Date & Time,First posts,Inactivity,Questions,Sentences/Post,Sentiment,Subjectivity,Words/Sentence
2009-05-08 15:00:00,0.0,41051.0,0.1,10.0,0.00838888888888889,0.3851111111111111,16.2
2009-05-17 11:00:00,0.0,211.0,0.13043478260869565,23.0,0.21052989130434782,0.45990942028985515,17.0
2009-05-25 19:00:00,0.0,199.0,0.2857142857142857,7.0,-0.009603174603174601,0.7138888888888889,20.285714285714285
2009-05-25 20:00:00,0.5,0.0,0.075,20.0,0.019079861111111117,0.46683680555555557,18.525
2009-05-25 21:00:00,0.0,0.0,0.5,6.0,0.08333333333333333,0.16666666666666666,8.0
2009-05-29 13:00:00,0.0,87.0,0.0,10.0,0.12416666666666668,0.47250000000000003,20.0
2009-05-29 17:00:00,0.0,3.0,0.0,3.0,0.0,0.0,5.666666666666667
2009-06-12 21:00:00,0.0,339.0,0.11538461538461539,26.0,0.16925747863247864,0.46303418803418805,16.192307692307693
2009-06-23 20:00:00,0.0,262.0,0.16666666666666666,6.0,0.016666666666666673,0.1708333333333333,15.833333333333334
2009-06-24 10:00:00,0.0,13.0,0.3,10.0,0.1025,0.3933333333333333,14.0
2009-06-30 15:00:00,0.0,148.0,0.15789473684210525,19.0,0.017982456140350902,0.5027485380116958,16.05263157894737
2009-07-19 10:00:00,0.0,450.0,0.08333333333333333,12.0,0.09974537037037036,0.4997685185185185,18.083333333333332
2009-07-28 11:00:00,0.0,216.0,0.0,14.0,0.10091269841269843,0.5834325396825397,24.642857142857142
2009-08-09 22:00:00,0.0,298.0,0.0,7.0,-0.08404761904761904,0.6061904761904762,18.285714285714285
2009-08-16 11:00:00,0.0,156.0,0.0,7.0,0.3123809523809524,0.5845238095238096,15.285714285714286
2009-08-27 09:00:00,0.0,261.0,0.0,6.5,0.2783333333333334,0.449345238095238,17.785714285714285
2009-09-06 10:00:00,0.0,240.0,0.0,7.5,-0.012656249999999997,0.42065104166666667,21.5
2009-09-06 22:00:00,0.0,11.0,0.16666666666666666,6.0,0.018749999999999996,0.18333333333333335,18.5
2009-10-22 23:00:00,0.0,1104.0,0.2222222222222222,9.0,-0.14907407407407408,0.4466666666666666,21.88888888888889
2009-10-23 00:00:00,0.0,0.0,0.09090909090909091,11.0,-0.05643939393939394,0.5431818181818183,16.181818181818183
2009-11-12 21:00:00,0.0,500.0,0.08333333333333333,12.0,0.15368055555555554,0.4873611111111111,16.583333333333332
2009-11-12 22:00:00,0.0,0.0,0.16666666666666666,6.0,0.11666666666666665,0.41,20.0
2009-11-13 15:00:00,0.0,16.0,0.0,8.0,0.14684027777777778,0.45069444444444445,18.625
2009-11-16 17:00:00,0.0,73.0,0.2,5.0,0.008333333333333326,0.49333333333333335,24.0
