Date & Time,First posts,Inactivity,Questions,Sentences/Post,Sentiment,Subjectivity,Words/Sentence
2006-03-15 13:00:00,0.0,13449.0,0.0,7.0,0.10952380952380951,0.21904761904761902,8.285714285714286
2006-03-17 17:00:00,0.0,51.0,0.0,3.0,0.0,0.0,10.333333333333334
2006-03-20 16:00:00,0.0,70.0,0.0,3.0,0.041666666666666685,0.31666666666666665,8.666666666666666
2006-04-09 13:00:00,0.0,476.0,0.0,6.0,-0.0861111111111111,0.3263888888888889,16.833333333333332
2006-04-09 14:00:00,0.0,0.0,0.0,4.0,0.159375,0.2916666666666667,17.0
2006-04-13 17:00:00,0.0,98.0,0.0,12.0,-0.013541666666666672,0.4199074074074074,18.666666666666668
2006-04-14 09:00:00,0.0,15.0,0.25,4.0,0.15,0.25,8.75
2006-04-16 09:00:00,0.0,47.0,0.0,2.0,0.0,0.1,13.0
2006-04-16 16:00:00,0.0,6.0,0.0,5.0,0.15475,0.6506666666666667,11.8
2006-04-17 19:00:00,0.0,26.0,0.0,6.0,0.0,0.0,3.8333333333333335
2006-04-19 12:00:00,0.0,40.0,0.0,5.0,0.155,0.54,14.4
2006-04-24 14:00:00,0.0,121.0,0.2,10.0,0.04208333333333335,0.48583333333333334,11.3
2006-04-25 10:00:00,0.0,19.0,0.0,3.0,0.25,0.4611111111111111,5.0
2006-04-25 14:00:00,0.0,3.0,0.25,8.0,0.10833333333333332,0.16666666666666669,11.125
2006-04-25 16:00:00,0.0,1.0,0.2,5.0,0.14366666666666666,0.37816666666666665,7.1
2006-04-26 08:00:00,0.0,15.0,0.3333333333333333,6.0,0.030555555555555558,0.15555555555555553,9.666666666666666
2006-04-26 09:00:00,0.0,0.0,0.4,5.0,0.3488888888888889,0.5727777777777778,25.4
2006-04-26 12:00:00,0.0,2.0,0.0,3.0,0.15,0.18333333333333335,8.666666666666666
2006-04-26 21:00:00,0.0,8.0,0.0,3.0,0.0,0.0,7.333333333333333
2006-04-27 14:00:00,0.0,16.0,0.0,6.0,-0.060185185185185175,0.30370370370370375,16.666666666666668
2006-05-04 16:00:00,0.0,169.0,0.0,7.0,0.12854166666666664,0.3738095238095238,14.571428571428571
2006-05-04 21:00:00,0.0,4.0,0.5,2.0,0.096875,0.246875,18.0
2006-05-08 14:00:00,0.0,88.0,0.0,2.0,0.2,0.375,10.0
2006-05-09 19:00:00,0.0,28.0,0.0,1.0,0.0,0.0,22.0
2006-05-10 20:00:00,0.0,24.0,0.0,3.0,0.0,0.0,13.666666666666666
2006-05-11 19:00:00,0.0,22.0,0.0,4.0,0.018750000000000017,0.325,8.5
2006-05-16 19:00:00,0.0,119.0,0.0,2.0,0.2,0.4,12.0
2006-05-17 12:00:00,0.0,16.0,0.3333333333333333,3.0,0.3333333333333333,0.6333333333333333,10.666666666666666
2006-05-17 15:00:00,0.0,2.0,0.4,5.0,-0.010000000000000004,0.17,15.2
2006-05-18 15:00:00,0.0,23.0,0.0,6.0,0.01,0.48055555555555557,14.5
2006-05-18 21:00:00,0.0,5.0,0.0,3.0,0.3260185185185185,0.5046296296296297,8.333333333333334
2006-05-23 15:00:00,0.0,113.0,0.0,6.0,0.09444444444444446,0.4277777777777778,15.5
2006-06-14 14:00:00,0.0,526.0,0.16666666666666666,6.0,-0.10416666666666667,0.28750000000000003,13.0
2006-07-15 13:00:00,0.0,742.0,0.0,5.0,0.13,0.32,5.8
2006-07-20 22:00:00,0.0,128.0,0.0,2.0,0.275,0.45,7.0
2006-07-21 22:00:00,0.0,23.0,0.4,5.0,-0.016666666666666666,0.08833333333333333,11.0
2006-07-21 23:00:00,0.0,0.0,0.0,2.0,0.0,0.0,9.0
2006-07-31 22:00:00,0.0,238.0,0.0,1.0,0.0,0.0,6.0
2006-08-01 18:00:00,0.0,19.0,0.0,2.0,0.08750000000000002,0.75,21.5
2006-08-19 19:00:00,0.0,432.0,0.0,6.0,0.028148148148148144,0.387037037037037,26.166666666666668
2006-08-22 15:00:00,0.0,67.0,0.14285714285714285,4.333333333333333,-0.036309523809523805,0.09761904761904762,3.857142857142857
2006-08-23 22:00:00,0.0,30.0,0.6363636363636364,11.0,0.044696969696969686,0.268939393939394,8.727272727272727
2006-08-27 12:00:00,0.0,85.0,0.0,3.0,0.4444444444444444,0.5777777777777778,9.666666666666666
2006-08-28 15:00:00,0.0,26.0,0.0,6.0,0.08333333333333336,0.5022222222222222,16.5
2006-08-28 22:00:00,0.0,6.0,0.0,6.0,0.18333333333333335,0.35833333333333334,13.166666666666666
2006-08-29 19:00:00,0.0,20.0,0.0,11.0,-0.12499999999999999,0.28863636363636364,15.090909090909092
2006-08-31 15:00:00,0.0,43.0,0.0,5.0,-0.2,0.2,4.0
2006-08-31 16:00:00,0.0,0.0,0.0,4.0,-0.13125,0.30625,4.75
2006-09-01 17:00:00,0.0,24.0,0.6666666666666666,2.5,0.10555555555555556,0.16111111111111112,2.3333333333333335
2006-09-01 23:00:00,0.0,5.0,0.125,4.0,0.19173611111111108,0.4647222222222222,10.125
2006-09-04 13:00:00,0.0,61.0,0.0,3.0,0.12777777777777777,0.3888888888888889,7.333333333333333
2006-09-04 16:00:00,0.0,2.0,0.10526315789473684,6.0,0.07675438596491228,0.3355263157894737,9.578947368421053
2006-09-07 23:00:00,0.0,78.0,0.3333333333333333,6.0,0.06180555555555555,0.22916666666666666,11.333333333333334
2006-09-09 16:00:00,0.0,40.0,0.0,17.0,0.16627450980392156,0.52,18.235294117647058
2006-09-10 21:00:00,0.0,28.0,0.0,3.0,0.29444444444444445,0.5555555555555555,16.666666666666668
2006-09-11 22:00:00,0.0,24.0,0.0,3.0,-0.21666666666666665,0.3,6.666666666666667
2006-09-12 16:00:00,0.0,17.0,0.25,4.0,0.16250000000000003,0.8416666666666666,9.25
2006-09-13 21:00:00,0.0,28.0,0.0,2.0,0.2,0.48333333333333334,7.0
2006-09-15 09:00:00,0.0,35.0,0.0,5.0,0.2986666666666667,0.5383333333333333,7.6
2006-09-17 17:00:00,0.0,55.0,0.0,8.0,0.04444444444444444,0.1519097222222222,15.0
2006-09-17 21:00:00,0.0,3.0,0.0,3.0,0.4266666666666667,0.6333333333333333,8.666666666666666
2006-09-18 09:00:00,0.0,11.0,0.0,6.0,0.06666666666666667,0.21666666666666667,10.666666666666666
2006-09-18 16:00:00,0.0,6.0,0.2,5.0,-0.06999999999999998,0.41,11.8
2006-09-21 16:00:00,0.0,71.0,0.0,3.0,0.0,0.0,4.333333333333333
2006-09-23 17:00:00,0.0,48.0,0.0,3.0,-0.02777777777777775,0.6444444444444445,14.333333333333334
