Date & Time,Churn in 3m,Churn in 6m,Churn in y,First posts,Inactivity,Posts in last 24H,Questions,Sentences/Post,Sentiment,Subjectivity,Words/Sentence
2004-09-02 04:00:00,0,0,0,0.0,1,0,0.0,2.0,0.15625,0.275,8.0
2004-09-05 04:00:00,0,0,0,0.0,2,0,0.0,3.0,0.09999999999999999,0.3083333333333333,13.333333333333334
2004-09-22 04:00:00,0,0,0,0.0,16,0,0.05263157894736842,38.0,0.009243421052631581,0.3079166666666667,13.447368421052632
2004-09-25 04:00:00,0,0,0,0.0,2,4,0.0,2.0,0.0,0.05,7.0
2004-09-26 04:00:00,0,0,0,0.0,0,5,0.05,6.333333333333333,0.1607638888888889,0.39069444444444446,10.8
2004-09-27 04:00:00,0,0,0,0.0,0,6,0.15789473684210525,8.75,0.06697076023391814,0.44463742690058483,12.763157894736842
2004-09-28 04:00:00,0,0,0,0.0,0,10,0.0,5.0,0.21133333333333332,0.7133333333333333,14.2
2004-09-29 04:00:00,0,0,0,0.0,0,11,0.0,3.0,0.09722222222222222,0.49444444444444446,18.0
2004-10-01 04:00:00,0,0,0,0.0,1,11,0.125,7.5,0.07760416666666667,0.36840277777777775,13.3125
2004-10-05 04:00:00,0,0,0,0.0,3,13,0.0,4.0,-0.21666666666666667,0.3916666666666667,10.25
2004-10-06 04:00:00,0,0,0,0.0,0,14,0.0,5.0,0.275,0.51,11.6
2004-10-10 04:00:00,0,0,0,0.0,3,15,0.078125,8.714285714285714,0.016985677083333352,0.42922309027777783,13.5625
2004-10-11 04:00:00,0,0,0,0.0,0,22,0.0,4.5,-0.023333333333333327,0.42725,10.9
2004-10-17 04:00:00,0,0,0,0.0,5,23,0.0,5.0,-0.07666666666666667,0.27166666666666667,9.6
2004-10-22 04:00:00,0,0,0,0.0,4,16,0.07692307692307693,6.5,-0.06278846153846154,0.40769230769230774,8.846153846153847
2004-10-25 04:00:00,0,0,0,0.0,2,16,0.02857142857142857,17.5,0.10150892857142857,0.4650595238095238,18.314285714285713
2004-11-14 04:00:00,0,0,0,0.0,19,4,0.0,2.0,0.5,0.5,8.5
2004-11-23 04:00:00,0,0,0,0.0,8,1,0.0,22.0,-0.015681818181818182,0.43946969696969695,14.727272727272727
2004-12-27 04:00:00,0,0,0,0.0,33,0,0.0,22.0,0.04155303030303031,0.46325757575757576,12.545454545454545
2005-01-20 04:00:00,0,0,0,0.0,23,1,0.0,4.0,-0.05555555555555555,0.3959876543209877,13.666666666666666
2005-01-24 04:00:00,0,0,0,0.0,3,2,0.06493506493506493,38.5,0.02660405902341386,0.35005376344086025,13.077922077922079
2005-01-28 04:00:00,0,0,0,0.0,3,4,0.06666666666666667,7.5,0.10319444444444444,0.24222222222222223,9.2
2005-02-02 04:00:00,0,0,0,0.0,4,6,0.08333333333333333,12.0,0.0560108024691358,0.28108024691358025,11.222222222222221
2005-02-04 04:00:00,0,0,0,0.0,1,9,0.03669724770642202,17.833333333333332,0.023116717635066272,0.44373662079510695,15.229357798165138
2005-02-18 04:00:00,0,0,0,0.0,13,11,0.0,27.0,-0.04399176954732509,0.5341820987654321,16.074074074074073
2005-02-19 04:00:00,0,0,0,0.0,0,12,0.0,19.0,0.10491228070175437,0.5844444444444444,13.0
2005-02-23 04:00:00,0,0,0,0.0,3,11,0.0,10.0,0.031944444444444456,0.3416944444444444,12.4
2005-02-28 04:00:00,0,0,0,0.0,4,9,0.0,6.5,0.15754273504273508,0.623397435897436,16.692307692307693
2005-03-12 04:00:00,0,0,0,0.0,11,5,0.0,3.0,0.0,0.0,9.0
2005-03-16 04:00:00,0,0,0,0.0,3,4,0.0,15.0,0.039749999999999994,0.39,13.2
2005-04-07 04:00:00,0,0,0,0.0,21,1,0.0,17.666666666666668,-0.007611882716049386,0.3358539094650206,11.222222222222221
2005-04-17 04:00:00,0,0,0,0.0,9,3,0.08333333333333333,12.0,-0.04925925925925926,0.3221296296296296,14.916666666666666
2005-08-15 04:00:00,0,0,1,0.0,119,0,0.25,12.0,0.052890625000000004,0.19643229166666668,12.666666666666666
2005-09-17 04:00:00,0,0,1,0.0,32,0,0.0,11.666666666666666,0.0778015873015873,0.4248809523809524,16.514285714285716
2005-09-19 04:00:00,0,0,1,0.0,1,3,0.0,16.0,8.680555555555525e-05,0.3656944444444445,17.625
2005-09-21 04:00:00,0,0,1,0.0,1,4,0.0,13.0,0.021211805555555553,0.505625,12.575
2005-09-22 04:00:00,0,0,1,0.0,0,7,0.3333333333333333,3.0,0.0,0.0,9.0
2005-09-23 04:00:00,0,0,1,0.0,0,8,0.03571428571428571,9.0,0.14035218253968254,0.3902281746031746,9.821428571428571
2005-09-30 04:00:00,0,0,1,0.0,6,11,0.0,8.0,-0.08854166666666666,0.30208333333333337,10.875
2005-10-21 04:00:00,0,0,1,0.0,20,1,0.0,8.0,-0.05729166666666666,0.48125,9.125
2005-11-29 04:00:00,0,0,1,0.0,38,0,0.17391304347826086,23.0,0.09833333333333334,0.5115942028985507,12.826086956521738
