Date & Time,Churn in 3m,Churn in 6m,Churn in y,First posts,Inactivity,Posts in last 24H,Questions,Sentences/Post,Sentiment,Subjectivity,Words/Sentence
2011-09-17 04:00:00,0,0,1,0.16666666666666666,2572,0,0.03278688524590164,9.666666666666666,0.019505919854280507,0.3925728597449909,19.24590163934426
2011-09-18 04:00:00,0,0,1,0.0,0,6,0.10526315789473684,12.0,0.06340643274853801,0.3330847953216375,19.07894736842105
2011-09-26 04:00:00,0,0,1,0.0,7,9,0.25,4.0,-0.101875,0.30500000000000005,20.25
2011-10-01 04:00:00,0,0,1,0.0,4,10,0.0,4.0,0.04305555555555557,0.5569444444444445,72.25
2011-10-07 04:00:00,0,0,1,0.0,5,11,0.0,5.5,-0.08516666666666665,0.4337333333333333,14.48
2011-10-09 04:00:00,0,0,1,0.0,1,15,0.0,8.0,0.059375000000000004,0.28125,15.0
2011-10-10 04:00:00,0,0,1,0.0,0,16,0.0,4.0,0.002719298245614051,0.3273684210526316,14.157894736842104
2011-10-12 04:00:00,0,0,1,0.0,1,14,0.07692307692307693,13.0,-0.023717948717948707,0.3243589743589744,17.46153846153846
2011-10-13 04:00:00,0,0,1,0.0,0,12,0.0,8.0,0.31666666666666665,0.46875,20.375
2011-10-14 04:00:00,0,0,1,0.0,0,13,0.0,6.0,0.14583333333333334,0.2833333333333334,17.5
2011-10-17 04:00:00,0,0,1,0.0,2,14,0.0,1.0,0.0,0.0,7.0
2011-10-23 04:00:00,0,0,1,0.0,5,14,0.043478260869565216,5.5,0.06992753623188407,0.29637681159420287,18.73913043478261
2011-10-29 04:00:00,0,0,1,0.0,5,17,0.0,4.0,-0.166625,0.548875,28.75
2011-10-30 04:00:00,0,0,1,0.0,0,18,0.0,4.833333333333333,-0.018629032258064518,0.29817204301075273,15.419354838709678
2011-10-31 04:00:00,0,0,1,0.0,0,24,0.08,5.75,0.09272222222222223,0.4091111111111111,14.64
2011-11-01 04:00:00,0,0,1,0.0,0,24,0.034482758620689655,9.0,-0.019679118773946347,0.3604789272030651,22.448275862068964
2011-11-03 04:00:00,0,0,1,0.0,1,26,0.1111111111111111,5.333333333333333,0.12013888888888889,0.3393518518518519,14.11111111111111
2011-11-06 04:00:00,0,0,1,0.0,2,24,0.0,2.0,0.0,0.0,10.0
2011-11-07 04:00:00,0,0,1,0.0,0,24,0.0,9.0,0.12107060185185185,0.3729166666666667,18.444444444444443
2011-11-09 04:00:00,0,0,1,0.0,1,25,0.08695652173913043,7.0,0.065006038647343,0.4427475845410629,18.304347826086957
