Date & Time,Churn in 3m,Churn in 6m,Churn in y,First posts,Inactivity,Posts in last 24H,Questions,Sentences/Post,Sentiment,Subjectivity,Words/Sentence
2006-03-01 04:00:00,0,0,0,0.0,546,0,0.4,5.0,0.22000000000000003,0.36,13.4
2006-03-15 04:00:00,0,0,0,0.0,13,1,0.05555555555555555,18.0,-0.016643518518518523,0.4303009259259259,16.166666666666668
2006-03-16 04:00:00,0,0,0,0.0,0,2,0.08333333333333333,24.0,0.04168981481481482,0.36245370370370367,13.916666666666666
2006-03-18 04:00:00,0,0,0,0.0,1,3,0.07692307692307693,13.0,0.01602564102564103,0.31089743589743585,19.307692307692307
2006-03-25 04:00:00,0,0,0,0.0,6,4,0.0,14.0,0.10515873015873016,0.3742063492063492,14.071428571428571
2006-03-26 04:00:00,0,0,0,0.0,0,4,0.25,12.0,-0.022222222222222223,0.36944444444444446,14.416666666666666
2006-03-30 04:00:00,0,0,0,0.0,3,5,0.0,14.0,0.07738095238095237,0.18392857142857144,14.857142857142858
2006-04-09 04:00:00,0,0,0,0.0,9,5,0.0,9.0,0.19027777777777777,0.34320987654320984,8.444444444444445
2006-04-11 04:00:00,0,0,0,0.0,1,5,0.0,9.0,-0.12175925925925925,0.28703703703703703,13.0
2006-04-12 04:00:00,0,0,0,0.0,0,5,0.0,9.666666666666666,0.06813218390804597,0.33928160919540223,13.89655172413793
2006-04-17 04:00:00,0,0,0,0.0,4,8,0.0,2.0,0.025,0.275,15.5
2006-04-19 04:00:00,0,0,0,0.0,1,8,0.1111111111111111,9.0,0.033796296296296297,0.32314814814814813,16.88888888888889
2006-04-26 04:00:00,0,0,0,0.0,6,7,0.0,5.0,0.09541666666666666,0.22666666666666666,11.2
2006-05-20 04:00:00,0,0,0,0.0,23,1,0.0,9.0,0.19845679012345677,0.6230864197530865,23.666666666666668
2006-05-23 04:00:00,0,0,0,0.0,2,1,0.0,12.0,0.1260416666666667,0.3673611111111112,15.083333333333334
2006-05-24 04:00:00,0,0,0,0.0,0,2,0.0,9.0,0.13055555555555556,0.3888888888888889,12.333333333333334
2006-05-27 04:00:00,0,0,0,0.0,2,3,0.0,8.0,0.17958333333333334,0.45624999999999993,19.375
2006-06-02 04:00:00,0,0,0,0.0,5,4,0.0,15.0,0.08722222222222224,0.37172222222222223,14.866666666666667
2006-07-05 04:00:00,0,0,0,0.0,32,0,0.0,3.0,0.22499999999999998,0.325,12.0
2006-07-07 04:00:00,0,0,0,0.0,1,1,0.0,3.0,0.12666666666666668,0.44333333333333336,34.0
2006-08-02 04:00:00,0,0,0,0.0,25,0,0.0,10.0,0.11677083333333334,0.35133333333333333,21.2
2006-08-03 04:00:00,0,0,0,0.0,0,1,0.0,8.0,-0.012499999999999983,0.4125,12.0
2006-08-06 04:00:00,0,0,0,0.0,2,2,0.0,12.0,0.19739583333333335,0.30833333333333335,8.666666666666666
2006-08-10 04:00:00,0,0,0,0.0,3,3,0.0,6.0,0.13333333333333333,0.37222222222222223,20.666666666666668
2006-08-14 04:00:00,0,0,0,0.0,3,4,0.3333333333333333,6.0,0.2041666666666667,0.38379629629629625,14.166666666666666
2006-08-18 04:00:00,0,0,0,0.0,3,5,0.08333333333333333,12.0,0.12416087962962963,0.4452546296296296,13.333333333333334
2006-08-21 04:00:00,0,0,0,0.0,2,7,0.0,11.5,0.017807971014492763,0.4421376811594203,15.043478260869565
