Date & Time,Sentences/Post,Questions,Posts in last 24H,Inactivity,First posts,Sentiment,Subjectivity,Words/Sentence
2011-02-10 10:00:00,13.0,0.23076923076900002,0,56478,0.0,-0.0667521367521,0.37108974358999997,17.6923076923
2011-02-10 11:00:00,8.5,0.111111111111,1,0,0.0,0.009722222222219998,0.373333333333,13.1111111111
2011-02-10 21:00:00,6.5,0.0769230769231,3,9,0.0,-0.08747863247860001,0.49145299145300003,18.4615384615
2011-02-15 20:00:00,6.0,0.33333333333299997,0,118,0.0,-0.0027777777777800005,0.26388888888900003,17.6666666667
2011-02-18 12:00:00,4.0,0.375,0,63,0.0,0.078515625,0.345625,11.25
2011-02-18 17:00:00,10.0,0.1,2,4,0.0,-0.16475,0.6155555555560001,16.4
2011-02-22 21:00:00,6.5,0.14285714285700002,0,99,0.0,0.0033333333333300003,0.23928571428599998,17.428571428599998
2011-02-22 22:00:00,6.333333333330001,0.190476190476,2,0,0.0,0.0985317460317,0.230634920635,14.1904761905
2011-02-23 12:00:00,8.0,0.125,5,13,0.0,0.00270833333333,0.3378125,22.25
2011-02-23 13:00:00,3.5,0.0,6,0,0.0,0.0546875,0.505729166667,26.125
2011-02-24 01:00:00,10.0,0.2,3,11,0.0,-0.032166666666700004,0.358333333333,21.2
2011-04-01 15:00:00,10.0,0.14285714285700002,0,877,0.0,-0.0066369047619,0.350396825397,14.5714285714
2011-04-01 23:00:00,8.5,0.111111111111,2,7,0.0,0.07168595679010001,0.43787037037,16.611111111099998
2011-04-03 12:00:00,6.0,0.0,0,36,0.0,0.129166666667,0.48888888888899995,15.5
2011-04-12 22:00:00,3.0,0.666666666667,0,225,0.0,0.19722222222199998,0.35555555555600005,15.333333333299999
2011-04-14 13:00:00,4.0,0.25,0,38,0.0,0.29375,0.51875,9.0
2011-05-01 18:00:00,6.0,0.166666666667,0,412,0.0,0.07083333333330001,0.34444444444399996,16.1666666667
2011-05-03 14:00:00,14.0,0.14285714285700002,0,43,0.0,0.0109375,0.447619047619,16.071428571400002
2011-05-03 15:00:00,9.0,0.0,1,0,0.0,0.009722222222219998,0.5075,15.777777777799999
2011-05-03 16:00:00,8.0,0.0,2,0,0.0,0.07395833333330001,0.490625,15.75
2011-05-06 19:00:00,5.0,0.0,0,74,0.0,0.036000000000000004,0.46666666666699996,15.4
2011-05-06 20:00:00,18.0,0.0,1,0,0.0,-0.0338888888889,0.476388888889,16.444444444400002
2011-05-08 12:00:00,10.0,0.0,0,39,0.0,0.119458333333,0.4355,19.1
2011-10-19 20:00:00,5.0,0.2,0,3943,0.0,-0.03,0.47,16.8
2011-11-24 19:00:00,9.0,0.33333333333299997,0,862,0.0,0.350277777778,0.531666666667,13.8888888889
2011-11-25 12:00:00,2.0,0.5,1,16,0.0,-0.5,0.5,19.5
2011-11-25 21:00:00,7.0,0.0,1,8,0.0,0.09147465437789999,0.33886328725000003,15.4285714286
2011-11-27 23:00:00,8.0,0.117647058824,0,49,0.0,-0.005,0.18666666666700002,12.5294117647
2011-11-28 13:00:00,2.0,0.0,2,13,0.0,0.225,0.35,12.0
2011-12-09 18:00:00,14.0,0.5714285714289999,0,268,0.0,0.256547619048,0.525198412698,13.857142857100001
2011-12-09 23:00:00,10.0,0.3,1,4,0.0,-0.04025,0.290833333333,13.1
2011-12-10 00:00:00,7.0,0.0,2,0,0.0,0.21119047619000003,0.367857142857,9.14285714286
2012-01-12 10:00:00,11.0,0.0,0,801,0.0,-0.135808080808,0.5936868686869999,17.9090909091
2012-01-12 15:00:00,5.0,0.0,1,4,0.0,0.08929292929289999,0.396717171717,15.1818181818
2012-07-07 00:00:00,5.0,0.2,0,4232,0.0,0.11,0.16,10.6
2012-07-07 23:00:00,1.0,0.0,1,22,0.0,0.55,0.9,12.0
2012-07-18 23:00:00,13.0,0.38461538461499994,0,263,0.0,-0.024807692307700004,0.150384615385,13.2307692308
2013-07-20 17:00:00,12.0,0.33333333333299997,0,8801,0.0,0.0705555555556,0.276388888889,15.416666666700001
2013-07-20 20:00:00,1.0,0.0,1,2,0.0,0.0,0.0,17.0
2015-08-31 18:00:00,8.0,0.375,0,18525,0.0,0.129166666667,0.30625,14.375
2015-09-07 09:00:00,5.0,0.8,0,158,0.0,-0.08166666666669999,0.33833333333300003,13.2
