Date & Time,Sentiment,Sentences/Post,Questions,Posts in last 24H,Inactivity,First posts,Subjectivity,Words/Sentence
2014-01-22 08:00:00,-0.00892857142857,7.0,0.0,0,82324,0.0,0.251785714286,16.428571428599998
2014-01-22 16:00:00,-0.138541666667,8.0,0.0,1,7,0.0,0.3625,10.25
2014-01-23 10:00:00,0.21666666666700002,9.0,0.0,1,17,0.0,0.461111111111,9.444444444439998
2014-01-23 15:00:00,-0.1375,2.0,0.0,2,4,0.0,0.325,9.5
2014-01-23 22:00:00,0.026041666666700002,8.0,0.0,2,6,0.0,0.40833333333300004,9.875
2014-01-24 12:00:00,0.055,4.5,0.0,2,13,0.0,0.4225,9.2
2014-02-03 22:00:00,-0.00450757575758,11.0,0.13636363636399998,0,249,0.0,0.309318181818,11.7272727273
2014-02-04 11:00:00,0.0272222222222,8.0,0.0,2,12,0.0,0.178611111111,7.125
2014-02-04 18:00:00,0.27375,8.0,0.375,3,6,0.0,0.589375,8.0
2014-02-05 15:00:00,0.1,2.0,0.0,1,20,0.0,0.2,7.5
2014-02-06 19:00:00,0.0,3.0,0.33333333333299997,0,27,0.0,0.06666666666669999,10.0
2014-02-06 21:00:00,0.023333333333299996,2.0,0.0,1,1,0.0,0.30666666666700004,10.4
2014-02-07 07:00:00,0.06666666666669999,8.0,0.0,3,9,0.0,0.316666666667,9.375
2014-02-07 08:00:00,0.0,1.0,0.0,4,0,0.0,0.0,3.0
2014-02-15 17:00:00,0.0847222222222,6.0,0.0,0,200,0.0,0.25277777777800003,15.5
2014-03-12 23:00:00,0.04916666666669999,10.0,0.0,0,605,0.0,0.363333333333,12.2
2014-03-15 13:00:00,0.075,4.0,0.0,0,61,0.0,0.125,11.5
2014-03-15 19:00:00,-0.011111111111099999,9.0,0.111111111111,1,5,0.0,0.17777777777800002,8.88888888889
2014-03-23 13:00:00,-0.23,5.0,0.0,0,185,0.0,0.4,10.2
2014-03-24 14:00:00,0.115384615385,13.0,0.0,0,24,0.0,0.348076923077,7.84615384615
2014-03-24 21:00:00,-0.037791666666699995,10.0,0.1,1,6,0.0,0.6085,11.4
2014-03-25 11:00:00,0.325,2.0,0.0,2,13,0.0,0.9,11.0
2014-03-26 15:00:00,-0.0238095238095,7.0,0.0,0,27,0.0,0.5,12.142857142899999
2014-03-28 11:00:00,0.150173611111,12.0,0.0,0,43,0.0,0.321805555556,13.75
2014-04-03 14:00:00,0.00625,8.0,0.125,0,146,0.0,0.11875,9.125
2014-04-03 17:00:00,-0.05,6.0,0.166666666667,1,2,0.0,0.25833333333299996,10.5
2014-04-05 03:00:00,0.0096875,4.0,0.0,0,33,0.0,0.2034375,11.0
2014-04-09 18:00:00,0.133991046832,11.0,0.181818181818,0,110,0.0,0.320626721763,8.181818181819999
2014-04-09 21:00:00,-0.0966666666667,4.5,0.0,1,2,0.0,0.35333333333300004,15.9
2014-04-11 21:00:00,-0.0166666666667,5.0,0.6,0,47,0.0,0.45666666666699995,8.4
2014-04-12 22:00:00,-0.145,5.0,0.0,0,24,0.0,0.41,10.4
2014-04-13 12:00:00,0.0809523809524,7.0,0.0,1,13,0.0,0.11190476190500001,7.42857142857
2014-04-13 16:00:00,0.0327777777778,5.0,0.0,2,3,0.0,0.545555555556,13.0
2014-04-21 22:00:00,0.004,5.0,0.0,0,197,0.0,0.7,6.6
2014-04-22 10:00:00,-0.07083333333330001,12.0,0.08333333333330001,1,11,0.0,0.22083333333299998,11.166666666700001
2014-04-22 12:00:00,0.275,2.0,0.0,2,1,0.0,0.45,5.5
2014-04-24 21:00:00,0.14444444444399998,9.0,0.0,0,56,0.0,0.509259259259,8.0
2014-05-08 15:00:00,0.1109375,8.0,0.125,0,329,0.0,0.346875,9.75
2014-05-08 18:00:00,0.0,1.0,0.0,1,2,0.0,0.0,11.0
2014-05-14 15:00:00,0.158333333333,3.0,0.33333333333299997,0,140,0.0,0.283333333333,9.333333333330001
2014-05-14 22:00:00,0.0,3.0,0.33333333333299997,1,6,0.0,0.0333333333333,4.66666666667
2014-05-15 16:00:00,0.284553571429,7.0,0.0,1,17,0.0,0.464196428571,7.42857142857
2014-07-25 02:00:00,0.120555555556,6.0,0.0,0,1689,0.0,0.301111111111,12.5
2014-08-22 08:00:00,0.025,4.0,0.25,0,677,0.0,0.1,9.25
2014-08-22 13:00:00,0.0333333333333,4.0,0.0,1,4,0.0,0.21944444444400002,8.25
2014-08-29 08:00:00,0.00416666666667,4.0,0.0,0,162,0.0,0.520833333333,10.0
2014-08-30 22:00:00,-0.145833333333,6.0,0.0,0,37,0.0,0.475,10.6666666667
2014-09-01 12:00:00,0.266666666667,2.0,0.0,0,37,0.0,0.433333333333,10.5
2014-09-01 17:00:00,0.0886904761905,7.0,0.0,1,4,0.0,0.40952380952399997,8.0
2014-09-02 15:00:00,0.0,2.0,0.0,1,21,0.0,0.05,7.0
2014-09-15 14:00:00,0.0,2.0,0.5,0,310,0.0,0.1,7.0
2014-09-15 16:00:00,0.05833333333330001,6.0,0.0,1,1,0.0,0.575,9.333333333330001
2014-09-15 19:00:00,-0.06666666666669999,6.0,0.0,2,2,0.0,0.46666666666699996,9.833333333330001
2014-09-16 18:00:00,0.044166666666699994,10.0,0.0,1,22,0.0,0.148333333333,10.8
2014-09-29 20:00:00,0.173333333333,5.0,0.0,0,313,0.0,0.7266666666670001,9.8
2014-09-30 13:00:00,-0.0386363636364,11.0,0.0909090909091,1,16,0.0,0.4,11.4545454545
2014-10-07 12:00:00,0.0571428571429,7.0,0.0,0,166,0.0,0.167857142857,9.71428571429
2014-10-24 15:00:00,-0.051190476190499996,7.0,0.14285714285700002,0,410,0.0,0.432142857143,12.0
2015-05-20 15:00:00,-0.12524305555600002,6.0,0.0,0,4991,0.0,0.757430555556,13.666666666700001
2015-05-20 16:00:00,0.104166666667,8.0,0.0,1,0,0.0,0.252083333333,8.375
