Date & Time,Subjectivity,Sentiment,Sentences/Post,Questions,Posts in last 24H,Inactivity,First posts,Words/Sentence
2008-04-06 00:00:00,0.40714285714299997,0.0059523809523800006,7.0,0.14285714285700002,0,31508,0.0,17.428571428599998
2008-04-06 12:00:00,0.6791666666670001,-0.02125,4.0,0.0,1,11,0.0,21.25
2008-04-08 20:00:00,0.314814814815,0.0825462962963,9.0,0.0,0,55,0.0,9.88888888889
2008-04-08 21:00:00,0.255555555556,-0.0034722222222199994,6.0,0.0,1,0,0.0,13.833333333299999
2008-04-16 20:00:00,0.622916666667,0.336111111111,6.0,0.0,0,190,0.0,32.3333333333
2008-04-17 09:00:00,0.5505208333330001,0.19895833333299998,4.0,0.0,1,12,0.0,15.75
2008-04-20 20:00:00,0.516666666667,0.327083333333,4.0,0.0,0,82,0.0,7.0
2008-04-26 11:00:00,0.35079365079400004,0.00396825396825,7.0,0.0,0,134,0.0,12.5714285714
2008-05-02 18:00:00,0.414375,-0.07447916666669999,8.0,0.0,0,150,0.0,11.75
2008-05-04 10:00:00,0.308333333333,0.07083333333330001,4.0,0.0,0,39,0.0,16.25
2008-05-18 22:00:00,0.415,0.0291666666667,2.0,0.0,0,347,0.0,13.6
2008-05-19 19:00:00,0.525,0.15,4.0,0.0,2,20,0.0,10.5
2008-05-19 21:00:00,0.129761904762,0.0464285714286,7.0,0.0,3,1,0.0,9.28571428571
2008-05-20 14:00:00,0.2,0.0625,2.0,0.0,2,16,0.0,6.0
2008-06-25 22:00:00,0.1425,0.015,5.0,0.0,0,871,0.0,10.6
2008-07-01 19:00:00,0.278888888889,0.109037037037,15.0,0.06666666666669999,0,140,0.0,14.5333333333
2008-07-01 23:00:00,0.121875,0.015625,8.0,0.0,1,3,0.0,10.875
2008-07-06 20:00:00,0.02,0.0,5.0,0.0,0,116,0.0,10.4
2008-07-18 09:00:00,1.0,0.9,1.0,0.0,0,276,0.0,12.0
2008-08-06 09:00:00,0.933333333333,0.46666666666699996,1.0,0.0,0,455,0.0,31.0
2008-08-14 10:00:00,0.7208333333329999,0.430833333333,2.0,0.0,0,192,0.0,9.0
2008-08-15 10:00:00,0.148611111111,-0.0329861111111,12.0,0.0,1,23,0.0,10.0
2008-08-15 13:00:00,0.0125,0.0,4.0,0.0,1,2,0.0,11.25
2008-08-15 15:00:00,0.3,-0.21666666666700002,3.0,0.0,2,1,0.0,10.6666666667
2008-08-17 22:00:00,0.21534722222199998,0.0017361111111099997,24.0,0.0,0,54,0.0,8.583333333330001
2008-09-05 20:00:00,0.307407407407,0.025046296296299998,4.5,0.0,0,453,0.0,9.22222222222
2008-09-06 13:00:00,0.579166666667,-0.008333333333329999,6.0,0.0,2,16,0.0,16.6666666667
