Date & Time,Questions,Posts in last 24H,Inactivity,First posts,Sentences/Post,Sentiment,Subjectivity,Words/Sentence
2008-03-20 05:00:00,0.5,0,31105,1.0,12.0,-0.05208333333330001,0.43888888888899996,11.666666666700001
2008-03-24 00:00:00,0.133333333333,0,90,0.0,15.0,0.176111111111,0.3735,12.7333333333
2008-03-26 19:00:00,0.0,0,66,0.0,7.0,-0.05952380952380001,0.388095238095,12.5714285714
2008-03-26 20:00:00,0.0,1,0,0.0,7.0,0.0545238095238,0.154761904762,12.7142857143
2008-03-28 16:00:00,0.28571428571400004,0,43,0.0,7.0,0.10285714285700001,0.369047619048,13.7142857143
2008-04-24 12:00:00,0.1,0,643,0.0,10.0,0.01375,0.3875,11.2
2008-05-03 11:00:00,0.25,0,214,0.0,8.0,-0.00625,0.025,14.5
2008-05-16 14:00:00,0.0,0,314,0.0,8.0,0.0284375,0.465625,14.125
2008-05-16 15:00:00,0.4,1,0,0.0,15.0,-0.007629629629630001,0.35518518518500003,11.333333333299999
2008-05-27 14:00:00,0.0,0,262,0.0,8.0,0.193854166667,0.395833333333,15.125
2008-06-02 12:00:00,0.0769230769231,0,141,0.0,12.5,0.0959188034188,0.299572649573,12.0769230769
2008-06-04 08:00:00,0.0,0,43,0.0,6.0,0.161602564103,0.6361538461540001,12.153846153800002
2008-06-07 15:00:00,0.0,0,78,0.0,16.0,0.09875,0.427083333333,13.8125
2008-06-14 11:00:00,0.0,0,163,0.0,11.0,0.109359903382,0.380857487923,15.086956521700001
2008-06-30 15:00:00,0.07142857142860001,0,387,0.0,20.5,-0.011438492063500002,0.321488095238,11.2142857143
2008-07-02 08:00:00,0.266666666667,0,40,0.0,15.0,0.05666666666669999,0.128333333333,7.733333333330001
2008-07-10 13:00:00,0.0,0,196,0.0,8.0,-0.014583333333299997,0.3125,11.375
2008-07-15 21:00:00,0.428571428571,0,127,0.0,7.0,-0.0642857142857,0.357142857143,11.2857142857
2008-07-16 21:00:00,0.13636363636399998,1,23,0.0,22.0,-0.006969696969699999,0.266666666667,11.6818181818
2008-07-17 19:00:00,0.0,1,21,0.0,3.0,0.18333333333299998,0.75,9.0
2008-07-18 20:00:00,0.0,0,24,0.0,5.0,0.215,0.345,10.2
2008-07-20 14:00:00,0.0,0,41,0.0,3.0,0.0333333333333,0.85,8.333333333330001
2008-07-23 14:00:00,0.25,0,71,0.5,7.5,-0.021875,0.2484375,11.875
2008-07-25 14:00:00,0.08333333333330001,0,47,0.0,12.0,-0.0484375,0.1275,5.916666666669999
2008-07-25 20:00:00,0.25,1,5,0.0,3.5,0.041145833333300005,0.288020833333,10.375
2008-07-25 21:00:00,0.0,3,0,0.0,2.0,0.32,0.5,8.0
2008-07-27 13:00:00,0.07142857142860001,0,39,0.0,4.0,0.25630952381,0.47047619047600003,6.6428571428600005
2008-07-29 08:00:00,0.14285714285700002,0,42,0.0,14.0,0.160119047619,0.331101190476,13.9285714286
2008-07-29 14:00:00,0.166666666667,1,5,0.0,5.5,0.0798611111111,0.232638888889,11.25
2008-07-30 08:00:00,0.0,3,17,0.0,4.0,-0.25375,0.50625,15.75
2008-07-31 14:00:00,0.0,0,29,0.0,6.0,0.140833333333,0.3625,11.583333333299999
2008-08-03 13:00:00,0.0,0,70,0.0,7.0,-0.104404761905,0.692857142857,12.4285714286
2008-08-13 15:00:00,0.0,0,241,0.0,2.0,-0.40625,0.45,8.5
2008-08-18 13:00:00,0.0,0,117,0.0,8.0,0.28125,0.5,7.5
2008-08-23 15:00:00,0.0,0,121,0.0,9.5,-0.0808125,0.492833333333,10.5
2008-08-26 13:00:00,0.0,0,69,0.0,10.0,0.022983870967700003,0.331048387097,8.48387096774
2008-08-27 13:00:00,0.111111111111,3,23,0.0,9.0,-0.032870370370400005,0.22314814814800002,14.777777777799999
2008-08-28 21:00:00,1.0,0,31,0.0,2.0,-0.05,0.366666666667,15.0
2008-08-29 15:00:00,0.0555555555556,1,17,0.0,4.25,0.10972222222200001,0.250555555556,7.444444444439999
2008-08-31 00:00:00,0.176470588235,0,32,0.0,8.0,0.0602941176471,0.23235294117600003,8.823529411760001
2008-09-04 20:00:00,0.111111111111,0,115,0.0,9.0,0.0402777777778,0.290277777778,9.77777777778
2008-09-06 18:00:00,0.14285714285700002,0,45,0.0,7.0,-0.1,0.485714285714,8.71428571429
2008-09-08 13:00:00,0.0,0,42,0.0,4.0,0.5,0.5,3.5
2008-09-08 18:00:00,0.0,1,4,0.0,3.0,0.044444444444399996,0.18888888888900002,6.333333333330001
2008-09-11 15:00:00,0.25,0,68,0.0,4.0,0.2375,0.25,5.25
2008-09-11 16:00:00,0.38461538461499994,1,0,0.0,13.0,0.023076923076900003,0.277564102564,7.84615384615
2008-09-11 20:00:00,0.0,2,3,0.0,4.0,0.05,0.3875,10.25
2008-09-16 12:00:00,0.08333333333330001,0,111,0.0,8.5,0.0803240740741,0.23368055555599998,8.36111111111
2008-09-16 13:00:00,0.0,4,0,0.0,2.0,0.35,0.5,7.5
2008-09-17 20:00:00,0.0,0,30,0.0,11.0,0.0181818181818,0.151515151515,12.909090909100001
