Date & Time,Questions,Posts in last 24H,Inactivity,First posts,Sentences/Post,Sentiment,Subjectivity,Words/Sentence
2005-01-04 17:00:00,0.0,0,3013,0.0,14.0,0.0160714285714,0.275,10.5714285714
2005-01-04 23:00:00,0.0,1,5,0.0,14.0,0.0125,0.151785714286,9.42857142857
2005-01-05 15:00:00,0.0909090909091,2,15,1.0,11.0,-0.0454545454545,0.268181818182,12.7272727273
2005-01-05 20:00:00,0.0,2,4,0.0,6.0,0.07743055555560001,0.27847222222199997,9.833333333330001
2005-01-05 23:00:00,0.0,3,2,0.0,2.0,0.59375,0.825,11.5
2005-01-06 09:00:00,0.0,3,9,0.0,2.0,0.0,0.0,3.0
2005-01-08 00:00:00,0.1,0,38,0.0,10.0,-0.085,0.46,10.7
2005-01-09 19:00:00,0.0,0,42,0.0,20.0,-0.0618472222222,0.357638888889,10.05
2005-01-13 17:00:00,0.0,0,93,0.0,14.0,0.153869047619,0.414285714286,13.5
2005-01-14 22:00:00,0.0,0,28,0.0,8.0,0.009375,0.181458333333,9.25
2005-01-15 10:00:00,0.0,2,11,0.0,11.0,0.05833333333330001,0.307575757576,12.0
2005-01-15 11:00:00,0.0625,3,0,0.0,16.0,0.033125,0.203125,8.0
2005-01-16 20:00:00,0.0,0,32,0.0,3.0,0.00416666666667,0.33333333333299997,9.666666666669999
2005-01-17 22:00:00,0.0,0,25,0.0,7.0,0.07142857142860001,0.157142857143,7.42857142857
2005-01-18 11:00:00,0.0,1,12,0.0,24.0,0.0592361111111,0.383680555556,9.875
2005-01-18 12:00:00,0.166666666667,2,0,0.0,6.0,0.0,0.0166666666667,7.833333333330001
2005-01-18 14:00:00,0.0,3,1,0.0,3.0,0.0,0.25,7.333333333330001
2005-01-19 21:00:00,0.153846153846,0,30,0.0,13.0,0.0899358974359,0.428974358974,8.61538461538
2005-01-20 14:00:00,0.0434782608696,1,16,0.0,11.5,0.0286835748792,0.324033816425,11.0
2005-01-20 20:00:00,0.0,3,5,0.0,12.0,-0.00902777777778,0.210763888889,13.083333333299999
2005-01-20 21:00:00,0.0,4,0,0.0,11.0,-0.0330303030303,0.443636363636,13.909090909100001
2005-01-20 22:00:00,0.0,4,0,0.0,7.0,0.0380952380952,0.190476190476,11.7142857143
2005-01-21 20:00:00,0.125,3,21,0.0,8.0,0.08229166666669999,0.422916666667,17.25
2005-01-21 21:00:00,0.0,3,0,0.0,16.0,0.0753125,0.3503125,12.8125
