Date & Time,Posts in last 24H,Inactivity,First posts,Questions,Sentences/Post,Sentiment,Subjectivity,Words/Sentence
2011-07-14 18:00:00,0,60182,0.0,0.0,3.0,0.0333333333333,0.133333333333,13.333333333299999
2011-07-15 07:00:00,1,12,0.0,0.2,5.0,0.0,0.0,9.2
2011-07-15 08:00:00,2,0,0.0,0.06666666666669999,15.0,0.039444444444400005,0.355,13.8
2011-07-15 11:00:00,3,2,0.0,0.5,4.0,0.0,0.175,4.75
2011-07-16 15:00:00,0,27,0.0,0.0,7.0,0.055952380952399995,0.17619047619000003,7.57142857143
2011-07-17 13:00:00,1,21,0.0,0.0,4.0,0.1375,0.4,9.5
2011-07-17 14:00:00,2,0,1.0,0.0416666666667,24.0,-0.04708333333330001,0.320416666667,10.958333333299999
2011-07-19 06:00:00,0,39,0.0,0.0,2.5,-0.06666666666669999,0.20833333333299997,6.0
2011-07-19 09:00:00,2,2,0.0,0.0,5.5,0.075,0.240909090909,3.3636363636400004
2011-07-24 10:00:00,0,120,0.0,0.0,13.0,0.176923076923,0.394172494172,10.6923076923
2011-07-24 20:00:00,1,9,0.0,0.0,4.0,-0.05625,0.6,8.25
2011-08-19 12:00:00,0,615,1.0,0.12,25.0,0.0606222222222,0.277311111111,14.64
2011-08-20 14:00:00,0,25,0.0,0.0,21.0,0.0605158730159,0.152380952381,8.95238095238
2013-06-12 08:00:00,0,15881,0.0,0.0,17.0,0.048039215686300006,0.309362745098,11.5294117647
2016-02-19 04:00:00,0,23563,0.0,0.0,57.0,-0.0402392344498,0.38005050505099996,12.666666666700001
2016-02-20 06:00:00,0,25,0.0,0.0,16.0,0.0389583333333,0.381770833333,15.5625
2016-02-21 07:00:00,0,24,0.0,0.0,6.666666666669999,-3.78787878788e-05,0.384962121212,10.681818181799999
2016-02-25 17:00:00,0,105,0.0,0.0,2.0,0.2,0.425,6.0
2016-02-27 10:00:00,0,40,0.0,0.0,10.0,0.141666666667,0.34333333333300003,10.9
2016-02-27 11:00:00,1,0,0.0,0.166666666667,6.0,-0.17777777777800002,0.4,14.0
2016-03-01 16:00:00,0,76,0.0,0.0,8.0,0.14375,0.3109375,13.0
2016-03-02 06:00:00,1,13,0.0,0.0,3.0,0.45625,0.6,7.666666666669999
2016-03-08 17:00:00,0,154,0.5,0.06666666666669999,7.0,0.17777777777800002,0.490833333333,11.2
2016-03-08 22:00:00,2,4,0.0,0.0,11.0,0.09117753623189999,0.188605072464,10.5652173913
2016-03-09 06:00:00,4,7,0.0,0.0,29.0,0.0856874447392,0.310366931919,11.862068965499999
2016-03-11 06:00:00,0,47,0.0,0.0,13.0,0.023990384615400002,0.320608974359,12.538461538499998
2016-03-11 16:00:00,1,9,0.0,0.0,8.0,0.014583333333299997,0.615416666667,12.5
2016-03-18 07:00:00,0,158,0.0,0.0,14.0,0.0764880952381,0.444672619048,17.1428571429
2016-04-07 06:00:00,0,478,0.0,0.0,9.0,0.264166666667,0.486111111111,13.8888888889
2016-04-11 13:00:00,0,102,0.0,0.0,21.0,0.15943121693099999,0.41559523809500004,13.380952380999998
2016-04-11 17:00:00,1,3,0.0,0.0,3.0,0.0,0.0,4.66666666667
2016-04-14 06:00:00,0,60,0.0,0.0,8.0,0.0625,0.1,1.25
2016-04-16 08:00:00,0,49,0.0,0.0,5.0,0.11,0.18,6.2
2016-04-20 20:00:00,0,107,0.0,0.0434782608696,11.0,0.0689855072464,0.350362318841,10.2608695652
2016-04-21 10:00:00,2,13,0.0,0.33333333333299997,3.0,0.25,0.33333333333299997,11.0
2016-04-30 13:00:00,0,218,0.0,0.0,5.0,0.141666666667,0.417647058824,7.35294117647
2016-05-01 15:00:00,0,25,0.0,0.33333333333299997,3.0,0.18333333333299998,0.45,8.0
