Date & Time,First posts,Inactivity,Posts in last 24H,Questions,Sentences/Post,Sentiment,Subjectivity,Words/Sentence
2007-04-16 14:00:00,1.0,22978,0,0.0909090909091,11.0,0.0660606060606,0.36848484848499996,16.2727272727
2007-04-16 20:00:00,0.0,5,1,0.0,3.0,-0.108333333333,0.166666666667,9.333333333330001
2007-09-24 14:00:00,0.0,3857,0,0.0625,4.66666666667,0.08125,0.4,12.625
2007-09-24 15:00:00,0.0,0,3,0.25,4.0,0.148333333333,0.505625,16.5
2007-10-02 20:00:00,0.0,196,0,0.0,2.0,0.15,0.3125,15.0
2007-10-10 21:00:00,0.0,192,0,0.0,5.0,0.295833333333,0.5304166666669999,20.4
2007-11-30 22:00:00,0.0,1224,0,0.0,18.0,0.0717592592593,0.360138888889,14.777777777799999
2007-12-05 00:00:00,0.0,97,0,0.0625,32.0,0.0198046875,0.295394965278,18.90625
2007-12-07 22:00:00,0.0,69,0,0.0,7.0,-0.0019047619047599998,0.16,14.2857142857
2007-12-12 22:00:00,0.0,119,0,0.0,6.0,0.170833333333,0.520833333333,10.3333333333
2008-03-20 21:00:00,0.0,2374,0,0.0,10.0,0.22330555555599998,0.515,17.4
2008-10-12 15:00:00,0.0,4937,0,0.35294117647100004,17.0,0.0323529411765,0.370588235294,11.4705882353
2008-10-14 07:00:00,0.0,39,0,0.2,5.0,0.04,0.258166666667,12.6
2008-10-16 22:00:00,0.0,62,0,0.0,5.0,0.05,0.17,10.8
2008-10-17 22:00:00,0.0,23,1,0.0769230769231,13.0,-0.07788461538460001,0.333974358974,14.3846153846
2008-10-20 20:00:00,0.0,69,0,0.266666666667,15.0,-0.0633333333333,0.1,12.2666666667
2008-10-24 20:00:00,0.0,95,0,0.0,6.0,0.133541666667,0.166666666667,9.833333333330001
2008-11-06 22:00:00,0.0,313,0,0.0,10.0,0.026166666666700002,0.4425,16.7
2008-11-10 22:00:00,0.0,95,0,0.0,19.0,0.047149122807,0.295175438596,16.0
2008-12-14 14:00:00,0.0,807,0,0.17391304347800002,23.0,0.0768115942029,0.31014492753600004,13.304347826099999
2008-12-16 21:00:00,0.0,54,0,0.0,10.0,0.149166666667,0.315,17.7
2009-01-08 20:00:00,0.0,550,0,0.1,10.0,0.0933333333333,0.375833333333,13.5
2009-01-10 14:00:00,0.0,41,0,0.0,1.0,0.0,0.0,20.0
2009-02-06 20:00:00,0.0,653,0,0.0,6.0,0.16,0.577777777778,19.3333333333
2009-03-08 22:00:00,0.0,721,0,0.375,8.0,-0.115104166667,0.395833333333,11.75
2009-03-09 12:00:00,0.0,13,1,0.428571428571,7.0,0.0333333333333,0.35,14.7142857143
2009-03-24 21:00:00,0.0,368,0,0.428571428571,7.0,-0.00761904761905,0.39380952380999995,16.7142857143
2009-05-08 22:00:00,0.0,1080,0,0.0909090909091,11.0,0.012878787878799999,0.323484848485,14.8181818182
2009-06-14 22:00:00,1.0,887,0,0.41176470588200004,17.0,0.0147058823529,0.19705882352899998,13.7058823529
2009-06-15 14:00:00,0.0,15,1,0.0,12.0,0.0647453703704,0.27407407407400003,19.4166666667
2009-06-21 15:00:00,0.0,144,0,0.0,8.0,0.18229166666700003,0.39375,12.375
2009-06-22 15:00:00,0.0,23,1,0.130434782609,23.0,-0.0030434782608699997,0.259782608696,13.3913043478
2009-06-23 17:00:00,0.0,25,0,0.6,5.0,0.315,0.435,13.4
2009-06-24 21:00:00,0.0,27,0,0.0,5.0,0.2,0.2,13.6
2009-06-27 22:00:00,0.0,72,0,0.0,13.0,0.132403846154,0.441794871795,18.0
2009-06-29 22:00:00,0.0,47,0,0.0,9.0,0.18425925925900002,0.410185185185,24.444444444400002
2009-06-30 21:00:00,0.0,22,1,0.0,1.0,0.0,0.0,5.0
2009-07-06 22:00:00,0.0,144,0,0.0,3.0,0.0,0.0333333333333,28.3333333333
2009-08-13 15:00:00,0.0,904,0,0.0,14.0,-0.00714285714286,0.208928571429,16.428571428599998
2009-08-31 17:00:00,0.0,433,0,0.0,5.0,0.1,0.233333333333,12.2
2009-09-27 16:00:00,0.0,646,0,0.4,5.0,-0.004,0.46,15.0
2009-09-29 21:00:00,0.0,52,0,0.4,5.0,0.0438888888889,0.361666666667,12.4
2009-12-26 22:00:00,0.0,2112,0,0.0,6.0,0.06875,0.375,17.5
2009-12-26 23:00:00,0.0,0,1,0.181818181818,11.0,0.18233585858600002,0.452398989899,19.363636363599998
2010-02-13 11:00:00,0.0,1163,0,0.0,7.0,0.08714285714289999,0.29642857142900003,11.142857142899999
2010-04-27 20:00:00,0.0,1760,0,0.0,5.0,0.203333333333,0.40833333333300004,20.6
2010-06-22 11:00:00,0.0,1334,0,0.0,5.0,0.327777777778,0.465,15.8
