Date & Time,Subjectivity,Sentiment,Sentences/Post,Questions,Posts in last 24H,Inactivity,First posts,Words/Sentence
2011-11-28 22:00:00,0.728703703704,-0.0805555555556,3.0,0.0,0,63474,0.0,20.3333333333
2011-11-29 16:00:00,0.356919191919,0.0843939393939,11.0,0.0,1,17,0.0,23.7272727273
2011-11-30 08:00:00,1.0,0.64,1.0,0.0,1,15,0.0,22.0
2011-11-30 13:00:00,0.0,0.0,1.0,0.0,2,4,0.0,15.0
2011-12-03 22:00:00,0.49888888888899996,0.0936111111111,6.0,0.0,0,80,0.0,25.3333333333
2011-12-05 19:00:00,0.625,-0.2125,4.0,0.0,0,44,0.0,21.0
2011-12-13 10:00:00,0.24466666666700002,0.11,3.0,0.33333333333299997,0,182,0.0,31.3333333333
2011-12-14 12:00:00,0.0,0.0,9.0,1.0,0,25,0.0,1.8888888888900002
2011-12-14 13:00:00,0.18333333333299998,0.0138888888889,4.5,0.444444444444,1,0,0.0,8.444444444439998
2011-12-14 14:00:00,0.575,0.225,3.0,0.666666666667,3,0,0.0,15.0
2011-12-14 19:00:00,0.0,0.0,2.0,0.0,4,4,0.0,3.0
2011-12-16 11:00:00,0.3,0.05,1.0,0.0,0,39,0.0,19.0
2011-12-16 17:00:00,0.376,-0.063,5.0,0.0,1,5,0.0,7.4
2011-12-17 19:00:00,0.0,0.0,1.0,1.0,0,25,0.0,11.0
2011-12-17 20:00:00,0.26,0.16,5.0,0.4,1,0,0.0,9.0
2011-12-18 09:00:00,0.0,0.0,1.0,1.0,2,12,0.0,8.0
2011-12-18 12:00:00,0.30666666666700004,-0.0383333333333,5.0,0.0,3,2,0.0,17.4
2011-12-18 13:00:00,0.5,0.46875,2.0,0.0,4,0,0.0,10.0
2011-12-18 18:00:00,0.08,0.08,5.0,0.0,5,4,0.0,9.8
2011-12-18 19:00:00,0.444,0.106,2.5,0.0,6,0,0.0,42.4
2011-12-19 08:00:00,0.375,0.0,2.0,0.0,6,12,0.0,21.5
2011-12-19 10:00:00,0.0333333333333,0.0,3.0,0.0,6,1,0.0,16.6666666667
2011-12-19 15:00:00,0.0,0.0,1.0,0.0,5,4,0.0,23.0
2011-12-20 13:00:00,0.18,0.11,2.0,0.0,1,21,0.0,9.4
2011-12-21 11:00:00,0.3,-0.06666666666669999,3.0,0.0,2,21,0.0,18.6666666667
2011-12-21 17:00:00,0.461363636364,-0.127424242424,5.0,0.0,1,5,0.0,7.4
2011-12-22 09:00:00,0.0,0.0,1.0,0.0,2,15,0.0,11.0
2011-12-22 21:00:00,0.37222222222199997,-0.0013888888888900002,6.0,0.33333333333299997,1,11,0.0,8.0
2011-12-24 12:00:00,0.5616666666669999,-0.04333333333330001,2.5,0.0,0,38,0.0,39.0
2011-12-25 11:00:00,0.225,-0.175,4.0,0.5,2,22,0.0,10.5
2011-12-25 20:00:00,0.666666666667,0.212268518519,9.0,0.0,1,8,0.0,27.8888888889
2011-12-26 08:00:00,0.0,0.0,1.0,1.0,2,11,0.0,6.0
2011-12-26 13:00:00,0.0,0.0,4.0,0.0,2,4,0.0,7.5
2011-12-28 14:00:00,0.376666666667,0.225,4.0,0.0,0,48,0.0,26.75
2011-12-29 09:00:00,0.2,0.0,4.0,0.0,1,18,0.0,8.0
2012-01-01 09:00:00,0.0,0.0,2.0,0.0,0,71,0.0,14.0
2012-01-01 12:00:00,0.366666666667,0.2,2.0,0.0,1,2,0.0,21.0
2012-01-01 13:00:00,0.9,0.55,1.0,0.0,2,0,0.0,6.0
2012-01-04 14:00:00,0.472530864198,-0.12133744855999999,4.0,0.222222222222,0,72,0.0,26.555555555599998
2012-01-04 15:00:00,0.180208333333,0.0323958333333,2.8,0.0,2,0,0.0,13.4375
2012-01-05 15:00:00,0.408888888889,0.0722222222222,3.0,0.0,5,23,0.0,23.6666666667
2012-01-05 20:00:00,0.07142857142860001,0.0285714285714,7.0,1.0,1,4,0.0,1.8571428571400002
2012-01-05 21:00:00,0.02,-0.01,5.0,0.0,2,0,0.0,6.6
2012-01-06 19:00:00,0.399305555556,0.187789351852,3.5,0.0,2,21,0.0,32.625
2012-01-06 21:00:00,0.233333333333,0.158333333333,3.0,0.33333333333299997,3,1,0.0,32.0
2012-01-06 22:00:00,0.39413461538500005,-0.10602564102600001,3.66666666667,0.0769230769231,3,0,0.0,21.2307692308
2012-01-07 08:00:00,0.0,0.0,1.0,1.0,6,9,0.0,7.0
2012-01-07 11:00:00,0.252380952381,0.102976190476,3.0,0.14285714285700002,7,2,0.0,12.857142857100001
2012-01-07 12:00:00,0.272222222222,0.103796296296,1.5,0.0,9,0,0.0,39.3333333333
2012-01-07 15:00:00,0.09,-0.00625,2.0,0.0,11,2,0.0,8.6
2012-01-09 20:00:00,0.314814814815,-0.00907407407407,9.0,0.222222222222,0,52,0.0,13.222222222200001
2012-01-09 21:00:00,0.09,-0.02,2.0,0.2,1,0,0.0,7.8
2012-01-10 16:00:00,0.9,-0.65,1.0,0.0,3,18,0.0,14.0
2012-01-10 19:00:00,0.0,0.0,2.0,1.0,4,2,0.0,4.5
2012-01-10 20:00:00,0.3,0.2,2.0,0.0,5,0,0.0,22.5
2012-01-10 21:00:00,0.3625,-0.05416666666669999,1.0,0.0,5,0,0.0,21.0
2012-01-11 09:00:00,0.4296875,-0.00890625,2.66666666667,0.0,5,11,0.0,24.5
2012-01-11 10:00:00,0.227777777778,-0.08333333333330001,6.0,0.0,8,0,0.0,5.33333333333
2012-01-11 14:00:00,0.454166666667,0.0803055555556,6.0,0.166666666667,9,3,0.0,40.5
2012-01-11 16:00:00,0.7625,0.475,1.0,0.0,10,1,0.0,39.0
2012-01-12 09:00:00,0.45,0.371875,2.0,0.0,6,16,0.0,6.0
2012-01-12 13:00:00,0.6611111111110001,0.383333333333,1.0,0.0,3,3,0.0,19.6666666667
2012-01-12 17:00:00,0.239814814815,-0.155555555556,2.0,0.0,4,3,0.0,24.1666666667
2012-01-12 18:00:00,0.28571428571400004,0.025,4.33333333333,0.428571428571,7,0,0.0,9.92857142857
2012-01-12 20:00:00,0.35625,0.075,2.0,0.0,10,1,0.0,15.75
2012-01-13 08:00:00,0.516666666667,0.14444444444399998,5.0,0.0,12,11,0.0,22.2
2012-01-13 09:00:00,0.302222222222,0.178587962963,3.0,0.33333333333299997,13,0,0.0,13.8888888889
2012-01-13 14:00:00,0.5877314814810001,0.336805555556,3.0,0.0,12,4,0.0,13.0
2012-01-13 21:00:00,0.360725490196,0.17274509803899998,2.83333333333,0.117647058824,6,6,0.0,22.0
2012-01-13 22:00:00,0.33055555555599997,0.12222222222200001,4.0,0.75,12,0,0.0,13.75
2012-01-14 16:00:00,0.9,-0.65,1.0,0.0,7,17,0.0,20.0
2012-01-18 08:00:00,0.205555555556,0.0342592592593,4.0,0.111111111111,0,87,0.0,15.5555555556
2012-01-18 10:00:00,0.2,0.0025,5.0,0.6,2,1,0.0,4.6
2012-01-18 11:00:00,0.225347222222,-0.0140625,4.0,0.0,3,0,0.0,18.1666666667
2012-01-19 16:00:00,0.18482142857099998,-0.0457961309524,4.0,0.0,0,28,0.0,13.5
2012-01-19 18:00:00,0.308333333333,-0.06875,2.0,0.0,2,1,0.0,40.0
2012-01-20 18:00:00,0.615277777778,-0.112037037037,3.0,0.0,1,23,0.0,27.3333333333
2012-01-20 21:00:00,0.6,0.15,1.0,1.0,1,2,0.0,33.0
2012-01-20 22:00:00,0.6307575757580001,0.026691919191900004,2.0,0.0,2,0,0.0,108.5
