Date & Time,Words/Sentence,Subjectivity,Sentiment,Sentences/Post,Questions,Posts in last 24H,Inactivity,First posts
2005-10-08 19:00:00,8.0,0.0,0.0,2.0,1.0,0,9663,0.0
2005-10-21 13:00:00,5.27272727273,0.163636363636,-0.0034090909090900004,11.0,0.0,0,305,0.0
2005-11-01 22:00:00,4.54545454545,0.110416666667,-0.0162878787879,44.0,0.0,0,272,0.0
2005-11-21 17:00:00,6.06666666667,0.18666666666700002,0.050555555555600006,7.0,0.0,0,474,0.0
2005-11-22 13:00:00,11.333333333299999,0.522222222222,-0.269444444444,3.0,0.33333333333299997,2,19,0.0
2005-11-28 23:00:00,2.0,0.166666666667,-0.0694444444444,3.0,0.0,0,153,0.0
2005-11-30 20:00:00,5.666666666669999,0.111111111111,0.0527777777778,9.0,0.0,0,44,0.0
2005-12-15 16:00:00,8.28571428571,0.0642857142857,0.0142857142857,14.0,0.28571428571400004,0,355,0.0
2005-12-21 14:00:00,2.1724137931,0.037931034482800004,0.0025862068965500002,29.0,0.0,0,141,0.0
2006-01-04 13:00:00,6.7,0.285,-0.026000000000000002,10.0,0.0,0,334,0.0
2006-01-13 15:00:00,16.8571428571,0.264285714286,0.0342857142857,7.0,0.14285714285700002,0,217,0.0
2006-01-23 14:00:00,7.5,0.4,0.3,2.0,0.0,0,238,0.0
2006-02-06 19:00:00,23.6666666667,0.4,0.290555555556,6.0,0.0,0,340,0.0
2006-02-09 19:00:00,2.62857142857,0.0228571428571,-0.00285714285714,35.0,0.228571428571,0,71,0.0
2006-02-14 13:00:00,1.76258992806,0.00943245403677,0.00296762589928,139.0,0.0,0,113,0.0
2006-02-14 15:00:00,13.5,0.45,0.275,2.0,0.0,1,1,0.0
2006-02-14 19:00:00,57.0,0.5625,0.3125,2.0,0.0,2,3,0.0
2006-02-16 18:00:00,15.2,0.363666666667,0.0275,10.0,0.7,0,46,0.0
2006-02-16 20:00:00,9.0,0.9666666666670001,0.6,1.0,0.0,1,1,0.0
2006-02-16 21:00:00,2.0,0.0,0.0,1.0,0.0,2,0,0.0
2006-03-01 13:00:00,14.2,0.493333333333,0.33666666666699996,2.5,0.2,0,303,0.0
2006-03-03 12:00:00,6.5,0.0,0.0,1.0,0.0,0,46,0.0
2006-03-08 15:00:00,31.0,0.888888888889,0.29444444444400003,1.0,0.0,0,122,0.0
2006-03-22 21:00:00,6.57142857143,0.114285714286,0.0,3.5,0.428571428571,0,341,0.0
2006-03-23 08:00:00,10.25,0.591666666667,0.288333333333,2.0,0.0,2,10,0.0
2006-03-23 21:00:00,7.5,0.9666666666670001,0.6,1.0,0.0,4,12,0.0
2006-03-31 13:00:00,9.0,0.1,0.05,4.0,0.0,0,183,0.0
2006-04-04 12:00:00,22.0,0.45,-0.325,2.0,0.0,0,94,0.0
2006-04-08 18:00:00,18.4,0.46233333333300003,0.0775,5.0,0.0,0,101,0.0
2006-04-10 08:00:00,7.0,0.0,0.0,2.0,0.0,0,37,0.0
2006-04-18 21:00:00,8.0,0.0333333333333,0.0,3.0,1.0,0,204,0.0
2006-04-19 21:00:00,10.6666666667,0.33333333333299997,0.293333333333,3.0,0.0,1,23,0.0
2006-04-24 13:00:00,7.0,0.0,0.0,1.0,1.0,0,111,0.0
2006-04-25 17:00:00,15.0,0.85,0.55,1.0,0.0,0,27,0.0
2006-04-25 22:00:00,9.333333333330001,0.666666666667,0.596666666667,3.0,0.0,1,4,0.0
2006-05-01 13:00:00,24.0,0.0,0.0,1.0,0.0,0,134,0.0
2006-05-01 16:00:00,21.5,0.425,0.05,2.0,0.5,1,2,0.0
2006-05-08 15:00:00,8.375,0.25,-0.15,8.0,0.75,0,166,0.0
2006-05-08 18:00:00,6.3,0.07,0.0,5.0,0.3,1,2,0.0
2006-05-08 19:00:00,11.0,0.7,0.366666666667,1.0,0.0,3,0,0.0
2006-05-13 12:00:00,19.6666666667,0.541666666667,0.313333333333,3.0,0.0,0,112,0.0
2006-05-16 20:00:00,10.0,0.475,-0.1625,4.0,0.0,0,79,0.0
2006-05-16 22:00:00,8.0,0.1,0.0,2.0,0.0,1,1,0.0
2006-05-18 16:00:00,17.0,0.9,0.55,1.0,0.0,0,41,0.0
2006-06-27 22:00:00,12.0,0.0,0.0,1.0,0.0,0,965,0.0
2006-07-06 23:00:00,4.34375,0.025,-0.007638888888890001,5.16666666667,0.28125,0,216,0.0
2006-09-07 13:00:00,9.8,0.24,0.0675,2.5,0.0,0,1501,0.0
2006-09-12 19:00:00,9.0,0.5,0.3,2.0,0.0,0,125,0.0
2006-09-26 14:00:00,7.666666666669999,0.29166666666700003,0.18333333333299998,3.0,0.0,0,330,0.0
2006-09-26 15:00:00,10.0,0.0,0.0,2.0,0.0,2,0,0.0
2006-09-26 22:00:00,30.0,0.0,0.0,1.0,0.0,3,6,0.0
2006-09-27 21:00:00,1.0,0.0,0.0,1.0,0.0,1,22,0.0
2006-10-03 22:00:00,7.0,0.375,0.2,2.0,0.0,0,144,0.0
2006-10-05 17:00:00,6.5,0.0,0.0,2.0,0.5,0,42,0.0
