Date & Time,Sentences/Post,Questions,Posts in last 24H,Inactivity,First posts,Sentiment,Subjectivity,Words/Sentence
2005-02-18 20:00:00,5.5,0.0909090909091,0,4096,0.5,0.0732323232323,0.351515151515,17.9090909091
2005-02-18 21:00:00,14.0,0.0,2,0,0.0,0.0107142857143,0.264285714286,13.5714285714
2005-03-15 12:00:00,13.0,0.0,0,590,0.0,-0.0494551282051,0.18333333333299998,14.6923076923
2005-03-15 14:00:00,8.0,0.0,1,1,0.0,-0.0640625,0.388020833333,20.25
2005-03-15 15:00:00,2.0,0.0,2,0,0.0,-0.175,0.5,6.5
2005-03-17 20:00:00,7.0,0.14285714285700002,0,52,0.0,-0.0190476190476,0.245238095238,14.4285714286
2005-04-12 22:00:00,6.25,0.12,0,625,0.25,0.012033333333299999,0.19816666666700003,12.6
2005-04-13 09:00:00,18.0,0.0,4,10,0.0,0.0217283950617,0.11938271604900001,12.9444444444
2005-04-13 13:00:00,4.0,0.25,5,3,0.0,0.0,0.0,5.5
2005-04-13 19:00:00,5.0,0.2,6,5,0.0,0.237,0.375,7.2
2005-04-14 12:00:00,4.0,0.0,2,16,0.0,0.078125,0.0875,14.25
2005-04-27 19:00:00,7.0,0.14285714285700002,0,318,0.0,0.141904761905,0.360238095238,13.2857142857
2005-10-25 20:00:00,14.0,0.0,0,4344,0.0,-0.027380952381000002,0.205586080586,15.9285714286
2005-11-20 19:00:00,9.0,0.33333333333299997,0,622,0.0,0.218425925926,0.469135802469,15.777777777799999
2005-11-20 20:00:00,5.0,0.4,1,0,0.0,0.005,0.04,4.8
2005-11-24 13:00:00,20.5,0.0731707317073,0,88,0.0,-0.0233943089431,0.334654471545,13.073170731700001
2005-12-04 22:00:00,6.0,0.0,0,248,0.0,0.011111111111099999,0.0861111111111,14.166666666700001
2005-12-06 19:00:00,13.0,0.307692307692,0,44,0.0,-0.011111111111099999,0.270085470085,13.7692307692
2005-12-06 20:00:00,14.0,0.0,1,0,0.0,-0.0636904761905,0.509523809524,14.642857142899999
2005-12-20 20:00:00,6.0,0.0,0,335,0.0,0.0,0.0,5.833333333330001
2005-12-20 21:00:00,4.0,0.0,1,0,0.0,-0.1625,0.3,12.75
2006-01-05 12:00:00,8.333333333330001,0.16,0,374,0.0,0.0396666666667,0.214,14.44
2006-01-08 18:00:00,8.0,0.0,0,77,0.0,-0.003125,0.19,16.875
2006-01-24 22:00:00,11.0,0.0909090909091,0,387,0.0,0.19060606060600002,0.393939393939,16.8181818182
