Date & Time,Questions,Posts in last 24H,Inactivity,First posts,Sentences/Post,Sentiment,Subjectivity,Words/Sentence
2006-02-22 12:00:00,0.0333333333333,0,12944,0.0,14.5,0.000388888888889,0.314833333333,13.9
2006-02-23 02:00:00,0.0,2,13,0.0,4.0,0.0,0.0,5.75
2006-02-23 14:00:00,0.0,1,11,0.0,16.0,0.0283854166667,0.32088541666700005,15.8125
2006-02-23 16:00:00,0.0,2,1,0.0,6.0,0.020833333333299998,0.06666666666669999,7.5
2006-02-23 17:00:00,0.294117647059,3,0,0.0,8.5,0.0213235294118,0.270588235294,6.64705882353
2006-02-24 03:00:00,0.0,4,9,0.0,2.0,0.0,0.0,11.0
2006-03-03 04:00:00,0.0,0,168,0.0,10.0,-0.1,0.11,8.8
2006-03-07 12:00:00,0.0434782608696,0,103,0.0,11.5,0.151298309179,0.273937198068,11.7391304348
2006-03-09 12:00:00,0.08333333333330001,0,47,0.0,6.0,-0.00416666666667,0.05,6.416666666669999
2006-03-10 20:00:00,0.0,0,31,0.0,7.0,0.09285714285710002,0.185714285714,6.28571428571
2006-03-11 14:00:00,0.0,1,17,0.0,7.5,0.102083333333,0.23166666666700003,6.2
2006-03-21 12:00:00,0.0,0,237,0.0,6.0,0.22291666666700002,0.275,5.833333333330001
2006-03-21 23:00:00,0.14705882352900002,1,10,1.0,34.0,0.209754901961,0.517205882353,19.088235294100002
2006-03-23 09:00:00,0.0,0,33,0.0,2.5,0.12444444444399999,0.166666666667,7.0
2006-03-29 11:00:00,0.416666666667,0,145,0.0,12.0,0.0284722222222,0.158333333333,4.33333333333
2006-03-30 17:00:00,0.0,0,29,0.0,4.0,0.0,0.025,11.5
2006-04-01 17:00:00,0.4,0,47,0.0,5.0,0.0,0.14,6.4
2006-04-02 22:00:00,0.0,0,28,0.0,6.0,0.129166666667,0.18333333333299998,5.16666666667
2006-04-06 23:00:00,0.0,0,96,0.0,2.0,0.08333333333330001,0.283333333333,3.5
2006-04-10 09:00:00,0.0,0,81,0.0,5.0,0.11,0.2,10.0
2006-04-15 12:00:00,0.0,0,122,0.0,3.5,0.0857142857143,0.128571428571,7.42857142857
2006-04-16 23:00:00,0.0,0,34,0.0,2.0,0.18333333333299998,0.316666666667,10.0
2006-04-22 14:00:00,0.0,0,134,0.0,5.0,0.145,0.27,10.0
