Date & Time,Sentiment,Sentences/Post,Questions,Posts in last 24H,Inactivity,First posts,Subjectivity,Words/Sentence
2013-02-06 15:00:00,0.0315476190476,14.0,0.214285714286,0,73931,0.0,0.47202380952399997,23.9285714286
2013-02-06 16:00:00,-0.049464285714300005,9.5,0.15,1,0,0.0,0.31505952380999996,19.25
2013-02-06 19:00:00,0.0,2.0,0.0,3,2,0.0,0.4,14.0
2013-02-06 20:00:00,0.05104166666669999,6.0,0.0,4,0,0.0,0.311805555556,25.8333333333
2013-02-07 16:00:00,0.0,2.0,0.4,4,19,0.0,0.0,12.0
2013-02-07 17:00:00,0.0387037037037,9.0,0.0,4,0,0.0,0.47179012345700005,21.0
2013-02-09 10:00:00,0.014166666666700002,10.0,0.0,0,40,0.0,0.257916666667,12.1
2013-02-10 18:00:00,0.0228632478632,13.0,0.0,0,31,0.0,0.402564102564,23.1538461538
2013-02-13 11:00:00,-0.0989333333333,24.5,0.0,0,64,0.0,0.373833333333,18.58
2013-02-13 16:00:00,0.0636904761905,14.0,0.07142857142860001,2,4,0.0,0.40595238095200004,27.6428571429
2013-02-13 17:00:00,0.120833333333,2.0,0.0,3,0,0.0,0.833333333333,17.5
2013-02-13 18:00:00,0.0,1.0,0.0,4,0,0.0,0.0,11.0
2013-02-24 13:00:00,0.08222222222219999,9.0,0.111111111111,0,258,1.0,0.433518518519,21.2222222222
2013-02-24 14:00:00,-0.0333333333333,3.0,0.0,1,0,0.0,0.166666666667,15.0
2013-02-25 12:00:00,0.22991666666700003,10.0,0.3,2,21,0.0,0.478527777778,16.6
2013-02-25 13:00:00,0.0200757575758,11.0,0.0,3,0,0.0,0.240151515152,17.0
2013-02-25 16:00:00,0.029761904761900004,5.0,0.0,2,2,0.0,0.575,30.4
2013-02-25 17:00:00,-0.133333333333,3.0,0.0,3,0,0.0,0.266666666667,16.0
2013-03-05 10:00:00,0.0141830065359,8.0,0.117647058824,0,184,0.0,0.373665577342,25.0588235294
2013-03-06 13:00:00,0.014583333333299997,4.5,0.0,0,26,0.0,0.34333333333300003,24.3
2013-03-14 17:00:00,0.0,2.0,0.5,0,195,0.0,0.0,11.0
2013-03-15 19:00:00,0.3375,2.0,0.0,0,25,0.0,0.5375,21.5
2013-04-06 21:00:00,0.035,25.0,0.0,0,529,0.0,0.33866666666699996,19.84
2013-04-24 08:00:00,-0.0629166666667,10.0,0.2,0,418,0.0,0.477916666667,18.0
2013-04-24 17:00:00,0.3175,5.0,0.2,1,8,0.0,0.39,12.6
2013-04-25 08:00:00,0.251892361111,3.5,0.375,2,14,0.0,0.475347222222,16.625
2013-04-25 09:00:00,-0.00625,8.0,0.115384615385,3,0,1.0,0.264743589744,13.461538461500002
2013-04-25 23:00:00,0.135714285714,3.0,0.28571428571400004,5,13,0.0,0.257142857143,7.285714285710001
2013-05-04 08:00:00,0.0686342592593,12.0,0.0,0,200,0.0,0.354282407407,13.583333333299999
2013-05-04 11:00:00,0.0142361111111,8.0,0.0,1,2,0.0,0.31076388888900003,24.375
2013-05-05 11:00:00,0.030034722222199998,7.5,0.125,1,23,0.0,0.378472222222,15.6875
2013-05-10 14:00:00,0.118518518519,4.0,0.0,0,122,0.0,0.26805555555599997,26.8888888889
2013-05-12 23:00:00,0.31,3.0,0.0,0,56,0.0,0.33333333333299997,13.333333333299999
2013-05-16 23:00:00,0.022727272727299998,7.0,0.0,0,95,0.0,0.144318181818,11.909090909100001
2013-06-13 20:00:00,0.0194788359788,10.0,0.0,0,668,0.0,0.332544973545,17.0476190476
2013-06-16 00:00:00,0.166666666667,4.0,0.0,0,51,0.0,0.311111111111,8.333333333330001
2013-06-21 22:00:00,0.2,2.0,0.0,0,141,0.0,0.4,4.0
2013-06-29 18:00:00,0.113888888889,12.0,0.08333333333330001,0,187,1.0,0.5025,18.25
2013-06-30 20:00:00,0.18333333333299998,3.0,0.0,0,25,0.0,0.33333333333299997,13.0
2013-07-02 18:00:00,-0.0138888888889,3.0,0.0,0,45,0.0,0.75,13.666666666700001
2013-07-06 15:00:00,-0.0527777777778,12.0,0.0,0,92,0.0,0.174305555556,10.833333333299999
2013-07-14 12:00:00,0.15,4.0,0.25,0,188,0.0,0.6375,13.5
2013-07-27 12:00:00,-0.06875,4.0,0.0,0,311,0.0,0.35625,26.0
2013-07-31 10:00:00,-0.010757575757600002,11.0,0.0,0,93,0.0,0.5645454545449999,25.090909090900002
2013-08-25 11:00:00,0.0680555555556,5.5,0.166666666667,0,600,0.5,0.16527777777799998,8.5
2013-08-27 20:00:00,0.0409090909091,11.0,0.181818181818,0,56,0.0,0.12727272727299999,7.909090909089999
2013-08-30 16:00:00,0.0,3.0,0.0,0,67,0.0,0.0,1.33333333333
2014-07-03 21:00:00,0.1125,10.0,0.0,0,7372,0.0,0.24833333333299998,14.5
