Date & Time,Sentiment,Sentences/Post,Questions,Posts in last 24H,Inactivity,First posts,Subjectivity,Words/Sentence
2005-11-29 16:00:00,-0.0165196078431,8.0,0.0588235294118,0,10908,0.0,0.2875,12.352941176500002
2006-03-07 08:00:00,0.385,3.0,0.0,0,2343,0.0,0.591666666667,4.33333333333
2006-03-11 15:00:00,-0.03625,4.0,0.0,0,102,0.0,0.66875,18.5
2006-03-21 15:00:00,0.00909090909091,5.5,0.0,0,239,0.0,0.0318181818182,10.0
2006-04-04 14:00:00,0.0183333333333,10.0,0.1,0,334,0.0,0.266666666667,8.6
2006-06-29 19:00:00,0.04666666666669999,4.0,0.75,0,2068,1.0,0.331666666667,7.75
2006-06-29 21:00:00,0.008888888888889999,9.0,0.0,1,1,0.0,0.196111111111,6.0
2006-06-30 10:00:00,0.039583333333300004,12.0,0.0,2,12,0.0,0.27847222222199997,15.458333333299999
2006-06-30 21:00:00,0.133519345238,13.5,0.0,3,10,0.0,0.317946428571,13.9285714286
2006-07-14 07:00:00,0.0134259259259,9.0,0.111111111111,0,321,0.0,0.35185185185199996,11.222222222200001
2006-07-14 12:00:00,0.0843518518519,6.0,0.111111111111,1,4,0.0,0.222222222222,14.0555555556
2006-07-14 13:00:00,-0.07132352941180001,8.5,0.0588235294118,4,0,0.0,0.193137254902,11.823529411800001
2006-07-14 14:00:00,0.0164930555556,8.0,0.25,6,0,0.0,0.046527777777800004,8.375
2006-07-17 20:00:00,-0.0588235294118,5.0,0.0,0,77,0.0,0.375,16.3529411765
2006-07-25 20:00:00,0.0,1.0,0.0,0,191,0.0,0.0,0.0
2006-08-30 19:00:00,0.0,1.0,0.0,0,862,0.0,0.0,0.0
2006-08-31 21:00:00,-0.0984848484848,11.0,0.0909090909091,0,25,0.0,0.16969696969700002,14.5454545455
2006-09-18 20:00:00,0.0513888888889,6.0,0.0,0,430,0.0,0.352777777778,12.166666666700001
2006-10-03 16:00:00,0.030444444444400004,15.0,0.2,0,355,0.0,0.414888888889,12.4666666667
