Date & Time,Questions,Posts in last 24H,Inactivity,First posts,Sentences/Post,Sentiment,Subjectivity,Words/Sentence
2010-12-20 15:00:00,0.588235294118,0,55235,0.0,17.0,0.07034313725489999,0.261274509804,10.2352941176
2010-12-20 23:00:00,0.225806451613,1,7,0.0,31.0,0.116666666667,0.363082437276,12.870967741900001
2011-01-26 23:00:00,0.0,0,887,0.0,15.0,-0.021,0.305333333333,17.2
2011-02-04 23:00:00,0.5,0,215,1.0,8.0,0.01875,0.0645833333333,13.0
2011-02-05 17:00:00,0.153846153846,1,17,0.0,13.0,0.133653846154,0.257179487179,11.538461538499998
2011-02-06 00:00:00,0.0,1,6,0.0,8.0,0.376666666667,0.464583333333,4.375
2011-02-06 01:00:00,0.0,2,0,0.0,3.0,0.18333333333299998,0.35,16.6666666667
2011-02-07 00:00:00,0.5,2,22,0.0,2.0,0.0,0.0,11.5
2011-02-07 20:00:00,0.0,1,19,0.0,5.0,0.18,0.32,6.6
2011-02-10 00:00:00,0.1,0,51,0.0,5.0,0.19266666666700002,0.288333333333,10.5
2011-02-11 20:00:00,0.0,0,43,0.0,6.0,-0.131944444444,0.34236111111100004,14.666666666700001
2011-02-12 01:00:00,0.0,1,4,0.0,2.0,0.0,0.0,8.5
2011-02-20 20:00:00,0.0,0,210,0.0,12.0,0.206805555556,0.27319444444400004,7.75
2011-02-28 12:00:00,0.0,0,183,0.0,4.0,0.134375,0.5125,15.0
2011-03-09 22:00:00,0.391304347826,0,225,0.0,11.0,0.0902173913043,0.379710144928,12.347826087
2011-03-10 21:00:00,0.4,2,22,0.0,5.0,-0.059375,0.455,10.0
2011-03-11 18:00:00,0.5,1,20,0.0,2.0,0.1,0.175,16.5
2011-03-11 21:00:00,0.0769230769231,2,2,0.0,6.0,-0.00961538461538,0.21495726495700002,15.0769230769
2011-03-16 23:00:00,0.0,0,121,0.0,9.0,-0.0748456790123,0.286419753086,12.222222222200001
2011-03-20 15:00:00,0.538461538462,0,87,0.0,13.0,0.07788461538460001,0.342948717949,10.5384615385
2011-03-20 22:00:00,0.33333333333299997,1,6,0.0,9.0,-0.020987654321,0.308024691358,15.0
2011-03-21 00:00:00,0.06666666666669999,2,1,0.0,15.0,0.0869444444444,0.238888888889,10.6
2011-03-24 00:00:00,0.33333333333299997,0,71,0.0,5.5,0.0364930555556,0.31222222222199997,9.25
2011-03-25 20:00:00,0.0,0,43,0.0,6.0,0.19791666666700003,0.283333333333,2.0
2011-03-31 22:00:00,0.0,0,145,0.0,12.0,0.0298611111111,0.33083333333299997,16.5
2011-04-17 20:00:00,0.33333333333299997,0,405,0.0,6.0,-0.00729166666667,0.22083333333299998,19.3333333333
2011-04-17 21:00:00,0.344827586207,1,0,0.0,29.0,-0.028678160919499998,0.17385057471299997,11.2068965517
2011-04-26 14:00:00,0.2,0,208,0.0,5.0,0.133333333333,0.153333333333,7.6
2011-04-29 23:00:00,0.714285714286,0,80,0.0,7.0,0.0785714285714,0.128571428571,2.7142857142900003
2011-05-01 21:00:00,0.5714285714289999,0,45,1.0,7.0,-0.0892261904762,0.22142857142900002,14.4285714286
2011-05-09 21:00:00,0.166666666667,0,191,0.0,5.75,0.030243055555599998,0.284236111111,12.333333333299999
2011-05-14 00:00:00,0.0,0,98,0.0,14.0,-0.052619047619000006,0.299880952381,11.857142857100001
2011-05-14 13:00:00,0.5,1,12,0.0,4.0,0.025,0.225,3.0
2011-05-14 20:00:00,0.277777777778,2,6,0.0,18.0,-0.041620370370400006,0.38675925925899995,13.666666666700001
2011-05-19 20:00:00,0.666666666667,0,119,0.0,3.0,0.0,0.06666666666669999,10.6666666667
2011-05-30 00:00:00,0.0,0,243,0.0,11.0,-0.0140151515152,0.213383838384,15.0
2011-06-06 00:00:00,0.0,0,167,0.0,4.0,0.04375,0.4,6.75
2011-06-06 16:00:00,0.0,1,15,0.0,5.0,-0.05933333333330001,0.282666666667,8.7
2011-06-16 20:00:00,0.0,0,243,0.0,7.0,0.013095238095200001,0.0880952380952,12.2857142857
2011-06-20 00:00:00,0.0,0,75,0.0,3.0,-0.0333333333333,0.0333333333333,9.666666666669999
2011-06-20 21:00:00,0.5,1,20,0.0,4.0,0.241666666667,0.391666666667,4.5
2011-06-23 20:00:00,0.25,0,70,0.0,8.0,0.0325,0.128333333333,7.125
2011-06-29 16:00:00,0.0,0,139,0.0,13.0,-0.145512820513,0.348076923077,20.1538461538
2011-06-29 21:00:00,0.0,1,4,0.0,4.0,0.15,0.2625,11.5
