Date & Time,Sentences/Post,Questions,Posts in last 24H,Inactivity,First posts,Sentiment,Subjectivity,Words/Sentence
2009-11-17 14:00:00,19.0,0.0,0,45682,0.0,0.00267543859649,0.343742690058,11.947368421099998
2009-12-02 22:00:00,14.0,0.0,0,367,0.0,0.11785714285700001,0.49325396825400003,13.9285714286
2009-12-02 23:00:00,17.0,0.0,1,0,0.0,0.0460784313725,0.433333333333,11.9411764706
2010-02-06 23:00:00,25.0,0.0,0,1583,0.0,0.166190909091,0.385893939394,15.28
2010-02-07 00:00:00,6.0,0.0,1,0,0.0,0.0166666666667,0.575,14.5
2010-02-25 00:00:00,11.0,0.0,0,431,0.0,0.101497584541,0.338623188406,16.1739130435
2010-03-28 20:00:00,16.0,0.0,0,763,0.0,0.06447916666669999,0.5046875,15.25
2010-03-29 21:00:00,14.0,0.0,0,24,0.0,-0.0651785714286,0.34940476190499997,14.5
2010-03-30 11:00:00,8.0,0.25,1,13,0.0,-0.0375,0.1375,9.5
2010-03-30 16:00:00,6.0,0.166666666667,2,4,0.0,0.05625,0.34583333333300004,12.166666666700001
2010-03-30 23:00:00,12.0,0.0,2,6,0.0,-0.0103125,0.342083333333,14.25
2010-04-10 18:00:00,11.0,0.181818181818,0,258,0.0,-0.006818181818180001,0.297727272727,12.909090909100001
2010-04-11 12:00:00,18.0,0.0,1,17,0.0,-0.0864814814815,0.465277777778,14.222222222200001
2010-04-12 19:00:00,4.0,0.0,0,30,0.0,-0.06875,0.425,19.25
2010-04-13 07:00:00,2.0,0.0,1,11,0.0,0.05,0.15,5.0
2010-04-13 21:00:00,15.0,0.0,1,13,0.0,0.21783333333299998,0.536166666667,12.6
2010-04-15 10:00:00,7.0,0.0,0,36,0.0,0.06071428571430001,0.28571428571400004,7.8571428571399995
2010-04-16 20:00:00,2.0,0.0,0,33,0.0,0.125,0.45,10.0
2010-04-19 21:00:00,7.0,0.0,0,72,0.0,0.166507936508,0.529126984127,15.5714285714
2010-04-25 19:00:00,5.0,0.0,0,141,0.0,0.095,0.185,11.6
2010-05-16 20:00:00,6.0,0.166666666667,0,504,0.0,-0.09166666666670001,0.4,11.666666666700001
2010-06-17 17:00:00,13.0,0.0769230769231,0,764,0.0,0.0907051282051,0.242948717949,15.3846153846
2010-07-18 21:00:00,18.0,0.0,0,747,0.0,0.111327160494,0.36032407407399997,17.3333333333
2010-07-19 09:00:00,6.0,0.0,1,11,0.0,0.275,0.495833333333,9.666666666669999
2010-07-19 10:00:00,6.5,0.0,2,0,0.0,0.00178571428571,0.103571428571,9.57142857143
2010-07-19 23:00:00,13.0,0.0769230769231,3,12,0.0,-0.07597756410260001,0.46147435897399997,12.0769230769
2010-07-20 22:00:00,7.0,0.0,1,22,0.0,-0.0380952380952,0.32619047619,10.285714285700001
2010-07-21 17:00:00,18.0,0.0,1,18,0.0,0.17737654321,0.46905864197499997,12.0555555556
2010-07-23 00:00:00,5.0,0.0,0,30,0.0,0.03,0.265,11.8
2010-08-26 21:00:00,8.0,0.0,0,836,0.0,0.2,0.433333333333,20.75
2010-09-26 10:00:00,19.0,0.0,0,732,0.0,-0.0410087719298,0.456578947368,14.1052631579
2010-09-28 20:00:00,11.0,0.0,0,57,0.0,-0.115909090909,0.569318181818,14.5454545455
2010-12-07 20:00:00,11.0,0.0,0,1679,0.0,0.130050505051,0.309343434343,14.3636363636
2010-12-07 21:00:00,3.0,0.0,1,0,0.0,0.19444444444400003,0.35555555555600005,9.333333333330001
2010-12-09 20:00:00,13.0,0.0,0,46,0.0,0.025641025641,0.175384615385,18.5384615385
2010-12-25 00:00:00,2.0,0.0,0,363,0.0,0.2,0.325,25.0
2010-12-26 01:00:00,3.0,0.07142857142860001,0,24,0.0,-0.0246428571429,0.21369047619000003,9.85714285714
2010-12-26 10:00:00,4.0,0.0,4,8,0.0,0.06875,0.1375,6.75
2010-12-30 23:00:00,4.0,0.0,0,108,0.0,0.225,0.25,7.0
2011-01-02 12:00:00,7.0,0.0,0,60,0.0,0.169047619048,0.425,18.0
2011-01-02 23:00:00,12.0,0.0,1,10,0.0,-0.13659722222200002,0.455416666667,15.416666666700001
2011-01-09 00:00:00,7.0,0.0,0,144,0.0,0.0155972222222,0.421615740741,15.8
2011-01-16 20:00:00,15.0,0.0,0,187,0.0,-0.021666666666700002,0.544444444444,21.133333333299998
2011-03-20 19:00:00,10.0,0.2,0,1510,0.0,-0.001,0.222,22.4
2011-03-20 21:00:00,1.0,0.0,1,1,0.0,0.0,0.0,14.0
2011-07-19 10:00:00,7.0,0.14285714285700002,0,2892,0.0,0.0,0.0571428571429,12.0
2011-07-20 19:00:00,9.0,0.0,0,32,0.0,-0.127314814815,0.44629629629600004,14.1111111111
2011-07-21 12:00:00,4.0,0.0,1,16,0.0,-0.15625,0.5041666666669999,11.75
2011-08-15 23:00:00,7.0,0.0,0,610,0.0,-0.197857142857,0.8142857142859999,13.7142857143
2011-09-18 12:00:00,10.0,0.0,0,804,0.0,0.040833333333300005,0.428333333333,17.8
2011-09-21 19:00:00,5.0,0.2,0,78,0.0,0.118333333333,0.40666666666699997,14.0
2011-09-22 17:00:00,3.0,0.0,1,21,0.0,0.41416666666699997,0.5666666666669999,12.333333333299999
2011-09-22 19:00:00,8.0,0.0,2,1,0.0,0.025625,0.38375,20.625
2011-10-30 20:00:00,7.0,0.0,0,912,0.0,-0.11190476190500001,0.363095238095,12.857142857100001
2012-02-02 22:00:00,7.0,0.214285714286,0,2281,0.0,0.0126785714286,0.283928571429,12.142857142899999
2012-02-02 23:00:00,4.5,0.0,2,0,0.0,-0.012166666666700002,0.49391666666699996,16.1
2012-02-03 21:00:00,11.0,0.0,4,21,0.0,0.034090909090900005,0.448484848485,13.090909090899999
2012-02-17 21:00:00,14.0,0.0,0,335,0.0,0.131468253968,0.387142857143,18.8571428571
2012-02-28 11:00:00,2.0,0.0,0,253,0.0,0.1375,0.4,9.0
2012-03-04 21:00:00,19.0,0.0,0,129,0.0,0.014954051796200001,0.372687969925,19.6315789474
2012-03-05 15:00:00,7.0,0.0,1,17,0.0,-0.0933015873016,0.569142857143,26.285714285700003
2012-03-05 22:00:00,7.0,0.14285714285700002,1,6,0.0,-0.11190476190500001,0.42619047619,20.2857142857
2012-03-05 23:00:00,10.0,0.2,2,0,0.0,-0.01,0.585833333333,20.9
2012-03-10 14:00:00,3.0,0.0,0,110,0.0,0.166666666667,0.283333333333,14.333333333299999
2012-03-10 18:00:00,8.0,0.176470588235,1,3,0.0,0.04,0.376470588235,9.23529411765
2012-04-07 22:00:00,11.0,0.0909090909091,0,675,0.0,-0.171287878788,0.489318181818,12.909090909100001
2012-04-07 23:00:00,8.0,0.125,1,0,0.0,-0.083125,0.4240625,20.75
2012-04-09 12:00:00,6.0,0.0,0,36,0.0,0.0819444444444,0.43888888888899996,23.3333333333
2012-04-14 14:00:00,8.0,0.0,0,121,0.0,-0.08333333333330001,0.45625,15.75
2012-05-15 23:00:00,8.5,0.0,0,752,0.0,0.107916666667,0.513194444444,15.3888888889
2012-05-21 22:00:00,6.5,0.153846153846,0,142,0.0,0.02625,0.376346153846,14.538461538499998
