Date & Time,Inactivity,First posts,Posts in last 24H,Questions,Sentences/Post,Sentiment,Subjectivity,Words/Sentence
2014-01-22 08:00:00,82324,0.0,0,0.0,7.0,-0.00892857142857,0.251785714286,16.428571428599998
2014-01-22 16:00:00,7,0.0,1,0.0,8.0,-0.138541666667,0.3625,10.25
2014-01-23 10:00:00,17,0.0,1,0.0,9.0,0.21666666666700002,0.461111111111,9.444444444439998
2014-01-23 15:00:00,4,0.0,2,0.0,2.0,-0.1375,0.325,9.5
2014-01-23 22:00:00,6,0.0,2,0.0,8.0,0.026041666666700002,0.40833333333300004,9.875
2014-01-24 12:00:00,13,0.0,2,0.0,4.5,0.055,0.4225,9.2
2014-02-03 22:00:00,249,0.0,0,0.13636363636399998,11.0,-0.00450757575758,0.309318181818,11.7272727273
2014-02-04 11:00:00,12,0.0,2,0.0,8.0,0.0272222222222,0.178611111111,7.125
2014-02-04 18:00:00,6,0.0,3,0.375,8.0,0.27375,0.589375,8.0
2014-02-05 15:00:00,20,0.0,1,0.0,2.0,0.1,0.2,7.5
2014-02-06 19:00:00,27,0.0,0,0.33333333333299997,3.0,0.0,0.06666666666669999,10.0
2014-02-06 21:00:00,1,0.0,1,0.0,2.0,0.023333333333299996,0.30666666666700004,10.4
2014-02-07 07:00:00,9,0.0,3,0.0,8.0,0.06666666666669999,0.316666666667,9.375
2014-02-07 08:00:00,0,0.0,4,0.0,1.0,0.0,0.0,3.0
2014-02-15 17:00:00,200,0.0,0,0.0,6.0,0.0847222222222,0.25277777777800003,15.5
2014-03-12 23:00:00,605,0.0,0,0.0,10.0,0.04916666666669999,0.363333333333,12.2
2014-03-15 13:00:00,61,0.0,0,0.0,4.0,0.075,0.125,11.5
2014-03-15 19:00:00,5,0.0,1,0.111111111111,9.0,-0.011111111111099999,0.17777777777800002,8.88888888889
2014-03-23 13:00:00,185,0.0,0,0.0,5.0,-0.23,0.4,10.2
2014-03-24 14:00:00,24,0.0,0,0.0,13.0,0.115384615385,0.348076923077,7.84615384615
2014-03-24 21:00:00,6,0.0,1,0.1,10.0,-0.037791666666699995,0.6085,11.4
2014-03-25 11:00:00,13,0.0,2,0.0,2.0,0.325,0.9,11.0
2014-03-26 15:00:00,27,0.0,0,0.0,7.0,-0.0238095238095,0.5,12.142857142899999
2014-03-28 11:00:00,43,0.0,0,0.0,12.0,0.150173611111,0.321805555556,13.75
2014-04-03 14:00:00,146,0.0,0,0.125,8.0,0.00625,0.11875,9.125
2014-04-03 17:00:00,2,0.0,1,0.166666666667,6.0,-0.05,0.25833333333299996,10.5
2014-04-05 03:00:00,33,0.0,0,0.0,4.0,0.0096875,0.2034375,11.0
