Date & Time,Posts in last 24H,Inactivity,First posts,Questions,Sentences/Post,Sentiment,Subjectivity,Words/Sentence
2012-10-05 11:00:00,0,70951,0.0,0.0,5.0,0.0933333333333,0.38,16.8
2012-10-07 10:00:00,0,46,0.0,0.0,8.0,0.0756944444444,0.358333333333,11.0
2012-10-07 23:00:00,1,12,0.0,0.0,3.0,0.0,0.0,6.666666666669999
2012-10-09 18:00:00,0,42,0.0,0.294117647059,17.0,0.0496078431373,0.390392156863,13.0
2012-10-21 14:00:00,0,283,1.0,0.14285714285700002,14.0,0.083878968254,0.243551587302,11.5
2012-10-21 15:00:00,1,0,0.0,0.28571428571400004,7.0,0.19404761904800003,0.427380952381,13.5714285714
2012-10-21 17:00:00,2,1,0.0,0.0,8.0,0.046875,0.330208333333,12.75
2012-10-21 18:00:00,3,0,0.0,0.0,11.0,-0.00307971014493,0.33550724637699997,15.173913043499999
2012-10-21 21:00:00,5,2,0.0,0.0,2.0,0.34375,0.45,2.5
2012-10-22 23:00:00,0,25,0.0,0.4,5.0,0.13,0.393333333333,11.0
2012-10-24 11:00:00,0,35,0.0,0.125,16.0,0.053177083333300006,0.3684375,14.375
2012-10-24 22:00:00,1,10,0.0,0.030303030303,33.0,0.0904250841751,0.379570707071,11.6060606061
2012-10-25 11:00:00,2,12,0.0,0.0,4.0,0.158333333333,0.241666666667,9.5
2012-10-25 13:00:00,2,1,0.0,0.0,14.0,0.188214285714,0.510119047619,16.6428571429
2012-10-26 14:00:00,0,24,0.0,0.0,7.0,0.00357142857143,0.27678571428599996,7.285714285710001
2012-10-29 15:00:00,0,72,0.0,0.0,2.0,0.425,0.5,15.5
2012-10-30 12:00:00,1,20,0.0,0.08333333333330001,12.0,0.07711111111110001,0.419277777778,12.333333333299999
2012-10-31 11:00:00,1,22,0.0,0.0,2.0,0.0,0.05,12.5
2012-10-31 13:00:00,1,1,0.0,0.0,4.0,0.15,0.375,10.75
2012-11-02 10:00:00,0,44,0.0,0.0,2.0,0.6,0.875,16.0
2012-11-02 11:00:00,1,0,0.0,0.0,8.5,0.0875,0.301851851852,15.4444444444
2012-11-02 21:00:00,3,9,0.0,0.130434782609,11.5,0.141594202899,0.311884057971,10.6956521739
2012-11-02 23:00:00,5,1,0.0,0.181818181818,22.0,-0.0305681818182,0.42977272727300003,13.3181818182
2012-11-03 13:00:00,3,13,0.0,0.0,8.0,0.011666666666700002,0.125,9.375
2012-11-05 10:00:00,0,44,0.0,0.0,2.33333333333,0.17152777777800002,0.375,8.333333333330001
2012-11-05 23:00:00,3,12,0.0,0.0,5.0,0.029545454545499998,0.381818181818,14.909090909100001
2012-11-06 15:00:00,2,15,0.0,0.0,8.0,0.034375,0.1375,10.0
2012-11-07 11:00:00,1,19,0.0,0.0,4.0,0.1,0.275,9.25
2012-11-08 13:00:00,0,25,0.0,0.0,12.5,0.111314102564,0.489871794872,14.846153846199998
2012-11-09 15:00:00,0,25,0.0,0.0,3.0,0.147916666667,0.21666666666700002,10.6666666667
2012-11-10 11:00:00,1,19,0.0,0.28571428571400004,7.0,0.0571428571429,0.266666666667,13.0
2012-11-10 12:00:00,2,0,0.0,0.0,7.0,0.242857142857,0.428571428571,11.0
2012-11-11 12:00:00,1,23,0.0,0.0,10.0,0.294375,0.4825,9.7
2012-11-11 21:00:00,1,8,0.0,0.0,8.0,-0.154166666667,0.355208333333,12.25
2012-11-12 16:00:00,1,18,0.0,0.0,1.0,0.266666666667,0.55,20.0
2012-11-13 10:00:00,1,17,0.0,0.222222222222,9.0,0.311944444444,0.463888888889,9.77777777778
2012-11-13 11:00:00,2,0,0.0,0.33333333333299997,6.0,-0.00208333333333,0.32291666666700003,16.8333333333
2012-11-13 13:00:00,3,1,0.0,0.0,5.5,0.23298611111099998,0.380555555556,8.583333333330001
2012-11-24 08:00:00,0,258,0.0,0.0,3.0,0.435,0.5666666666669999,7.666666666669999
