Date & Time,Posts in last 24H,Inactivity,First posts,Questions,Sentences/Post,Sentiment,Subjectivity,Words/Sentence
2009-08-20 21:00:00,0,43553,0.0,0.07142857142860001,8.666666666669999,-0.09994543650789998,0.501686507937,20.928571428599998
2009-08-21 10:00:00,3,12,0.0,0.0,2.0,0.1,0.25,20.0
2009-08-21 15:00:00,4,4,0.0,0.166666666667,6.0,-0.102777777778,0.454166666667,26.3333333333
2009-08-21 22:00:00,2,6,0.0,0.2,5.0,0.036666666666699994,0.542777777778,18.6
2009-08-22 10:00:00,3,11,0.0,0.5,4.0,0.0,0.375,23.5
2009-08-22 22:00:00,2,11,0.0,0.0,9.0,-0.146679012346,0.566962962963,23.7777777778
2009-08-22 23:00:00,2,0,0.0,0.0,7.5,-0.06803703703700001,0.327037037037,17.8
2009-08-24 00:00:00,0,24,0.0,0.2,10.0,-0.023333333333299996,0.293333333333,19.5
2009-09-09 12:00:00,0,395,0.0,0.0,13.0,0.0115384615385,0.304487179487,19.2307692308
2009-09-14 16:00:00,0,123,0.0,0.0,11.0,-0.050454545454500004,0.277575757576,17.5454545455
2009-09-14 18:00:00,1,1,0.0,0.0,5.0,0.11,0.6,22.4
2009-09-15 23:00:00,0,28,0.0,0.0,1.0,0.5,0.75,10.0
2009-09-18 11:00:00,0,59,0.0,0.0,3.0,0.05416666666669999,0.633333333333,20.0
2009-09-21 19:00:00,0,79,0.0,0.166666666667,6.0,0.0823611111111,0.191701388889,20.3333333333
2009-09-23 11:00:00,0,39,0.0,0.0,3.0,0.250555555556,0.7037037037039999,17.0
2009-09-23 22:00:00,1,10,0.0,0.0,3.0,-0.0606398809524,0.242063492063,20.2857142857
2009-09-24 18:00:00,2,19,0.0,0.0,4.0,0.212625,0.4525,13.25
2009-09-30 20:00:00,0,145,0.0,0.0,3.0,0.633333333333,0.975,19.6666666667
2009-10-02 13:00:00,0,40,0.0,0.0,3.0,0.138888888889,0.34444444444399996,18.0
2009-10-02 23:00:00,1,9,0.0,0.0,7.0,-0.025,0.317142857143,14.4285714286
2009-10-04 20:00:00,0,44,0.0,0.0,3.0,0.00416666666667,0.19166666666700002,12.666666666700001
2009-10-05 22:00:00,0,25,0.0,0.14285714285700002,3.0,0.0190476190476,0.17857142857099997,11.4285714286
2009-10-06 12:00:00,2,13,0.0,0.25,4.0,0.114583333333,0.375,6.75
2009-10-07 00:00:00,1,11,0.0,0.8,5.0,-0.06,0.42,9.6
2009-10-07 11:00:00,2,10,0.0,0.0,1.0,0.2,0.516666666667,41.0
2009-10-08 10:00:00,1,22,0.0,0.0,2.0,0.375,0.46,2.5
2009-10-09 16:00:00,0,29,0.0,0.0,4.0,0.151636904762,0.41775793650799997,14.7857142857
2009-10-09 23:00:00,3,6,0.0,0.5,1.6666666666699999,-0.023611111111099998,0.09166666666670001,9.166666666669999
2009-10-10 23:00:00,3,23,0.0,0.0,1.0,0.75,1.0,10.0
2009-10-11 01:00:00,1,1,0.0,0.5,2.0,0.05,0.175,25.0
2009-10-12 23:00:00,0,45,0.0,0.25,4.0,-0.061875,0.265208333333,19.25
2009-10-13 21:00:00,2,21,0.0,0.666666666667,3.0,0.0333333333333,0.366666666667,13.0
2009-10-14 21:00:00,1,23,0.0,0.0,2.0,0.5,0.5,1.5
2009-10-17 11:00:00,0,61,0.0,0.0,6.0,-0.24131944444400003,0.577777777778,11.666666666700001
2009-10-17 23:00:00,1,11,0.0,1.0,1.0,0.1,0.9,10.0
2009-10-18 21:00:00,1,21,0.0,0.25,1.5,-0.16375,0.45,14.75
2009-10-18 22:00:00,3,0,0.0,0.4,5.0,0.0536111111111,0.21444444444400002,17.6
2009-10-21 21:00:00,0,70,0.0,0.0,1.0,-0.075,0.75,18.0
2009-10-23 16:00:00,0,42,0.0,0.0,2.0,0.0,0.0,13.5
2009-10-23 20:00:00,1,3,0.0,0.5,4.0,-0.0375,0.275,9.0
2009-10-24 14:00:00,2,17,0.0,0.5,2.0,0.0,0.0,12.5
2009-10-28 21:00:00,0,102,0.0,0.0,2.0,0.0,0.0,3.0
2009-10-30 18:00:00,0,44,0.0,0.0,1.0,0.15,0.45,19.0
2009-10-30 19:00:00,1,0,0.0,0.0,1.0,0.0,0.0,7.0
2009-10-30 23:00:00,2,3,0.0,0.0,1.0,0.141666666667,0.754166666667,36.0
2009-11-03 01:00:00,0,73,0.0,0.0,2.0,0.7,0.875,4.5
2009-11-03 02:00:00,1,0,0.0,1.0,1.0,0.0,0.0,12.0
2009-11-14 16:00:00,0,277,0.0,0.0,3.0,0.06666666666669999,0.246296296296,12.333333333299999
2009-11-15 23:00:00,0,30,0.0,0.0,2.0,-0.125,0.325,6.5
2009-11-16 20:00:00,1,20,0.0,0.0,2.0,0.2,0.34166666666699996,12.5
2009-11-17 23:00:00,0,26,0.0,0.25,1.5,0.171875,0.225,5.25
2009-11-18 00:00:00,2,0,0.0,0.0,2.0,-0.075,0.495833333333,17.5
2009-11-18 19:00:00,3,18,0.0,0.25,1.5,0.075,0.325,12.25
2009-11-18 22:00:00,5,2,0.0,0.5,2.5,0.145833333333,0.166666666667,2.33333333333
2009-11-20 19:00:00,0,44,0.0,0.25,4.0,0.1625,0.375,16.0
2009-11-20 20:00:00,1,0,0.0,0.0,4.0,0.225,0.25,5.75
2009-11-21 22:00:00,0,25,0.0,0.0,2.0,-0.1175,0.49,14.6
2009-11-21 23:00:00,2,0,0.0,0.0,1.0,0.025,0.338888888889,14.0
2009-11-23 16:00:00,0,40,0.0,0.0,3.0,0.158333333333,0.525,17.3333333333
2009-11-23 21:00:00,1,4,0.0,0.0,7.0,-0.0303571428571,0.128571428571,12.142857142899999
2009-11-23 22:00:00,2,0,0.0,0.666666666667,6.0,0.0157407407407,0.32962962963000003,11.333333333299999
2009-11-23 23:00:00,3,0,0.0,0.0,2.0,0.575,0.75,19.5
2009-11-24 08:00:00,4,8,0.0,1.0,2.0,-0.2,0.366666666667,9.5
2009-11-24 23:00:00,2,14,0.0,1.0,1.0,0.316666666667,0.583333333333,11.0
2009-11-25 14:00:00,1,14,0.0,0.0,1.0,0.15,0.933333333333,27.0
2009-11-25 23:00:00,2,8,0.0,0.0,1.0,-0.25,0.2,13.0
2009-11-26 00:00:00,2,0,0.0,0.0,1.0,0.791666666667,0.9666666666670001,9.0
2009-11-27 00:00:00,1,23,0.0,0.33333333333299997,3.0,0.0555555555556,0.133333333333,19.3333333333
2009-12-03 21:00:00,0,164,0.0,0.0,2.0,0.0,0.0,10.5
2009-12-03 23:00:00,1,1,0.0,0.0,5.0,0.231111111111,0.498055555556,13.4
2009-12-21 19:00:00,0,427,0.0,0.0,2.0,0.2,0.4,12.0
2009-12-23 19:00:00,0,47,0.0,0.0,2.0,-0.125,0.35,12.0
2009-12-29 10:00:00,0,134,0.0,1.0,1.0,0.0,0.0,8.0
2009-12-29 11:00:00,1,0,0.0,0.0,2.0,0.0,0.0,2.5
2010-01-05 22:00:00,0,178,0.0,0.0,1.0,0.0,0.0,9.0
2010-01-07 18:00:00,0,43,0.0,0.0,2.5,-0.0791666666667,0.25833333333299996,16.1666666667
2010-01-07 19:00:00,2,0,0.0,0.0,1.0,0.225,0.825,19.0
2010-01-09 21:00:00,0,49,0.0,1.0,2.0,0.0,0.0,4.5
2010-01-09 22:00:00,1,0,0.0,0.0,5.0,0.04,0.07,9.0
2010-01-11 20:00:00,0,45,0.0,0.0,1.0,0.55,0.9,36.0
2010-01-20 20:00:00,0,215,0.0,0.0,1.0,0.2,0.0,13.0
2010-01-23 21:00:00,0,72,0.0,0.5,2.0,0.3,0.5,4.5
2010-01-23 22:00:00,1,0,0.0,0.0,1.0,0.0,0.0,10.0
2010-01-23 23:00:00,2,0,0.0,0.0,1.0,0.79375,0.95,9.0
2010-01-25 01:00:00,0,25,0.0,0.33333333333299997,3.0,0.05,0.15,14.666666666700001
2010-01-25 02:00:00,1,0,0.0,0.0,2.0,0.1875,0.5625,23.5
2010-01-25 11:00:00,2,8,0.0,0.0,1.0,0.4,0.6,21.0
2010-01-26 23:00:00,0,35,0.0,0.5,1.5,-0.025,0.06666666666669999,7.25
2010-01-27 22:00:00,2,22,0.0,0.0,2.0,-0.0388888888889,0.261111111111,16.0
2010-01-29 23:00:00,0,48,0.0,0.33333333333299997,3.0,0.266666666667,0.46666666666699996,14.333333333299999
2010-01-30 01:00:00,1,1,0.0,1.0,2.0,0.1,0.6,4.5
2010-02-01 12:00:00,0,58,0.0,0.0,3.0,0.08333333333330001,0.33333333333299997,8.0
2010-02-01 16:00:00,1,3,0.0,0.0,1.0,0.0,0.7,20.0
2010-02-01 23:00:00,2,6,0.0,0.0,1.0,0.64,1.0,16.0
2010-02-02 21:00:00,1,21,0.0,1.0,1.0,-0.1,0.6,12.0
2010-02-03 12:00:00,1,14,0.0,0.5,2.0,0.44,0.5,18.5
2010-02-04 22:00:00,0,33,0.0,0.666666666667,3.0,-0.0166666666667,0.233333333333,14.333333333299999
2010-02-08 21:00:00,0,94,0.0,1.0,3.0,0.0,0.0,3.33333333333
2010-02-08 22:00:00,1,0,0.0,0.33333333333299997,1.5,0.454166666667,0.625,12.333333333299999
2010-02-09 08:00:00,5,9,0.0,0.0,1.0,0.4,0.5,9.0
2010-02-10 23:00:00,0,38,0.0,0.0,1.0,-0.05,0.2,21.0
2010-02-11 16:00:00,1,16,0.0,0.2,5.0,0.008333333333329999,0.445,15.8
2010-02-20 13:00:00,0,212,0.0,0.0,5.0,0.0873333333333,0.56,11.8
2010-02-25 17:00:00,0,123,0.0,0.5,2.0,-0.34666666666699997,0.5,17.0
2010-02-25 21:00:00,1,3,0.0,0.0,1.0,-0.5,0.9,3.0
2010-02-26 18:00:00,1,20,0.0,0.0,1.0,0.0,0.0,28.0
2010-03-01 21:00:00,0,74,0.0,0.0,1.0,0.0,0.0,6.0
2010-03-06 14:00:00,0,112,0.0,0.5,4.0,-0.1,0.18333333333299998,11.0
2010-03-08 20:00:00,0,53,0.0,0.0,3.0,0.33333333333299997,0.33333333333299997,9.666666666669999
2010-03-09 18:00:00,1,21,0.0,0.0,1.0,0.0,0.166666666667,14.0
2010-03-10 12:00:00,1,17,0.0,0.0,2.0,-0.05,0.3,12.5
2010-03-11 20:00:00,0,31,0.0,0.0,1.0,-0.1,0.4,20.0
2010-03-15 10:00:00,0,85,0.0,0.5,2.0,-0.0625,0.425,11.0
2010-03-28 11:00:00,0,312,0.0,0.0,5.0,0.04,0.22,10.0
2010-03-28 14:00:00,1,2,0.0,0.0,6.0,-0.012777777777799999,0.352777777778,15.333333333299999
2010-03-30 08:00:00,0,41,0.0,0.5,2.0,0.015277777777799999,0.808333333333,14.0
2010-03-30 14:00:00,1,5,0.0,0.0,8.0,0.04375,0.375,9.875
2010-03-30 23:00:00,2,8,0.0,0.0,1.0,0.0,0.0,8.0
2010-04-07 20:00:00,0,188,0.0,0.0,3.0,-0.376851851852,0.692592592593,16.6666666667
2010-04-21 21:00:00,0,336,0.0,0.0,10.0,0.140083333333,0.482083333333,21.8
2010-04-21 22:00:00,1,0,0.0,0.0,7.0,0.035714285714300006,0.5559523809520001,27.8571428571
2010-04-26 15:00:00,0,112,0.0,0.0,5.0,0.12,0.32,21.0
2010-04-26 16:00:00,1,0,0.0,0.0,1.0,0.0,0.0,19.0
2010-04-28 18:00:00,0,49,0.0,0.0,2.0,0.375,0.5,7.5
2010-05-15 12:00:00,0,401,0.0,0.0,2.0,0.233333333333,0.7416666666670001,20.0
2010-05-16 11:00:00,1,22,0.0,0.0,1.0,0.0,0.0,12.0
2010-05-16 12:00:00,2,0,0.0,0.14285714285700002,2.0,-0.0785714285714,0.35119047619000004,16.2857142857
2010-05-16 14:00:00,4,1,0.0,0.0,1.0,-0.05,0.9,39.0
2010-05-21 18:00:00,0,123,0.0,0.0,2.0,-0.0375,0.5625,19.0
2010-05-26 15:00:00,0,116,0.0,0.0,1.0,0.0,0.0,12.0
2010-05-28 08:00:00,0,40,0.0,0.0,2.0,-0.0333333333333,0.516666666667,17.5
2010-06-03 10:00:00,0,145,0.0,0.0,1.0,0.0,0.0,8.0
2010-06-09 08:00:00,0,141,0.0,0.0,2.0,-0.05416666666669999,0.733333333333,18.5
2010-06-27 21:00:00,0,444,0.0,0.0,6.0,0.22083333333299998,0.529166666667,8.333333333330001
2010-06-27 22:00:00,1,0,0.0,0.0,1.0,0.0,0.0,9.0
2010-06-27 23:00:00,2,0,0.0,0.0,6.0,-0.122916666667,0.40833333333300004,20.1666666667
2010-06-28 08:00:00,3,8,0.0,0.0,3.0,0.044444444444399996,0.18888888888900002,12.666666666700001
2010-07-04 00:00:00,0,135,0.0,0.6,5.0,0.0,0.0333333333333,3.2
2010-07-13 00:00:00,0,215,0.0,0.0,4.0,0.05625,0.55625,19.5
2010-07-22 21:00:00,0,236,0.0,0.0,6.0,-0.185722222222,0.448666666667,14.0
2010-12-21 16:00:00,0,3642,0.0,0.0,4.0,0.0,0.0,15.5
2011-01-09 00:00:00,0,439,0.0,0.33333333333299997,1.0,0.0,0.0,8.666666666669999
2011-02-03 23:00:00,0,622,0.0,0.0,3.0,0.33333333333299997,0.5666666666669999,6.0
2011-02-11 12:00:00,0,180,0.0,0.0,1.0,0.0,0.0,9.0
2011-02-19 20:00:00,0,199,0.0,1.0,4.0,0.0,0.0,7.0
2011-02-19 22:00:00,1,1,0.0,0.33333333333299997,3.0,-0.0791666666667,0.40833333333300004,11.666666666700001
2011-03-09 22:00:00,0,431,0.0,1.0,1.0,0.0,0.0,15.0
2011-03-09 23:00:00,1,0,0.0,0.0,1.0,0.45,0.6,6.0
2011-03-13 23:00:00,0,95,0.0,0.0,4.0,0.0416666666667,0.516666666667,19.25
2011-03-16 00:00:00,0,48,0.0,0.0,2.0,0.025,0.25,15.0
2011-03-17 21:00:00,0,44,0.0,0.0,1.0,0.0,0.0,12.0
2011-03-18 12:00:00,1,14,0.0,1.0,1.0,0.0,0.0,28.0
2011-03-30 22:00:00,0,297,0.0,0.0,2.0,0.0,0.29166666666700003,8.5
2011-04-10 22:00:00,0,263,0.0,0.0,2.0,0.154166666667,0.3375,12.0
2011-04-11 22:00:00,1,23,0.0,0.0,2.0,0.25833333333299996,0.75,11.5
2011-04-11 23:00:00,1,0,0.0,0.0,1.0,0.0,0.0,10.0
2011-04-18 13:00:00,0,157,0.0,0.0,3.0,0.044444444444399996,0.222222222222,18.0
2011-04-18 22:00:00,1,8,0.0,0.0,2.0,0.0,0.0,12.5
2011-04-19 22:00:00,1,23,0.0,1.0,1.0,0.0,0.0,9.0
2011-04-24 22:00:00,0,119,0.0,0.0,1.0,0.0,0.0,10.0
2011-05-23 21:00:00,0,694,0.0,0.0,3.0,-0.0888888888889,0.35,21.3333333333
2011-05-24 16:00:00,1,18,0.0,0.0,2.0,0.0,0.0,9.0
