Date & Time,Subjectivity,Sentiment,Sentences/Post,Questions,Posts in last 24H,Inactivity,First posts,Words/Sentence
2011-09-17 12:00:00,0.36,-0.1375,10.0,0.0,0,61736,0.0,22.5
2011-09-17 16:00:00,0.414722222222,0.09365740740739999,9.0,0.0,1,3,0.0,25.444444444400002
2011-09-17 18:00:00,0.46666666666699996,0.0722222222222,3.0,0.0,2,1,0.0,25.6666666667
2011-09-17 19:00:00,0.424325396825,0.0722123015873,28.0,0.07142857142860001,3,0,0.0,17.3928571429
2011-09-17 21:00:00,0.37037037037,-0.0574074074074,4.0,0.0,4,1,0.5,16.888888888900002
2011-09-18 19:00:00,0.363216845878,0.0571998207885,15.0,0.12903225806500002,3,21,0.0,17.7419354839
2011-09-18 21:00:00,0.232916666667,0.106041666667,6.0,0.0,4,1,0.0,29.0
2011-09-26 23:00:00,0.305,-0.101875,4.0,0.25,0,193,0.0,20.25
2011-10-01 14:00:00,0.5569444444439999,0.043055555555600006,4.0,0.0,0,110,0.0,72.25
2011-10-07 16:00:00,0.46666666666699996,-0.0869047619048,7.0,0.0,0,145,0.0,18.7142857143
2011-10-07 18:00:00,0.512777777778,-0.0013888888888900002,6.0,0.0,1,1,0.0,18.5
2011-10-07 21:00:00,0.6,-0.1625,3.0,0.0,2,2,0.0,13.0
2011-10-07 22:00:00,0.45,-0.170833333333,6.0,0.0,3,0,0.0,13.0
2011-10-09 23:00:00,0.28125,0.059375,8.0,0.0,0,48,0.0,15.0
2011-10-10 09:00:00,0.32033333333299996,0.022666666666700003,10.0,0.0,1,9,0.0,15.0
2011-10-10 11:00:00,0.283333333333,-0.133333333333,3.0,0.0,2,1,0.0,24.0
2011-10-10 13:00:00,0.825,0.1125,2.0,0.0,3,1,0.0,12.5
2011-10-10 20:00:00,0.516666666667,0.0,1.0,0.0,4,6,0.0,19.0
2011-10-12 23:00:00,0.32435897435899996,-0.023717948717900002,13.0,0.0769230769231,0,50,0.0,17.4615384615
2011-10-13 16:00:00,0.46875,0.316666666667,8.0,0.0,1,16,0.0,20.375
2011-10-14 11:00:00,0.283333333333,0.145833333333,6.0,0.0,1,18,0.0,17.5
2011-10-17 14:00:00,0.0,0.0,1.0,0.0,0,74,0.0,7.0
2011-10-23 19:00:00,0.301282051282,0.028846153846200002,6.5,0.0769230769231,0,148,0.0,21.6923076923
2011-10-23 20:00:00,0.19,0.036666666666699994,5.0,0.0,2,0,0.0,13.8
2011-10-23 21:00:00,0.4875,0.2625,4.0,0.0,3,0,0.0,19.5
2011-10-29 17:00:00,0.548875,-0.166625,4.0,0.0,0,139,0.0,28.75
2011-10-30 15:00:00,0.346458333333,-0.047708333333300004,8.0,0.0,1,21,0.0,15.75
2011-10-30 17:00:00,0.243703703704,0.037962962963,4.0,0.0,2,1,0.0,14.0
2011-10-30 18:00:00,0.420833333333,-0.037916666666699995,4.0,0.0,3,0,0.0,16.25
2011-10-30 19:00:00,0.354166666667,-0.0854166666667,6.0,0.0,4,0,0.0,13.166666666700001
2011-10-30 20:00:00,0.156666666667,0.0422222222222,3.0,0.0,5,0,0.0,26.0
2011-10-31 17:00:00,0.39217171717200006,0.0628661616162,7.0,0.0909090909091,5,20,0.0,14.409090909100001
2011-10-31 19:00:00,0.8,0.4675,2.0,0.0,5,1,0.0,24.0
2011-11-01 11:00:00,0.383964646465,-0.0630997474747,10.5,0.0454545454545,4,15,0.0,21.2727272727
2011-11-01 15:00:00,0.334444444444,0.13625,6.0,0.0,6,3,0.0,30.3333333333
2011-11-03 15:00:00,0.425,0.0475,5.0,0.0,0,47,0.0,20.2
2011-11-03 19:00:00,0.1,-0.0125,4.0,0.0,1,3,0.0,16.75
2011-11-03 21:00:00,0.511904761905,0.28214285714299997,7.0,0.28571428571400004,2,1,0.0,12.0
2011-11-06 16:00:00,0.0,0.0,2.0,0.0,0,66,0.0,10.0
2011-11-07 19:00:00,0.37291666666699996,0.121070601852,9.0,0.0,0,26,0.0,18.444444444400002
2011-11-09 15:00:00,0.35086805555600004,0.0496527777778,8.0,0.0,0,43,0.0,21.125
2011-11-09 17:00:00,0.526875,0.0784226190476,6.5,0.14285714285700002,1,1,0.0,17.928571428599998
2011-11-12 18:00:00,0.560416666667,0.158333333333,4.0,0.0,0,72,0.0,22.0
2011-11-19 19:00:00,0.127777777778,-0.0291666666667,6.0,0.166666666667,0,168,0.0,10.6666666667
2011-11-22 13:00:00,0.722794117647,0.322794117647,2.0,0.0,0,65,0.0,23.5
2011-11-22 15:00:00,0.211111111111,0.0986111111111,3.0,0.33333333333299997,1,1,0.0,14.0
2011-11-25 16:00:00,0.373670634921,0.040912698412699997,21.0,0.047619047619,0,72,0.0,15.857142857100001
2011-12-01 10:00:00,0.0,0.0,2.0,0.0,0,137,0.0,1.5
2011-12-01 12:00:00,0.533333333333,0.1125,3.0,0.0,1,1,0.0,11.333333333299999
2011-12-01 13:00:00,0.633333333333,0.06666666666669999,3.0,0.33333333333299997,2,0,0.0,12.0
2011-12-06 17:00:00,0.540625,0.19375,4.0,0.0,0,123,0.0,21.0
2011-12-06 18:00:00,0.0,0.0,1.0,0.0,1,0,0.0,0.0
2011-12-06 21:00:00,0.283333333333,0.06666666666669999,2.0,0.0,2,2,0.0,14.0
2011-12-07 18:00:00,0.0,0.0,1.0,0.0,2,20,0.0,15.0
2011-12-07 21:00:00,0.311111111111,0.0847222222222,8.0,0.0,2,2,0.0,18.5
2011-12-08 13:00:00,0.425,-0.0375,2.0,0.0,2,15,0.0,42.5
2011-12-08 18:00:00,0.59,0.0908333333333,5.0,0.0,3,4,0.0,24.6
2011-12-09 12:00:00,0.24444444444400001,0.0,3.0,0.33333333333299997,2,17,0.0,21.0
2011-12-09 13:00:00,0.325,0.1875,4.0,0.0,3,0,0.0,12.25
2011-12-09 15:00:00,0.221875,0.078125,4.0,0.0,3,1,0.0,15.0
2011-12-09 20:00:00,0.625,-0.01875,2.0,0.0,3,4,0.0,20.5
2011-12-09 22:00:00,0.34444444444399996,0.155555555556,6.0,0.0,4,1,0.0,8.833333333330001
2011-12-13 11:00:00,0.316666666667,-0.21666666666700002,3.0,0.0,0,84,0.0,19.6666666667
2011-12-13 16:00:00,1.0,0.9375,1.0,0.0,1,4,0.0,2.0
2011-12-14 12:00:00,0.462685185185,0.04791666666669999,9.0,0.0,1,19,0.0,21.111111111099998
2011-12-14 13:00:00,0.0,0.0,1.0,1.0,2,0,0.0,9.0
2011-12-15 12:00:00,0.85,0.1625,1.0,0.0,2,22,0.0,17.0
2011-12-15 21:00:00,0.391666666667,-0.008333333333329999,4.0,0.25,1,8,0.0,16.0
2011-12-16 13:00:00,0.483333333333,-0.008333333333329999,2.0,0.0,1,15,0.0,12.0
2011-12-16 14:00:00,0.483333333333,-0.316666666667,2.0,0.0,2,0,0.0,4.5
2011-12-17 12:00:00,0.446666666667,-0.051666666666699994,5.0,0.0,2,21,0.0,9.6
2011-12-17 23:00:00,0.0,0.0,1.0,0.0,1,10,0.0,2.0
2011-12-19 22:00:00,0.574451264881,0.0316266741071,16.0,0.0,0,46,1.0,17.8125
2011-12-20 14:00:00,0.5926785714289999,-0.060505952381,6.5,0.0,1,15,0.0,20.0
2011-12-20 15:00:00,0.375,-0.068125,2.5,0.0,3,0,0.0,10.8
2011-12-21 19:00:00,0.4,-0.21666666666700002,3.0,0.0,0,27,0.0,19.3333333333
2011-12-21 23:00:00,0.0,0.0,1.0,0.0,1,3,0.0,7.0
2011-12-22 00:00:00,0.333888888889,0.21638888888900001,9.0,0.0,2,0,0.0,17.6666666667
