Date & Time,Words/Sentence,Subjectivity,Sentiment,Sentences/Post,Questions,Posts in last 24H,Inactivity,First posts
2008-05-10 16:00:00,16.8461538462,0.521901709402,0.0839316239316,12.5,0.0769230769231,0,32340,0.0
2008-05-31 00:00:00,1.0,0.0,0.0,1.0,0.0,0,487,0.0
2008-06-02 10:00:00,16.2307692308,0.409775641026,0.0400641025641,13.0,0.153846153846,0,57,0.0
2008-06-06 00:00:00,12.9,0.31833333333299996,0.145,5.0,0.1,0,85,0.0
2008-06-08 23:00:00,10.5,0.30625,-0.065625,8.0,0.625,0,70,0.0
2008-06-09 17:00:00,14.842105263199999,0.39013157894699996,0.060131578947400004,9.0,0.157894736842,1,17,0.0
2008-06-09 18:00:00,16.6470588235,0.44313725490199996,-0.0778513071895,17.0,0.0588235294118,3,0,0.0
2008-06-09 19:00:00,15.75,0.41875,0.18333333333299998,4.0,0.0,4,0,0.0
2008-06-10 10:00:00,17.636363636400002,0.608181818182,0.102916666667,11.0,0.0,4,14,0.0
2008-06-11 22:00:00,15.5,0.0416666666667,0.0,8.0,0.125,0,35,1.0
2008-06-13 12:00:00,27.9,0.46235416666699997,-0.00709375,10.0,0.1,0,37,0.0
2008-06-13 13:00:00,14.722222222200001,0.434444444444,0.160555555556,9.0,0.111111111111,1,0,0.0
2008-06-14 11:00:00,13.9655172414,0.42748563218400004,-0.114568965517,9.333333333330001,0.0689655172414,3,21,0.0
2008-06-14 12:00:00,19.6,0.45375,0.3321875,3.0,0.0,6,0,0.0
2008-06-14 13:00:00,15.4,0.516666666667,-0.05666666666669999,5.0,0.0,7,0,0.0
2008-06-14 14:00:00,22.5,0.719444444444,0.25277777777800003,2.0,0.5,6,0,0.0
2008-06-14 21:00:00,14.25,0.725,0.26625,4.0,0.0,7,6,0.0
2008-06-15 22:00:00,17.2702702703,0.424857357357,-0.0513363363363,18.5,0.0,0,24,0.0
2008-06-19 12:00:00,19.2222222222,0.41258230452699995,0.030059156378599995,8.333333333330001,0.07407407407410001,0,85,0.0
2008-06-19 22:00:00,14.0,0.366666666667,-0.20833333333299997,2.0,1.0,3,9,0.0
2008-06-19 23:00:00,7.2,0.266666666667,0.18208333333299997,2.0,0.0,4,0,0.0
2008-06-23 19:00:00,11.75,0.475,-0.1,4.0,0.0,0,91,0.0
2008-06-23 23:00:00,37.0,0.0,0.0,1.0,0.0,1,3,0.0
2008-07-01 22:00:00,20.3,0.36911111111100003,-0.025083333333299998,10.0,0.0,0,190,0.0
2008-07-07 20:00:00,18.7142857143,0.6317857142859999,0.0207142857143,7.0,0.0,0,141,0.0
2008-07-07 22:00:00,5.3,0.05,0.01,4.5,0.5,1,1,0.0
2008-07-09 10:00:00,10.0,0.0,0.0,1.0,0.0,0,35,0.0
2008-07-10 00:00:00,13.0769230769,0.218076923077,0.102980769231,4.0,0.0769230769231,1,13,0.0
2008-07-10 10:00:00,27.0,0.5775,0.205,5.0,0.0,4,9,0.0
2008-07-11 17:00:00,8.0,0.3,-0.166666666667,3.0,0.0,0,30,0.0
2008-07-17 23:00:00,12.666666666700001,0.583333333333,0.139583333333,3.0,0.33333333333299997,0,149,0.0
2008-07-25 16:00:00,12.703703703699999,0.313580246914,0.00461934156379,13.5,0.111111111111,0,184,0.5
2008-08-02 02:00:00,10.25,0.35,-0.05,4.0,0.75,0,177,0.0
2008-08-08 17:00:00,9.5,0.27083333333299997,0.115972222222,5.5,0.08333333333330001,0,158,0.0
2008-08-08 20:00:00,8.34146341463,0.207452574526,-0.0014227642276400001,20.0,0.292682926829,2,2,0.0
2008-08-09 23:00:00,17.421052631600002,0.314839181287,0.049342105263199994,4.5,0.157894736842,0,26,0.0
2008-08-10 00:00:00,8.22222222222,0.27314814814800004,-0.0166666666667,8.5,0.388888888889,4,0,0.5
2008-08-10 11:00:00,16.0833333333,0.370833333333,0.0375,5.5,0.08333333333330001,6,10,0.0
2008-08-10 13:00:00,19.8571428571,0.349523809524,0.035904761904800006,7.0,0.0,8,1,0.0
2008-08-10 21:00:00,11.2727272727,0.265909090909,0.0585227272727,5.5,0.181818181818,9,7,0.0
2008-08-10 22:00:00,15.6363636364,0.234848484848,-0.019393939393900002,11.0,0.0,11,0,0.0
