Date & Time,Posts in last 24H,Inactivity,First posts,Questions,Sentences/Post,Sentiment,Subjectivity,Words/Sentence
2008-11-19 00:00:00,0,36956,0.0,0.33333333333299997,3.0,0.37875,0.6904166666670001,20.0
2008-11-19 01:00:00,1,0,0.0,0.0,1.0,0.0,0.0,12.0
2008-11-19 22:00:00,2,20,0.0,0.0,2.5,0.142361111111,0.472916666667,23.3333333333
2008-11-19 23:00:00,4,0,0.0,0.5,2.0,-0.225,0.5,12.5
2008-11-20 21:00:00,3,21,0.0,0.0,1.0,-0.116666666667,0.35,18.0
2008-11-22 22:00:00,0,48,0.0,0.0,5.0,-0.0269444444444,0.442444444444,23.2
2008-11-23 22:00:00,1,23,0.0,0.0,2.0,0.25,0.5,10.5
2008-11-23 23:00:00,1,0,0.0,0.33333333333299997,1.5,0.0,0.0333333333333,9.666666666669999
2008-11-26 22:00:00,0,70,0.0,0.0,6.0,-0.012333333333299999,0.540416666667,44.6666666667
2008-11-26 23:00:00,1,0,0.0,0.5,4.0,-0.21180555555599997,0.506493055556,16.0
2008-11-28 00:00:00,0,24,0.0,0.25,2.0,-0.0769345238095,0.645833333333,49.25
2008-12-21 23:00:00,0,574,0.0,0.0,1.0,0.158333333333,0.416666666667,54.0
2008-12-29 00:00:00,0,168,0.0,0.28571428571400004,7.0,0.09285714285710002,0.3,19.571428571400002
2008-12-29 23:00:00,1,22,0.0,0.0,1.0,0.0,0.0,35.0
2009-01-06 00:00:00,0,168,0.0,0.28571428571400004,7.0,0.193154761905,0.660476190476,20.6428571429
2009-01-12 23:00:00,0,166,0.0,0.28571428571400004,3.0,0.042857142857099996,0.23428571428599998,24.1428571429
2009-02-07 23:00:00,0,623,0.0,0.0,1.0,0.233333333333,0.766666666667,41.0
2009-02-08 22:00:00,1,22,0.0,0.111111111111,9.0,-0.12407407407400001,0.39814814814800004,18.2222222222
2009-02-10 21:00:00,0,46,0.0,0.0,2.0,0.24006944444400002,0.430243055556,20.75
2009-02-21 23:00:00,0,265,0.0,0.14285714285700002,7.0,0.0480952380952,0.434666666667,26.0
2009-03-21 01:00:00,0,649,0.0,0.0,1.0,0.0318181818182,0.6257575757580001,144.0
2009-03-21 22:00:00,1,20,0.0,0.0,2.0,0.18055555555599997,0.8152777777779999,24.5
2009-03-21 23:00:00,2,0,0.0,0.0,2.0,0.09166666666670001,0.675,47.0
2009-03-28 23:00:00,0,167,0.0,0.666666666667,3.0,0.12753472222200002,0.539479166667,32.3333333333
2010-11-13 23:00:00,0,14279,0.0,0.0,6.0,0.28125,0.647314814815,26.8333333333
