Date & Time,Questions,Posts in last 24H,Inactivity,First posts,Sentences/Post,Sentiment,Subjectivity,Words/Sentence
2012-10-22 19:00:00,0.0,0,71367,0.0,1.0,2.22044604925e-17,0.44,93.0
2012-10-24 19:00:00,0.0,0,47,0.0,1.0,-0.65,0.9,14.0
2012-10-27 16:00:00,0.0,0,68,0.0,1.0,0.0,0.0,16.0
2012-10-28 19:00:00,0.0,0,26,1.0,5.0,0.121666666667,0.310444444444,8.6
2012-10-29 19:00:00,0.0,1,23,0.0,1.0,0.516666666667,0.983333333333,38.0
2012-10-30 18:00:00,0.0,1,22,0.0,3.0,0.280555555556,0.48055555555600005,14.333333333299999
2012-10-31 19:00:00,0.0,0,24,0.0,4.0,0.133333333333,0.369791666667,16.5
2012-11-01 19:00:00,0.0,1,23,0.0,3.0,-0.145555555556,0.572222222222,30.3333333333
2012-11-02 19:00:00,0.0,1,23,0.0,2.5,0.142380952381,0.27190476190499996,14.4
2012-11-03 18:00:00,0.0,2,22,0.0,4.0,0.18333333333299998,0.847916666667,13.75
2012-11-05 16:00:00,0.0,0,45,0.0,1.0,0.366666666667,0.7,27.0
2012-11-06 17:00:00,0.0,0,24,0.0,2.5,0.341319444444,0.48006944444399996,17.0
2012-11-07 12:00:00,0.0,2,18,0.0,1.0,0.0,0.475,19.5
2012-11-07 17:00:00,0.0,4,4,0.0,5.0,0.286666666667,0.683333333333,11.4
2012-11-08 18:00:00,0.0,0,24,0.0,8.0,0.149583333333,0.281666666667,13.5
2012-11-08 19:00:00,0.0,1,0,0.0,1.0,-0.5,0.9,39.0
2012-11-09 15:00:00,0.0,2,19,0.0,1.0,0.169444444444,0.65,25.0
2012-11-11 18:00:00,0.0,0,50,0.0,1.0,0.555555555556,0.811111111111,44.0
2012-11-11 19:00:00,0.363636363636,1,0,0.0,5.0,0.08136363636360001,0.329873737374,15.7272727273
2012-11-12 19:00:00,0.0,2,23,0.0,3.33333333333,0.0810606060606,0.30303030303,13.7272727273
2012-11-13 18:00:00,0.0,3,22,0.0,3.0,-0.25462962963,0.518518518519,33.6666666667
2012-11-13 19:00:00,0.0,4,0,0.0,7.0,-0.047619047619,0.384523809524,22.285714285700003
2012-11-15 19:00:00,0.0,0,47,0.0,1.0,-0.158333333333,0.725,58.0
2012-11-19 15:00:00,0.0,0,91,0.0,2.0,0.3,0.5,4.5
2012-11-19 19:00:00,0.0,1,3,0.0,1.0,0.266666666667,0.533333333333,13.0
2012-11-21 18:00:00,0.2,0,46,0.0,1.6666666666699999,-0.21333333333299997,0.55,30.6
2012-11-22 19:00:00,0.25,0,24,0.0,2.0,0.125833333333,0.376666666667,44.75
2012-11-23 19:00:00,0.0,2,23,0.0,1.0,0.55,0.9,22.0
2012-11-25 19:00:00,0.0,0,47,0.0,1.33333333333,0.25328125,0.3334375,36.5
2012-11-26 10:00:00,0.0,3,14,0.0,1.0,0.03125,0.525,67.0
2012-11-26 19:00:00,0.0,4,8,0.0,3.0,-0.08333333333330001,0.316666666667,8.0
2012-11-27 19:00:00,0.0,1,23,0.0,1.0,0.0,0.0,12.5
2012-11-28 19:00:00,0.0,2,23,0.0,1.0,0.3625,0.7625,72.0
2012-11-29 19:00:00,0.0,1,23,0.0,1.0,-0.290833333333,0.7833333333329999,36.0
2012-12-01 13:00:00,0.33333333333299997,0,41,0.0,1.5,-0.041111111111099996,0.817777777778,30.0
2012-12-03 11:00:00,0.0,0,45,0.0,1.0,0.7,1.0,19.0
2012-12-06 19:00:00,0.0,0,79,0.0,1.33333333333,0.16625,0.174166666667,10.5
2012-12-08 16:00:00,0.0,0,44,0.0,1.0,-0.230833333333,0.835,41.0
2012-12-09 20:00:00,0.4,0,27,0.0,5.0,0.2185,0.3425,18.6
2012-12-13 14:00:00,0.0,0,89,0.0,1.0,0.575,0.875,33.0
2012-12-18 19:00:00,0.0,0,124,0.0,1.0,-0.008333333333329999,0.65,22.0
2012-12-23 19:00:00,0.0,0,119,0.0,3.0,0.211653439153,0.589332010582,35.3333333333
2012-12-30 19:00:00,0.0,0,167,0.0,2.0,0.163888888889,0.419444444444,15.0
2013-01-05 19:00:00,0.0,0,143,0.0,1.0,0.133333333333,0.5666666666669999,30.0
2013-01-13 20:00:00,0.0,0,192,0.0,1.0,-0.4,0.733333333333,13.0
2013-01-17 16:00:00,0.0,0,91,0.0,5.0,-0.124,0.42200000000000004,17.0
2013-01-17 17:00:00,0.0,1,0,0.0,1.5,0.533333333333,0.75,28.3333333333
2013-01-21 15:00:00,0.0,0,93,0.0,1.0,-0.2625,0.513888888889,45.0
