Date & Time,First posts,Inactivity,Posts in last 24H,Questions,Sentences/Post,Sentiment,Subjectivity,Words/Sentence
2010-04-07 10:00:00,0.0,49062,0,0.0,25.0,-0.06381944444439999,0.204555555556,8.28
2010-04-07 22:00:00,0.0,11,1,0.0909090909091,11.0,-0.025,0.140151515152,6.818181818180001
2010-04-08 14:00:00,0.0,15,1,0.0,8.0,0.141666666667,0.43541666666699996,13.75
2010-04-08 18:00:00,0.0,3,2,0.0,11.0,0.264015151515,0.542878787879,11.5454545455
2010-09-19 21:00:00,0.0,3938,0,0.0,12.0,0.11105902777799999,0.26569444444400003,15.25
2010-09-21 11:00:00,0.0,37,0,0.0,9.0,0.08240740740739999,0.20740740740699998,11.8888888889
2010-10-31 13:00:00,0.0,961,0,0.0,12.0,0.0891666666667,0.401388888889,11.833333333299999
2013-02-26 12:00:00,0.0,20374,0,0.0,15.0,-0.020273297491,0.18996415770599998,12.0
2013-02-28 22:00:00,0.0,57,0,0.0,10.0,0.190291666667,0.3925,15.8
2013-03-03 12:00:00,0.0,61,0,0.0,9.0,0.045949074074099996,0.20833333333299997,9.11111111111
2013-03-25 16:00:00,0.0,531,0,0.14285714285700002,7.0,-0.097619047619,0.245238095238,8.85714285714
2013-11-26 18:00:00,0.0,5905,0,0.0,5.0,0.06733333333330001,0.33666666666699996,13.2
2013-11-27 11:00:00,0.0,16,1,0.0,3.0,0.05833333333330001,0.127777777778,20.0
2013-11-28 12:00:00,0.0,24,0,0.33333333333299997,3.0,0.18833333333299998,0.46666666666699996,11.333333333299999
2013-11-30 18:00:00,0.0,53,0,0.0,4.0,0.25,0.45,12.75
2013-12-11 22:00:00,0.0,267,0,0.14285714285700002,7.0,0.0702380952381,0.21904761904800002,8.71428571429
2013-12-13 13:00:00,0.0,38,0,0.0,9.0,0.126944444444,0.270972222222,9.88888888889
2013-12-27 07:00:00,0.0,329,0,0.0,3.0,0.25833333333299996,0.525,16.0
2013-12-27 08:00:00,0.0,0,1,0.0,1.0,0.166666666667,0.5666666666669999,5.0
2013-12-28 11:00:00,0.0,26,0,0.14285714285700002,7.0,0.06523809523810001,0.384761904762,5.0
2013-12-29 23:00:00,0.0,35,0,0.0,3.0,-0.233333333333,0.3,10.6666666667
2014-01-14 14:00:00,0.0,374,0,0.0,7.0,0.255317460317,0.549206349206,14.857142857100001
2014-02-05 16:00:00,0.0,529,0,0.0,5.0,-0.06666666666669999,0.363333333333,18.2
2014-02-05 19:00:00,0.0,2,1,0.0,10.0,0.036666666666699994,0.166666666667,13.2
2014-03-05 09:00:00,0.0,661,0,0.222222222222,9.0,-0.0722222222222,0.266666666667,12.777777777799999
2014-03-05 16:00:00,0.0,6,1,0.0,15.0,0.07990740740739999,0.225185185185,10.8
2014-03-14 15:00:00,0.0,214,0,0.0,4.0,0.0,0.275,11.5
2014-03-18 12:00:00,0.0,92,0,0.0,7.0,0.249404761905,0.47380952381,14.4285714286
2014-03-20 18:00:00,0.0,53,0,0.0,5.0,0.161,0.6783333333329999,18.8
2014-03-27 21:00:00,0.0,170,0,0.0,3.0,0.391666666667,0.5666666666669999,6.666666666669999
2014-06-17 16:00:00,0.0,1962,0,0.0,3.0,0.314351851852,0.533333333333,10.6666666667
2014-06-17 17:00:00,0.0,0,1,0.166666666667,6.0,0.21944444444400002,0.583333333333,16.0
2014-06-22 22:00:00,0.0,124,0,0.111111111111,9.0,0.0372222222222,0.23925925925900002,13.0
2014-06-24 21:00:00,0.0,46,0,0.0,2.0,-0.40625,0.45,13.0
2014-07-15 22:00:00,0.0,504,0,0.166666666667,6.0,0.2,0.366666666667,10.3333333333
2014-07-16 14:00:00,0.0,15,1,0.0,7.0,0.0857142857143,0.346726190476,10.4285714286
2014-09-16 17:00:00,0.0,1490,0,0.0,9.0,0.007407407407409999,0.181018518519,11.4444444444
2015-03-29 22:00:00,0.0,4660,0,0.0,6.0,0.103055555556,0.348611111111,16.1666666667
