Date & Time,Inactivity,First posts,Posts in last 24H,Questions,Sentences/Post,Sentiment,Subjectivity,Words/Sentence
2013-03-25 21:00:00,75065,0.0,0,0.0,6.0,0.343402777778,0.627083333333,17.5
2013-04-01 10:00:00,156,0.0,0,0.0,8.0,0.0754166666667,0.5895833333330001,18.5
2013-04-18 13:00:00,410,0.0,0,0.0,4.0,0.1375,0.379166666667,16.5
2013-04-20 16:00:00,50,0.0,0,0.166666666667,6.0,0.0402777777778,0.370833333333,16.5
2013-04-22 13:00:00,44,0.0,0,0.0,14.0,0.0336011904762,0.444404761905,15.9285714286
2013-04-28 18:00:00,148,0.0,0,0.0,11.0,0.0378787878788,0.34469696969700003,15.6363636364
2013-05-02 20:00:00,97,0.0,0,0.14285714285700002,14.0,0.0514880952381,0.23523809523800002,20.5
2013-05-05 23:00:00,74,0.0,0,0.0,5.5,-0.0918981481481,0.281018518519,16.3333333333
2013-05-09 09:00:00,81,0.0,0,0.0,4.0,0.303402777778,0.794930555556,14.25
2013-05-24 13:00:00,363,0.0,0,0.08333333333330001,5.5,0.05625,0.40416666666699996,14.833333333299999
2013-05-31 15:00:00,169,0.0,0,0.14285714285700002,7.0,0.0670634920635,0.322619047619,17.1428571429
2013-06-04 23:00:00,103,0.0,0,0.0,3.0,-0.241666666667,0.433333333333,22.0
2013-06-12 13:00:00,181,0.0,0,0.125,8.0,0.0171875,0.2796875,15.75
2013-06-15 14:00:00,72,0.0,0,0.0,6.0,0.1625,0.397222222222,16.5
2013-06-15 15:00:00,0,0.0,1,0.0,3.0,0.217261904762,0.37619047619,11.142857142899999
2013-07-26 19:00:00,987,0.0,0,0.0,8.0,0.0467534722222,0.319079861111,26.625
2013-07-26 20:00:00,0,0.0,1,0.0,7.0,0.0613095238095,0.6809523809520001,17.1428571429
2013-09-03 14:00:00,929,0.0,0,0.0,5.0,-0.19083333333299998,0.728333333333,16.4
2013-09-04 21:00:00,30,0.0,0,0.0,3.0,0.278333333333,0.446666666667,14.0
2014-06-06 13:00:00,6591,0.0,0,0.0,15.0,0.024569444444400002,0.37911111111100004,19.7333333333
2014-06-06 14:00:00,0,0.0,1,0.25,1.5,0.153125,0.45,16.5
2014-06-18 20:00:00,293,0.0,0,0.0,10.0,-0.0855555555556,0.6244444444439999,20.6
2014-07-06 22:00:00,433,0.0,0,0.2,5.0,0.0854166666667,0.425,14.8
2014-07-09 21:00:00,70,0.0,0,0.0,3.0,0.166666666667,0.46666666666699996,26.6666666667
2014-08-07 19:00:00,693,0.0,0,0.0,7.0,-0.0535714285714,0.31255952380999996,18.8571428571
2014-08-31 15:00:00,571,0.0,0,0.0,6.0,0.0118055555556,0.544444444444,16.8333333333
2014-12-26 09:00:00,2801,0.0,0,0.111111111111,4.5,-0.134537037037,0.458425925926,17.555555555599998
2014-12-31 14:00:00,124,0.0,0,0.0,7.0,-0.184523809524,0.588095238095,24.285714285700003
2015-01-05 10:00:00,115,0.0,0,0.0,4.0,-0.18333333333299998,0.533333333333,17.25
2015-04-07 19:00:00,2216,0.0,0,0.0,2.0,0.1875,0.4,14.0
2015-04-07 20:00:00,0,0.0,1,0.0,6.0,0.0622222222222,0.608333333333,16.6666666667
2015-05-13 14:00:00,857,0.0,0,0.0,2.0,-0.05,0.26875,30.5
2015-06-08 15:00:00,624,0.0,0,0.0,3.0,0.6625,0.825,19.6666666667
2015-06-22 11:00:00,331,0.0,0,0.0,5.8,0.07049663299660001,0.35819865319899996,13.6060606061
2015-07-03 14:00:00,266,0.0,0,0.0,1.0,-0.316666666667,0.8833333333329999,24.0
2015-08-20 22:00:00,1159,0.0,0,0.0,2.0,0.255138888889,0.631944444444,19.5
2016-07-18 14:00:00,7983,0.0,0,0.166666666667,6.0,0.025,0.603472222222,19.3333333333
2016-07-18 15:00:00,0,0.0,1,0.0,4.0,0.11796875,0.4421875,17.25
2016-07-19 09:00:00,17,0.0,2,0.0,3.0,-0.18333333333299998,0.48888888888899995,15.666666666700001
2016-07-25 21:00:00,155,0.0,0,0.0,5.0,-0.18133333333299997,0.683333333333,16.8
2016-09-06 18:00:00,1028,0.0,0,0.0,3.5,-0.127291666667,0.336979166667,18.0
2017-05-09 18:00:00,5879,0.0,0,0.0,3.0,-0.0571428571429,0.419642857143,13.5714285714
