Date & Time,Posts in last 24H,Inactivity,First posts,Questions,Sentences/Post,Sentiment,Subjectivity,Words/Sentence
2017-05-11 19:00:00,0,111255,0.0,0.0,12.0,0.0560763888889,0.490625,23.6666666667
2017-05-13 17:00:00,0,45,0.0,0.0238095238095,21.0,0.169216269841,0.521653439153,20.1904761905
2017-05-14 18:00:00,0,24,1.0,0.07142857142860001,14.0,-0.055952380952399995,0.33095238095199997,13.357142857100001
2017-05-14 22:00:00,1,3,0.0,0.125,24.0,-0.0278169802867,0.39243951612899997,17.1666666667
2017-05-15 19:00:00,1,20,0.0,0.25,4.0,0.0791666666667,0.429166666667,15.75
2017-05-16 08:00:00,1,12,0.0,0.0,5.0,0.18666666666700002,0.45111111111100005,15.8
2017-05-17 08:00:00,1,23,0.0,0.0,28.0,0.011904761904799999,0.542678571429,14.142857142899999
2017-05-17 18:00:00,1,9,0.0,0.0,7.0,0.0,0.0,14.2857142857
2017-05-17 21:00:00,2,2,0.0,0.1875,16.0,0.138151041667,0.580364583333,16.625
2017-05-21 10:00:00,0,84,1.0,0.5,2.0,0.0,0.0,7.5
2017-05-22 14:00:00,0,27,0.0,0.0,3.0,0.15,0.2,4.33333333333
2017-05-25 12:00:00,0,69,0.0,0.0,5.0,0.057999999999999996,0.682,11.6
2017-05-25 18:00:00,1,5,0.0,0.0,8.0,0.012708333333299997,0.53625,18.25
2017-05-29 17:00:00,0,94,0.0,0.105263157895,19.0,0.0267178362573,0.426023391813,20.2631578947
2017-05-29 23:00:00,1,5,0.0,0.0,1.0,-0.05,0.2,5.0
2017-05-31 09:00:00,0,33,0.0,0.0,3.0,-0.0211111111111,0.502777777778,14.0
2017-05-31 20:00:00,1,10,1.0,0.0,6.0,0.0333333333333,0.08333333333330001,13.5
2017-05-31 21:00:00,2,0,0.0,0.0,3.5,0.0702380952381,0.513095238095,15.2857142857
2017-05-31 23:00:00,4,1,0.0,0.166666666667,6.0,-0.05208333333330001,0.34166666666699996,11.666666666700001
2017-06-02 05:00:00,0,29,0.0,0.0,4.0,0.154166666667,0.570833333333,8.25
2017-06-04 17:00:00,0,59,0.0,0.0,1.0,0.633333333333,0.9666666666670001,4.0
2017-06-10 17:00:00,0,143,0.0,0.0434782608696,7.666666666669999,0.107379227053,0.442874396135,13.347826087
2017-06-10 18:00:00,3,0,0.0,0.0,3.0,0.18333333333299998,0.316666666667,9.333333333330001
2017-06-10 22:00:00,4,3,0.0,0.133333333333,15.0,0.0618888888889,0.606222222222,13.0
2017-06-11 00:00:00,5,1,0.0,0.0,1.0,0.1875,0.45,9.0
2017-06-12 18:00:00,0,41,0.0,0.0,11.0,0.106818181818,0.507348484848,17.5454545455
2017-06-15 17:00:00,0,70,0.0,0.0,6.0,0.032291666666700004,0.5583333333330001,14.5
2017-06-15 22:00:00,1,4,0.0,0.0,2.0,0.0625,0.8125,11.0
2017-06-16 11:00:00,2,12,0.0,0.0,3.0,-0.383333333333,0.733333333333,8.0
2017-06-18 10:00:00,0,46,0.0,1.0,2.0,0.075,0.225,14.0
2017-06-27 17:00:00,0,222,0.5,0.06666666666669999,7.0,0.06966666666669999,0.324444444444,8.8
2017-06-30 10:00:00,0,64,0.0,0.0,5.0,0.06,0.653333333333,7.8
