Date & Time,Posts in last 24H,Inactivity,First posts,Questions,Sentences/Post,Sentiment,Subjectivity,Words/Sentence
2006-08-13 19:00:00,0,17079,0.0,0.08333333333330001,12.0,-0.0715277777778,0.42569444444399995,17.1666666667
2006-08-19 11:00:00,0,135,0.0,0.166666666667,6.0,-0.105,0.725,19.3333333333
2006-08-20 19:00:00,0,31,0.0,0.166666666667,6.0,0.0277777777778,0.34583333333300004,16.5
2006-08-20 20:00:00,1,0,0.0,0.538461538462,13.0,-0.0171794871795,0.41153846153800006,12.9230769231
2006-08-22 14:00:00,0,41,0.0,0.0,5.0,0.318888888889,0.700555555556,25.2
2006-08-22 22:00:00,1,7,0.0,0.222222222222,9.0,0.105555555556,0.307407407407,9.444444444439998
2006-08-28 11:00:00,0,132,0.0,0.0,14.0,0.17261904761900002,0.389285714286,11.357142857100001
2006-08-30 11:00:00,0,47,0.0,0.0,8.0,0.09015625,0.393333333333,9.625
2006-09-01 20:00:00,0,56,0.0,0.0,13.0,0.09256410256410001,0.47173076923100005,13.7692307692
2006-09-09 12:00:00,0,183,0.0,0.2,5.0,-0.055,0.18,12.4
2006-09-11 21:00:00,0,56,0.0,0.0,4.0,-0.00104166666667,0.5739583333330001,21.25
2006-09-19 10:00:00,0,180,0.0,0.0,5.5,0.0477777777778,0.348541666667,12.916666666700001
2006-09-24 07:00:00,0,116,0.0,0.0,8.0,0.167708333333,0.27083333333299997,7.875
2006-09-30 13:00:00,0,149,0.0,0.14285714285700002,7.0,0.152321428571,0.587357142857,21.2857142857
2006-10-06 21:00:00,0,151,0.0,0.0,6.0,0.120833333333,0.316666666667,24.1666666667
2006-10-06 22:00:00,1,0,0.0,0.0,18.0,0.141435185185,0.363055555556,11.722222222200001
2006-10-11 21:00:00,0,118,0.0,0.0,13.0,0.0612820512821,0.41102564102600003,12.3846153846
2006-11-01 10:00:00,0,492,0.0,0.0,2.0,-0.0166666666667,0.266666666667,9.0
2006-11-07 14:00:00,0,147,0.0,0.0625,8.0,0.0241536458333,0.274296875,9.8125
2006-11-15 09:00:00,0,186,0.0,0.153846153846,6.5,-0.10485042735,0.388803418803,17.9230769231
2006-11-16 18:00:00,0,32,0.0,0.0,8.0,-0.0694444444444,0.190277777778,12.75
2006-11-22 19:00:00,0,144,0.0,0.0,11.0,0.056818181818199996,0.35,12.2727272727
2006-11-23 11:00:00,1,15,0.0,0.0,5.0,-0.0575,0.46694444444399996,24.4
2006-11-24 20:00:00,0,32,0.0,0.0,5.0,-0.151208333333,0.5081666666669999,20.6
2006-12-06 18:00:00,0,285,0.0,0.0,8.0,0.0234375,0.496875,15.5
2006-12-06 19:00:00,1,0,0.0,0.0,9.0,-0.153780864198,0.422839506173,13.222222222200001
2006-12-10 09:00:00,0,85,0.0,0.0,5.0,0.0954545454545,0.227272727273,9.0
2007-02-24 14:00:00,0,1828,0.0,0.08695652173910001,7.0,0.011086956521700001,0.255072463768,12.173913043499999
2007-03-06 10:00:00,0,235,0.0,0.0,6.0,-0.0166666666667,0.133333333333,13.333333333299999
2007-05-08 13:00:00,0,1514,0.0,0.0,12.0,0.06875,0.286805555556,11.5
2007-05-12 19:00:00,0,101,0.0,0.0,4.0,0.011111111111099999,0.184722222222,12.5555555556
2007-05-16 14:00:00,0,90,0.0,0.28571428571400004,7.0,-0.05535714285709999,0.494642857143,12.0
2007-05-21 14:00:00,0,119,0.0,0.33333333333299997,3.0,0.18,0.29,17.0
2007-05-23 16:00:00,0,49,0.0,0.0,5.75,0.05855769230769999,0.28147435897399997,11.6923076923
2007-05-26 14:00:00,0,69,0.0,0.0,4.0,0.1671875,0.3875,6.5
2007-10-03 16:00:00,0,3121,0.0,0.0,3.5,0.159700520833,0.322135416667,11.125
2007-10-09 12:00:00,0,139,0.0,0.0,8.0,-0.0354166666667,0.46666666666699996,9.375
2007-10-30 10:00:00,0,501,0.0,0.0,4.0,0.3775,0.475,11.5
2008-05-01 13:00:00,0,4418,0.0,0.0,11.0,0.0094696969697,0.262121212121,7.72727272727
2009-07-26 10:00:00,0,10820,0.0,0.28571428571400004,7.0,-0.0544047619048,0.37380952381,16.428571428599998
2009-07-26 20:00:00,1,9,0.0,0.0,3.0,0.0,0.0,13.333333333299999
2009-10-14 21:00:00,0,1920,0.0,0.0,7.0,0.16948412698399998,0.542857142857,13.5714285714
2009-11-05 09:00:00,0,515,0.0,0.6,5.0,-0.08875,0.225,21.0
2009-11-19 09:00:00,0,335,0.0,0.0,9.0,0.17777777777800002,0.491666666667,12.4444444444
2013-01-12 15:00:00,0,27605,0.0,0.0,4.5,0.115833333333,0.338541666667,17.5
2013-02-23 16:00:00,0,1008,0.0,0.0,1.0,0.0,0.0,12.0
2013-03-22 11:00:00,0,642,0.0,0.0,4.0,0.207321428571,0.5943452380950001,22.5
2013-03-24 10:00:00,0,46,0.0,0.0,7.0,0.116666666667,0.297619047619,19.2857142857
