Date & Time,Subjectivity,Sentiment,Sentences/Post,Questions,Posts in last 24H,Inactivity,First posts,Words/Sentence
2015-01-05 17:00:00,0.414473684211,-0.013157894736799998,19.0,0.157894736842,0,90685,1.0,17.1578947368
2015-01-05 20:00:00,0.189285714286,0.0410714285714,7.0,0.0,1,2,0.0,13.5714285714
2015-01-12 17:00:00,0.378055555556,-0.06231018518519999,30.0,0.0,0,164,0.0,11.7333333333
2015-01-13 03:00:00,0.40833333333300004,0.08333333333330001,8.0,0.125,1,9,0.0,13.25
2015-01-13 08:00:00,0.0,0.0,3.0,0.0,2,4,0.0,17.6666666667
2015-01-14 19:00:00,0.527564102564,0.122510683761,13.0,0.0,0,34,0.0,21.1538461538
2015-01-16 09:00:00,0.0333333333333,0.0,3.0,0.0,0,37,0.0,7.0
2015-01-20 09:00:00,0.421428571429,0.207142857143,7.0,0.0,0,95,0.0,13.142857142899999
2015-01-21 18:00:00,0.31845238095199996,0.09104166666670001,28.0,0.07142857142860001,0,32,0.0,15.1785714286
2015-01-22 08:00:00,0.477083333333,0.22666666666700003,8.0,0.125,1,13,0.0,18.75
2015-01-22 15:00:00,0.331875,0.090625,8.0,0.125,2,6,0.0,9.625
2015-01-22 19:00:00,0.925,0.61875,2.0,0.0,2,3,0.0,7.0
2015-01-23 09:00:00,0.17222222222199998,-0.05,9.0,0.0,2,13,0.0,14.222222222200001
2015-01-23 16:00:00,0.34166666666699996,-0.03,5.0,0.0,2,6,0.0,13.8
2015-01-24 08:00:00,0.6089285714289999,-0.24107142857099997,7.0,0.0,2,15,0.0,16.7142857143
2015-01-27 21:00:00,0.7555555555560001,-0.0986111111111,3.0,0.0,0,84,0.0,4.66666666667
2015-01-29 10:00:00,0.42727272727300003,-0.10375,11.0,0.0909090909091,0,36,0.0,12.909090909100001
2015-01-29 13:00:00,0.371875,0.0763888888889,12.0,0.0,1,2,0.0,13.333333333299999
2015-01-29 17:00:00,0.41875,0.2125,4.0,0.0,2,3,0.0,12.25
2015-01-30 19:00:00,0.664583333333,0.19875,6.0,0.0,0,25,0.0,12.833333333299999
2015-02-03 16:00:00,0.3025,-0.030729166666700003,6.0,0.0,0,92,0.0,20.1666666667
2015-02-05 17:00:00,0.5108333333330001,0.29947916666700003,6.0,0.0,0,48,0.0,18.6666666667
2015-02-21 19:00:00,0.261111111111,-0.062962962963,9.0,0.33333333333299997,0,385,1.0,13.4444444444
2015-02-22 09:00:00,0.295656565657,0.12580808080800002,5.5,0.181818181818,1,13,0.0,13.090909090899999
2015-02-26 01:00:00,0.534978632479,0.213995726496,13.0,0.0,0,87,0.0,19.6153846154
2015-02-26 13:00:00,0.41875,0.0407291666667,7.5,0.125,1,11,0.0,16.4375
2015-02-27 08:00:00,0.482333333333,0.169666666667,5.0,0.0,2,18,0.0,17.2
2015-03-11 15:00:00,0.222222222222,0.175555555556,3.0,0.33333333333299997,0,294,0.0,22.3333333333
2015-03-17 10:00:00,0.435714285714,0.11090476190500001,7.0,0.0,0,138,0.0,23.4285714286
2015-03-20 08:00:00,0.0,0.0,2.0,0.0,0,69,0.0,17.0
2015-04-08 16:00:00,0.34,-0.005,5.0,0.2,0,463,0.0,25.8
2015-04-09 21:00:00,0.373737373737,0.06186868686869999,11.0,0.0,0,28,1.0,16.7272727273
2015-04-11 17:00:00,0.7125,2.7755575615600003e-17,4.0,0.0,0,43,0.0,9.5
2015-04-17 08:00:00,0.35,0.18333333333299998,3.0,0.0,0,134,0.0,11.333333333299999
2015-04-20 13:00:00,0.153333333333,-0.05666666666669999,5.0,0.2,0,76,0.0,15.6
2015-04-29 07:00:00,0.37037037037,0.06768518518519999,9.0,0.0,0,209,0.0,14.222222222200001
2015-05-02 08:00:00,0.6025,0.055,4.0,0.0,0,72,0.0,22.0
2015-05-03 13:00:00,0.35294117647100004,-0.0183823529412,17.0,0.0588235294118,0,28,0.0,16.6470588235
2015-05-03 15:00:00,0.06666666666669999,0.0,3.0,0.33333333333299997,1,1,0.0,13.0
2015-05-03 16:00:00,0.35625,0.0166666666667,5.5,0.0,2,0,0.0,13.75
2015-05-05 09:00:00,0.46785714285700003,0.037460317460300006,7.0,0.0,0,40,0.0,22.0
2015-05-05 18:00:00,0.315740740741,0.0592592592593,3.0,0.0,1,8,0.0,16.6666666667
2015-05-07 07:00:00,0.616666666667,-0.15,6.0,0.0,0,36,0.0,12.0
2015-05-18 16:00:00,0.166666666667,-0.08333333333330001,3.0,0.0,0,272,0.0,12.666666666700001
2015-05-25 16:00:00,0.2,-0.07142857142860001,7.0,0.0,0,167,0.0,21.0
2015-07-02 18:00:00,0.20833333333299997,0.09166666666670001,2.0,0.0,0,913,0.0,11.5
2015-07-20 23:00:00,0.33375,0.035,3.5,0.125,0,436,0.0,14.25
2015-07-21 20:00:00,0.664583333333,0.283333333333,4.0,0.0,2,20,0.0,12.0
2015-08-22 21:00:00,0.27625,0.0345833333333,10.0,0.2,0,768,1.0,15.3
2015-08-25 14:00:00,0.45,0.2,2.0,0.0,0,64,0.0,5.5
2015-08-27 18:00:00,0.254761904762,0.0952380952381,7.0,0.0,0,51,0.0,13.0
2015-09-17 21:00:00,0.424603174603,0.0649801587302,7.0,0.28571428571400004,0,506,0.0,15.0
2015-09-18 09:00:00,0.493666666667,0.134166666667,5.0,0.2,1,11,0.0,15.2
2015-10-01 15:00:00,0.1875,-0.05,4.0,0.0,0,317,0.0,18.0
2015-10-02 22:00:00,0.583076923077,0.150256410256,13.0,0.0,0,30,0.0,16.3846153846
2015-11-03 18:00:00,0.316666666667,0.06666666666669999,3.0,0.0,0,763,1.0,17.3333333333
2015-12-22 10:00:00,0.422916666667,0.04,8.0,0.125,0,1167,0.0,12.5
2015-12-23 16:00:00,0.608333333333,-0.100833333333,5.0,0.0,0,29,0.0,15.4
2016-01-03 18:00:00,0.2425,-0.0025,5.0,0.0,0,265,1.0,10.0
2016-01-26 17:00:00,0.2,0.116666666667,2.5,0.166666666667,0,550,0.0,7.166666666669999
2016-02-24 20:00:00,0.5,0.21666666666700002,3.0,0.0,0,698,1.0,11.0
2016-03-16 22:00:00,0.3225,-0.066125,4.5,0.1,0,505,0.5,9.4
2016-03-19 19:00:00,0.580416666667,0.028958333333299998,6.0,0.0,0,68,0.0,17.5
2016-03-19 21:00:00,0.2,0.0,1.0,0.0,1,1,0.0,19.0
2016-03-21 21:00:00,0.0,0.0,2.0,0.5,0,47,0.0,9.0
2016-04-29 14:00:00,0.166666666667,-0.0333333333333,3.0,0.0,0,928,0.0,10.6666666667
2016-06-01 13:00:00,0.449166666667,-0.00239583333333,5.0,0.0,0,790,0.0,21.0
2016-09-07 14:00:00,0.26,-0.05,5.0,0.0,0,2352,0.0,20.0
2016-09-30 16:00:00,0.365277777778,-0.0402136752137,13.0,0.153846153846,0,553,0.0,21.3846153846
2016-12-10 18:00:00,0.225,0.075,2.0,0.5,0,1705,1.0,14.5
2016-12-11 08:00:00,0.0,0.0,2.0,0.0,1,13,0.0,14.0
2017-01-09 13:00:00,0.7833333333329999,0.18333333333299998,3.0,0.0,0,700,0.0,14.666666666700001
