Date & Time,Sentiment,Sentences/Post,Questions,Posts in last 24H,Inactivity,First posts,Subjectivity,Words/Sentence
2005-10-09 10:00:00,-0.0778125,8.0,0.0,0,9678,0.0,0.471875,23.375
2005-10-09 15:00:00,-0.204166666667,3.0,0.0,1,4,0.0,0.516666666667,21.6666666667
2005-10-28 21:00:00,-0.0348106060606,11.0,0.181818181818,0,461,0.0,0.423106060606,14.3636363636
2005-10-29 10:00:00,-0.025,6.0,0.0,1,12,0.0,0.450833333333,18.1666666667
2005-10-29 13:00:00,0.075,5.0,0.2,2,2,0.0,0.2,11.6
2005-11-09 22:00:00,-0.00416666666667,2.0,0.0,0,272,0.0,0.158333333333,13.0
2006-07-04 17:00:00,0.0725,7.0,0.0,0,5682,0.0,0.665,22.8571428571
2006-07-06 23:00:00,0.030888888888900002,14.0,0.0,0,53,0.0,0.398301587302,18.928571428599998
2006-07-16 19:00:00,0.0880587121212,22.0,0.0,0,235,0.0,0.34640151515199996,13.9545454545
2006-07-16 22:00:00,0.0456349206349,7.0,0.0,1,2,0.0,0.7617460317460001,19.571428571400002
2006-07-16 23:00:00,0.0,1.0,1.0,2,0,0.0,0.8,20.0
2006-07-17 08:00:00,0.032678703703700004,30.0,0.0,3,8,0.0,0.386262962963,16.9
2006-07-25 11:00:00,0.11190476190500001,7.0,0.14285714285700002,0,194,0.0,0.46190476190499996,18.1428571429
2006-07-25 22:00:00,0.05,4.0,0.0,1,10,0.0,0.133333333333,13.0
2006-08-11 14:00:00,0.115416666667,8.0,0.0,0,399,0.0,0.460416666667,18.75
2006-08-15 21:00:00,0.038070175438599994,19.0,0.052631578947400004,0,102,0.0,0.483421052632,13.2631578947
2006-08-16 23:00:00,0.316666666667,4.0,0.0,0,25,0.0,0.39,22.5
2006-08-20 21:00:00,0.20346726190499997,7.0,0.0,0,93,0.0,0.550208333333,17.0
2006-08-28 18:00:00,0.117696078431,17.0,0.0,0,188,0.0,0.416715686275,18.411764705899998
2006-08-28 21:00:00,0.144705555556,25.0,0.0,1,2,0.0,0.532783333333,14.36
2007-01-13 10:00:00,0.11282051282099999,26.0,0.0769230769231,0,3300,0.0,0.432051282051,18.1153846154
2007-01-13 20:00:00,0.07334375,20.0,0.25,1,9,0.0,0.24834722222199998,14.75
2007-01-17 17:00:00,0.170952380952,7.0,0.0,0,92,0.0,0.421428571429,14.4285714286
2007-02-18 14:00:00,0.1,7.0,0.14285714285700002,0,764,0.0,0.428571428571,17.0
2007-03-09 17:00:00,0.01625,8.0,0.0,0,458,0.0,0.30875,16.25
2007-03-09 20:00:00,0.0264236111111,16.0,0.0625,1,2,0.0,0.294791666667,18.8125
2007-03-09 22:00:00,0.05769230769230001,13.0,0.153846153846,2,1,0.0,0.380128205128,17.6923076923
2007-03-14 14:00:00,-0.0125,2.0,0.0,0,111,0.0,0.125,13.0
2007-03-15 14:00:00,-0.11987654320999999,9.0,0.0,1,23,0.0,0.587191358025,23.3333333333
2007-04-10 10:00:00,-0.0203703703704,9.0,0.0,0,619,0.0,0.259259259259,16.444444444400002
2007-04-10 21:00:00,0.18333333333299998,4.0,0.0,1,10,0.0,0.46666666666699996,11.75
2007-07-06 22:00:00,-0.013405797101399998,23.0,0.34782608695699996,0,2088,0.0,0.192391304348,14.217391304300001
2007-07-08 09:00:00,0.104166666667,9.0,0.111111111111,0,34,0.0,0.475,15.5555555556
2007-07-09 22:00:00,-0.1315625,16.0,0.125,0,36,0.0,0.3390625,18.5625
2007-07-11 14:00:00,-0.0268253968254,21.0,0.0,0,39,0.0,0.47103174603200004,26.0952380952
2007-07-11 17:00:00,0.0966666666667,5.0,0.4,1,2,0.0,0.356666666667,26.0
2007-07-11 23:00:00,0.08270833333330001,8.0,0.0,2,5,0.0,0.354166666667,13.75
2007-07-13 10:00:00,0.175,4.0,0.0,0,34,0.0,0.433333333333,16.75
2007-07-15 16:00:00,-0.0876666666667,15.0,0.0,0,53,0.0,0.5994629629630001,18.0666666667
2007-07-20 10:00:00,0.10092592592599998,9.0,0.0,0,113,0.0,0.300925925926,19.111111111099998
2007-07-24 22:00:00,0.125694444444,4.0,0.0,0,107,0.0,0.460763888889,29.25
2007-09-03 10:00:00,0.126282051282,13.0,0.0,0,971,0.0,0.45064102564099995,25.1538461538
2007-11-10 18:00:00,0.206186868687,6.0,0.0,0,1639,0.0,0.632828282828,18.6666666667
2007-11-10 19:00:00,0.139907407407,15.0,0.133333333333,1,0,0.0,0.33487037036999995,17.9333333333
2007-11-14 10:00:00,-0.0113636363636,7.0,0.28571428571400004,0,86,1.0,0.355086580087,17.2857142857
2007-11-15 08:00:00,0.042857142857099996,7.0,0.0,1,21,0.0,0.457142857143,11.142857142899999
2007-11-15 09:00:00,-0.061666666666699996,7.0,0.0,2,0,0.0,0.359047619048,22.714285714299997
2008-01-15 13:00:00,-0.039,15.0,0.0,0,1467,0.0,0.263222222222,19.866666666700002
2008-01-22 09:00:00,0.173645833333,8.0,0.0,0,163,0.0,0.414322916667,18.125
