Date & Time,First posts,Inactivity,Posts in last 24H,Questions,Sentences/Post,Sentiment,Subjectivity,Words/Sentence
2009-02-16 16:00:00,0.0,39108,0,0.0,4.0,0.25,0.4,4.5
2009-02-16 18:00:00,0.0,1,1,0.0,6.0,0.169444444444,0.586111111111,11.5
2009-02-16 19:00:00,0.0,0,2,0.2,2.0,0.07,0.09,8.0
2009-02-17 09:00:00,0.0,13,4,0.0,12.0,-0.08578703703700001,0.425,13.25
2009-02-17 14:00:00,0.0,4,5,0.0,3.0,0.0166666666667,0.40833333333300004,21.6666666667
2009-02-17 17:00:00,0.0,2,5,0.0,3.0,-0.1,0.3,12.0
2009-02-19 18:00:00,0.0,48,0,0.0,3.0,-0.0142857142857,0.271428571429,12.0
2009-02-20 17:00:00,0.0,22,2,0.0,4.0,0.0375,0.4375,10.75
2009-02-21 19:00:00,0.0,25,0,0.14285714285700002,3.0,0.0059523809523800006,0.133333333333,7.42857142857
2009-02-22 12:00:00,0.0,16,2,0.0,2.0,0.0,0.0,12.0
2009-03-03 19:00:00,0.0,222,0,0.0,6.0,0.0680555555556,0.236111111111,9.166666666669999
2009-03-13 17:00:00,0.0,237,0,0.0,3.0,0.1,0.266666666667,13.333333333299999
2009-03-15 19:00:00,0.0,49,0,0.0,3.0,-0.2375,0.533333333333,12.0
2009-03-16 14:00:00,0.0,18,1,0.0,14.0,0.0166666666667,0.34285714285700003,16.571428571400002
2009-03-16 17:00:00,0.0,2,2,0.0,6.0,0.128333333333,0.436481481481,15.0
2009-03-17 11:00:00,0.0,17,2,0.33333333333299997,3.0,0.0486111111111,0.455555555556,14.333333333299999
2009-03-18 17:00:00,0.0,29,0,0.0,3.0,0.20833333333299997,0.3,11.0
2009-03-23 10:00:00,0.0,112,0,0.0,5.0,0.0172222222222,0.21,12.6
2009-03-24 10:00:00,0.0,23,1,0.5,2.0,0.08333333333330001,0.283333333333,10.0
2009-03-24 18:00:00,0.0,7,1,0.0909090909091,3.33333333333,-0.0469696969697,0.357575757576,9.181818181819999
2009-03-25 11:00:00,0.0,16,3,0.0,1.5,0.308125,0.525,15.5
2009-03-25 16:00:00,0.0,4,5,0.0,3.0,0.0034722222222199994,0.477777777778,6.0
2009-03-26 13:00:00,0.0,20,1,0.0,3.0,0.43125,0.616666666667,4.33333333333
2009-03-28 17:00:00,0.0,51,0,0.0,1.0,0.0,0.0,15.0
2009-04-02 09:00:00,0.0,111,0,0.0,12.0,0.285763888889,0.6506944444439999,21.5833333333
2009-04-12 17:00:00,0.0,247,0,0.0,2.0,0.375,0.5,12.0
2009-04-12 22:00:00,0.0,4,1,0.0,1.0,0.0,0.32,12.0
2009-04-14 19:00:00,0.0,44,0,0.0,3.0,0.33333333333299997,0.33333333333299997,6.333333333330001
2009-04-18 11:00:00,0.0,87,0,1.0,1.0,0.0,0.4,31.0
2009-04-23 21:00:00,0.0,129,0,0.0,6.5,0.0577380952381,0.388095238095,13.357142857100001
2009-04-27 16:00:00,0.0,90,0,0.0,2.0,0.198333333333,0.345,17.5
2009-04-28 11:00:00,0.0,18,1,0.0,5.0,0.2425,0.4,12.5
2009-05-11 18:00:00,0.0,318,0,0.0,1.0,0.2,0.5,13.0
2009-05-14 17:00:00,0.0,70,0,0.0,3.0,0.15,0.8,18.6666666667
2009-05-15 10:00:00,0.0,16,1,0.1,10.0,0.09758333333329999,0.38775,13.5
2009-05-15 13:00:00,0.0,2,2,0.0,4.0,0.3125,0.625,18.0
2009-05-17 13:00:00,0.0,47,0,0.25,4.0,-0.025,0.125,12.5
2009-05-17 16:00:00,0.0,2,1,0.0909090909091,5.5,0.22992424242400003,0.5348484848480001,16.5454545455
2009-05-25 11:00:00,0.0,186,0,1.0,1.0,0.2,0.9,18.0
2009-05-25 12:00:00,0.0,0,1,0.0,2.0,0.0166666666667,0.11,21.5
2009-05-25 16:00:00,0.0,3,2,0.0,6.0,0.00645833333333,0.433333333333,18.0
2009-05-26 10:00:00,0.0,17,3,0.5,2.0,0.2,0.425,12.0
2009-05-26 15:00:00,0.0,4,2,0.0,1.0,0.10952380952400001,0.7880952380949999,74.0
2009-05-26 16:00:00,0.0,0,3,0.111111111111,9.0,0.110416666667,0.37777777777800003,20.7777777778
2009-05-26 19:00:00,0.0,2,3,0.0,4.0,0.08125,0.3125,7.0
2009-05-27 10:00:00,0.0,14,4,0.666666666667,3.0,0.0,0.33333333333299997,12.0
2009-05-28 17:00:00,0.0,30,0,0.0,7.0,0.0,0.0,2.1428571428599996
2009-05-31 10:00:00,0.0,64,0,0.166666666667,3.0,0.07166666666669999,0.34555555555600004,12.333333333299999
2009-05-31 17:00:00,0.0,6,2,0.4,5.0,0.40533333333300003,0.679333333333,16.2
2009-05-31 21:00:00,0.0,3,3,0.0,8.0,0.0,0.175,13.0
2009-06-01 15:00:00,0.0,17,2,0.0,3.0,0.158333333333,0.46666666666699996,12.666666666700001
2009-06-02 10:00:00,0.0,18,2,0.2,5.0,0.07366666666669999,0.355,13.4
2009-06-03 11:00:00,0.0,24,0,0.0,1.0,0.133333333333,0.5666666666669999,17.0
2009-06-03 16:00:00,0.0,4,1,0.0,1.0,0.0,0.0,1.0
2009-06-03 22:00:00,0.0,5,2,0.0,4.5,0.18055555555599997,0.288888888889,8.22222222222
2009-06-04 10:00:00,0.0,11,4,0.0,1.5,0.5,0.633333333333,12.666666666700001
2009-06-04 17:00:00,0.0,6,4,0.0,3.66666666667,0.240902777778,0.521944444444,11.833333333299999
2009-06-05 09:00:00,0.0,15,5,0.5714285714289999,7.0,-0.14285714285700002,0.242857142857,3.0
2009-06-05 17:00:00,0.0,7,4,0.166666666667,2.5,0.34166666666699996,0.5361111111110001,11.333333333299999
2009-06-06 10:00:00,0.0,16,2,0.0,4.0,0.0291666666667,0.380833333333,17.25
2009-06-06 16:00:00,0.0,5,3,0.33333333333299997,3.0,-0.17222222222199998,0.6611111111110001,18.3333333333
2009-06-06 18:00:00,0.0,1,2,0.0,1.0,0.3,0.9,17.0
2009-06-06 19:00:00,0.0,0,3,0.125,8.0,0.0625,0.24583333333299998,15.375
2009-06-07 11:00:00,0.0,15,3,0.0,1.5,0.241666666667,0.40833333333300004,9.5
2009-06-07 12:00:00,0.0,0,5,0.1,10.0,0.10625,0.2525,15.8
2009-06-07 17:00:00,0.0,4,5,0.0,7.0,-0.107142857143,0.242857142857,12.7142857143
2009-06-09 09:00:00,0.0,39,0,0.0,3.0,0.12222222222200001,0.37777777777800003,11.666666666700001
2009-06-10 17:00:00,0.0,31,0,0.07142857142860001,6.5,0.0674206349206,0.316666666667,18.7142857143
2009-06-11 11:00:00,0.0,17,2,0.0384615384615,8.333333333330001,0.145552884615,0.40394230769199996,11.038461538499998
2009-06-11 12:00:00,0.0,0,5,0.0,3.0,0.0571428571429,0.510714285714,17.571428571400002
2009-06-11 17:00:00,0.0,4,7,0.0,1.0,1.0,1.0,3.0
2009-06-13 09:00:00,0.0,39,0,0.0,1.0,0.0,0.0,1.5
2009-06-16 11:00:00,0.0,73,0,0.5,4.0,0.009375,0.44375,16.5
2009-06-16 17:00:00,0.0,5,1,0.0,1.0,-0.275,0.65,38.0
2009-06-17 10:00:00,0.0,16,2,0.0,3.5,0.0725,0.45,9.5
2009-06-17 11:00:00,0.0,0,4,0.0,4.0,-0.125,0.225,7.5
2009-06-19 11:00:00,0.0,47,0,1.0,1.0,0.0,0.7,14.0
2009-06-21 11:00:00,0.0,47,0,0.0,3.0,0.0966666666667,0.303333333333,10.0
2009-06-21 17:00:00,0.0,5,1,0.0,3.0,0.0,0.0,7.0
2009-06-24 17:00:00,0.0,71,0,0.0,3.0,0.22916666666700003,0.3,7.333333333330001
2009-06-24 18:00:00,0.0,0,1,0.0,1.0,-0.108333333333,0.17777777777800002,7.666666666669999
2009-06-25 10:00:00,0.0,15,3,0.0,3.0,0.133333333333,0.3,11.333333333299999
2009-06-25 14:00:00,0.0,3,4,0.0,2.0,0.145,0.7625,19.5
2009-06-26 18:00:00,0.0,27,0,0.14285714285700002,3.5,-0.105952380952,0.37380952381,16.571428571400002
2009-06-28 10:00:00,0.0,39,0,0.0,2.0,0.09375,0.1625,22.5
2009-06-30 10:00:00,0.0,47,0,0.0,4.0,0.44625,0.4875,10.75
2009-07-01 10:00:00,0.0,23,1,0.0,2.0,-0.0866666666667,0.24,9.6
2009-07-02 10:00:00,0.0,23,2,0.07142857142860001,14.0,0.140922619048,0.52380952381,17.7857142857
2009-07-02 16:00:00,0.0,5,1,0.0,3.5,-0.027976190476199998,0.358333333333,17.8571428571
2009-07-09 16:00:00,0.0,167,0,0.222222222222,4.0,-0.064837962963,0.33324074074099996,14.666666666700001
2009-07-10 10:00:00,0.0,17,2,0.0,8.0,0.287239583333,0.7296875,22.25
2009-07-10 18:00:00,0.0,7,1,0.0,5.0,0.0,0.0,1.8
2009-07-11 09:00:00,0.0,14,2,0.0,2.0,0.0,0.0,13.0
2009-07-13 11:00:00,0.0,49,0,0.14285714285700002,7.0,0.0314285714286,0.357142857143,13.857142857100001
2009-07-13 18:00:00,0.0,6,1,0.0,3.0,0.2,0.316666666667,7.0
2009-07-16 17:00:00,0.0,70,0,0.33333333333299997,1.5,0.2,0.433333333333,25.6666666667
2009-07-18 22:00:00,0.0,52,0,1.0,2.0,6.938893903910002e-18,0.283333333333,14.5
2009-07-18 23:00:00,0.0,0,1,0.111111111111,6.0,0.0324074074074,0.325,11.6111111111
2009-07-19 11:00:00,0.0,11,4,0.1,4.5,0.0475,0.275,8.2
2009-07-19 13:00:00,0.0,1,6,0.0,4.0,-0.00208333333333,0.375,9.5
2009-07-21 09:00:00,0.0,43,0,0.0769230769231,13.0,-0.0790598290598,0.23098290598299998,16.5384615385
2009-07-21 13:00:00,0.0,3,1,0.0,4.0,-0.11875,0.491666666667,14.5
2009-07-21 17:00:00,0.0,3,2,1.0,1.0,0.0,0.0,10.0
2009-07-30 11:00:00,0.0,209,0,0.0,1.0,1.0,1.0,10.0
2009-08-02 10:00:00,0.0,70,0,0.0,1.0,0.175,0.95,18.0
2009-08-03 10:00:00,0.0,23,1,0.0,3.0,0.0416666666667,0.233333333333,19.0
2009-08-05 10:00:00,0.0,47,0,0.5,2.0,-0.148333333333,0.766666666667,27.5
2009-08-06 09:00:00,0.0,22,1,0.25,1.5,0.15,0.6625,17.0
2009-08-06 13:00:00,0.0,3,2,0.0,1.0,0.0,0.0,2.0
2009-08-07 10:00:00,0.0,20,1,0.0,2.0,-0.1125,0.3375,13.5
2009-08-07 17:00:00,0.0,6,1,1.0,1.0,0.133333333333,0.33333333333299997,9.0
2009-08-08 10:00:00,0.0,16,2,0.0,1.0,0.0,0.0,2.0
2009-08-11 11:00:00,0.0,72,0,0.0,1.0,0.0,0.0,16.0
2009-08-11 16:00:00,0.0,4,1,0.0,2.0,0.0,0.0,11.0
2009-08-11 21:00:00,0.0,4,2,0.0,8.0,0.129166666667,0.4875,16.0
2009-08-12 16:00:00,0.0,18,2,0.0769230769231,4.33333333333,-0.09621794871789999,0.38480769230800005,14.153846153800002
2009-08-12 21:00:00,0.0,4,4,0.0,2.0,0.025,0.375,13.5
2009-08-13 10:00:00,0.0,12,4,0.2,5.0,-0.14,0.395,17.0
2009-08-14 10:00:00,0.0,23,1,0.0,7.0,0.23255952380999997,0.654047619048,10.714285714299999
2009-08-14 11:00:00,0.0,0,1,0.125,8.0,0.203125,0.75625,24.5
2009-08-15 15:00:00,0.0,27,0,0.0,6.0,0.332638888889,0.653472222222,15.166666666700001
2009-08-15 18:00:00,0.0,2,1,0.0,2.5,0.235833333333,0.770833333333,17.1666666667
2009-08-16 17:00:00,0.0,22,2,1.0,2.0,-0.01875,0.2625,16.0
2009-08-19 21:00:00,0.0,75,0,0.0,1.0,0.3,0.9,16.0
2009-08-21 08:00:00,0.0,34,0,0.0,2.0,-0.0166666666667,0.547916666667,35.5
2009-08-22 22:00:00,0.0,37,0,0.0,8.0,-0.0618055555556,0.18888888888900002,17.75
2009-08-22 23:00:00,0.0,0,1,0.0,11.0,-0.011111111111099999,0.29747474747499997,19.7272727273
2009-08-28 10:00:00,0.0,130,0,0.0,1.0,0.7,1.0,5.0
2009-08-29 09:00:00,0.0,22,1,0.0,1.0,0.0,0.0,17.0
2009-08-30 12:00:00,0.0,26,0,0.0,1.0,0.55,0.85,25.0
2009-08-31 07:00:00,0.0,18,1,0.0,1.0,0.55,0.9,7.0
2009-09-02 11:00:00,0.0,51,0,0.33333333333299997,3.0,0.155555555556,0.844444444444,7.333333333330001
2009-09-02 22:00:00,0.0,10,1,0.0,3.0,0.14285714285700002,0.29666666666700003,5.0
2009-09-03 22:00:00,0.0,23,2,0.0,1.0,0.0,0.0,8.0
2009-09-04 10:00:00,0.0,11,2,0.1,10.0,0.166833333333,0.491666666667,14.8
2009-09-08 09:00:00,0.0,94,0,0.0,1.0,0.0,0.0,5.0
2009-09-09 08:00:00,0.0,22,1,0.0,1.0,0.55,0.95,45.0
2009-09-10 19:00:00,0.0,34,0,0.25,1.5,0.1,0.15,7.25
2009-09-11 10:00:00,0.0,14,2,0.0,2.0,0.0,0.0,10.0
2009-09-11 17:00:00,0.0,6,3,0.0,8.0,0.10625,0.39841269841300003,22.375
