Date & Time,First posts,Inactivity,Posts in last 24H,Questions,Sentences/Post,Sentiment,Subjectivity,Words/Sentence
2007-10-13 17:00:00,0.0,27301,0,0.0,28.0,0.0161904761905,0.382341269841,20.321428571400002
2007-10-13 20:00:00,0.0,2,1,1.0,1.0,0.0,0.0,5.0
2007-10-13 21:00:00,0.0,0,2,0.0,15.0,0.140888888889,0.28074074074099997,14.4666666667
2007-10-15 11:00:00,0.0,37,0,0.0,5.5,0.106168981481,0.319027777778,12.25
2007-10-15 12:00:00,0.0,0,2,0.33333333333299997,3.0,-0.011111111111099999,0.17777777777800002,9.333333333330001
2007-10-15 13:00:00,0.0,0,3,0.0,6.0,0.149407051282,0.390905448718,11.846153846199998
2007-10-15 17:00:00,0.0,3,5,0.0,4.0,0.199305555556,0.308333333333,6.5
2007-10-15 19:00:00,0.0,1,6,0.0,11.0,0.025,0.370454545455,14.3636363636
2007-10-16 08:00:00,0.0,12,7,0.0,5.0,-0.0685,0.393791666667,16.6
2007-10-16 09:00:00,0.0,0,8,0.0,2.0,0.0,0.0,10.0
2007-10-17 08:00:00,0.0,22,2,0.3,10.0,0.16825,0.36438888888899995,13.2
2007-10-19 20:00:00,0.0,59,0,0.14705882352900002,17.0,0.0638970588235,0.37830882352899997,15.2352941176
2007-10-19 21:00:00,0.0,0,2,0.114285714286,11.333333333299999,0.10922222222200001,0.48103174603200005,14.0
2007-10-21 20:00:00,0.0,46,0,0.0,12.0,0.020833333333299998,0.166666666667,14.333333333299999
2007-10-22 15:00:00,0.0,18,1,0.0,2.0,0.0,0.0,2.5
2007-10-23 16:00:00,0.0,24,0,0.0,13.0,0.09256410256410001,0.380769230769,16.6923076923
2007-10-23 17:00:00,0.0,0,1,0.0,18.0,0.07083333333330001,0.45,12.5
2007-10-23 18:00:00,0.0,0,2,0.0,4.0,0.0,0.0,7.0
2007-10-23 19:00:00,0.0,0,3,0.0,4.0,0.05833333333330001,0.4,11.25
2007-10-23 20:00:00,0.0,0,4,0.0,4.0,0.134375,0.366666666667,11.25
2007-10-24 16:00:00,0.0,19,5,0.0,7.0,0.0785714285714,0.366666666667,10.285714285700001
2007-10-28 10:00:00,0.0,89,0,0.111111111111,9.0,0.169305555556,0.511111111111,12.777777777799999
2007-10-31 22:00:00,0.0,83,0,0.0555555555556,12.0,-0.0316493055556,0.33384259259300003,13.333333333299999
2007-11-01 17:00:00,0.0,18,3,0.0,3.0,0.0,0.0333333333333,8.666666666669999
2007-11-05 20:00:00,0.0,98,0,0.0,10.0,0.119166666667,0.570833333333,16.5
2007-11-13 11:00:00,0.0,182,0,0.0,7.0,0.0571428571429,0.46666666666699996,11.0
2007-11-13 15:00:00,1.0,3,1,0.125,8.0,-0.0416666666667,0.266666666667,12.625
2007-11-14 15:00:00,0.0,23,1,0.0,6.0,-0.05416666666669999,0.275,10.833333333299999
2007-11-19 20:00:00,0.0,124,0,0.0,1.0,0.235083333333,0.71,164.0
2007-11-20 21:00:00,0.0,24,0,0.0,20.0,0.160020833333,0.5683333333330001,14.6
2007-11-22 20:00:00,0.0,46,0,0.0,2.0,0.6,0.7,8.5
2007-11-30 22:00:00,1.0,193,0,0.0625,16.0,0.057708333333300006,0.390104166667,15.8125
2007-12-11 16:00:00,0.0,257,0,0.0,15.0,-0.00413888888889,0.34299999999999997,13.6
2007-12-16 22:00:00,0.0,125,0,0.0,17.0,-0.015931372549,0.418137254902,17.8235294118
2007-12-18 20:00:00,0.0,45,0,0.0,9.0,0.08657407407410002,0.5373456790119999,16.6666666667
2007-12-30 19:00:00,0.0,286,0,0.0,4.0,0.34375,0.433333333333,5.0
2008-01-20 12:00:00,0.0,496,0,0.0,1.0,0.0363888888889,0.583333333333,58.0
2008-01-23 15:00:00,0.0,74,0,0.0,14.0,0.0404761904762,0.305952380952,11.9285714286
2008-01-28 15:00:00,0.0,119,0,0.0,10.0,0.018000000000000002,0.43,12.6
2008-02-07 14:00:00,0.0,238,0,0.0,16.0,0.0192708333333,0.2671875,12.375
2008-02-10 20:00:00,0.0,77,0,0.0,7.0,0.123214285714,0.509226190476,14.0714285714
2008-02-29 20:00:00,0.0,455,0,0.0,23.0,0.0388043478261,0.42481884057999997,14.956521739100001
2008-03-01 10:00:00,0.0,13,1,0.022727272727299998,21.5,0.0579545454545,0.359696969697,11.5681818182
2008-03-15 09:00:00,0.0,334,0,0.0,5.0,0.12,0.19333333333299998,9.6
2008-03-16 08:00:00,0.0,22,1,0.0,5.0,-0.146666666667,0.33333333333299997,9.4
2008-03-27 14:00:00,0.0,269,0,0.0,1.0,0.179358974359,0.7046153846150001,251.0
2008-04-07 16:00:00,0.0,265,0,0.0,6.0,0.0555555555556,0.5583333333330001,11.5
2008-05-17 17:00:00,0.0,960,0,0.0,16.0,0.02875,0.368020833333,12.9375
2008-05-18 12:00:00,0.0,18,1,0.0,23.0,-0.0339855072464,0.37784420289899995,15.652173913
2008-05-25 13:00:00,0.0,168,0,0.0,12.0,0.143194444444,0.360416666667,10.5
2008-05-28 00:00:00,0.0,58,0,0.025,40.0,-0.023291666666700003,0.40083333333300003,13.05
2008-05-29 20:00:00,0.0,43,0,0.0,8.5,-0.027941176470599998,0.316176470588,13.0
2008-06-02 20:00:00,0.0,95,0,0.0,12.0,-0.012037037036999999,0.43009259259300003,16.0
2008-06-09 18:00:00,0.0,165,0,0.0,11.0,-0.0156818181818,0.33803030303000003,16.0909090909
2008-07-21 20:00:00,0.0,1009,0,0.0,2.5,0.136666666667,0.283333333333,7.8
2008-07-21 21:00:00,0.0,0,2,0.0,15.0,-0.026666666666700003,0.31,15.0
2008-08-09 21:00:00,0.0,455,0,0.0,8.0,0.00625,0.436979166667,13.75
2008-08-22 10:00:00,0.0,300,0,0.0,11.0,0.145833333333,0.38121212121200004,15.3636363636
2008-08-26 09:00:00,0.0,94,0,0.0,8.0,-0.025,0.2,14.625
2008-08-30 20:00:00,0.0,106,0,0.0,11.0,0.0895833333333,0.430681818182,16.0
2008-08-30 21:00:00,0.0,0,2,0.0,9.0,0.00324074074074,0.525,12.5555555556
2008-08-30 22:00:00,0.0,0,3,0.0,15.0,0.128518518519,0.516296296296,12.666666666700001
2008-09-02 15:00:00,1.0,64,0,0.0,7.0,0.151488095238,0.325,14.5714285714
2008-09-07 20:00:00,0.0,124,0,0.0,3.0,-0.1,0.233333333333,12.666666666700001
2008-10-13 20:00:00,0.0,863,0,0.0,1.0,0.85,1.0,5.0
2008-11-25 17:00:00,0.0,1028,0,0.0,1.0,0.0,0.0,7.0
2008-12-25 09:00:00,0.0,711,0,0.0,5.0,-0.17169047619000002,0.616714285714,36.6
2009-02-27 20:00:00,0.0,1546,0,0.0,6.0,0.299074074074,0.479259259259,14.333333333299999
2009-03-02 20:00:00,0.0,71,0,0.0238095238095,21.0,0.0834325396825,0.38278769841300003,11.4285714286
