Date & Time,Sentences/Post,Questions,Posts in last 24H,Inactivity,First posts,Sentiment,Subjectivity,Words/Sentence
2007-02-14 18:00:00,7.0,0.14285714285700002,0,21518,0.0,0.30505952380999996,0.49880952381000004,16.7142857143
2007-02-16 09:00:00,2.0,0.0,0,38,0.0,0.133333333333,0.5666666666669999,17.0
2007-02-19 13:00:00,3.0,0.0,0,75,0.0,0.05,0.433333333333,13.666666666700001
2007-02-19 15:00:00,1.0,0.0,1,1,0.0,-0.25,0.45,18.0
2007-02-19 18:00:00,3.0,0.33333333333299997,2,2,0.0,0.211111111111,0.663888888889,17.3333333333
2007-02-20 20:00:00,3.0,0.666666666667,0,25,0.0,0.0611111111111,0.366666666667,21.3333333333
2007-02-22 00:00:00,6.0,0.166666666667,0,27,0.0,-0.006944444444439999,0.316666666667,16.5
2007-02-23 18:00:00,6.0,0.0,0,41,0.0,0.179166666667,0.347222222222,10.1666666667
2007-02-28 21:00:00,4.0,0.0,0,122,0.0,-0.0791666666667,0.25,17.25
2007-03-04 12:00:00,8.0,0.375,0,86,0.0,0.11741319444399999,0.399791666667,15.5
2007-03-05 07:00:00,7.0,0.14285714285700002,1,18,0.0,0.371785714286,0.594047619048,17.571428571400002
2007-03-06 15:00:00,5.0,0.0,0,31,0.0,-0.0125,0.138333333333,19.2
2007-03-07 15:00:00,6.0,0.0,1,23,0.0,0.022222222222199998,0.161111111111,13.833333333299999
2007-03-15 17:00:00,7.0,0.14285714285700002,0,193,1.0,0.11190476190500001,0.447619047619,15.4285714286
2007-03-16 09:00:00,6.0,0.0,1,15,0.0,0.129166666667,0.45666666666699995,11.5
2007-03-19 13:00:00,2.0,0.0,0,75,0.0,-0.0375,0.139583333333,15.25
2007-03-19 15:00:00,3.0,0.0,2,1,0.0,0.0166666666667,0.416666666667,21.6666666667
2007-03-19 20:00:00,4.0,0.0,3,4,0.0,0.140625,0.40833333333300004,9.25
2007-03-19 21:00:00,2.0,0.0,4,0,0.0,0.0,0.0,20.5
2007-03-21 00:00:00,4.0,0.25,0,26,0.0,0.0291666666667,0.425,9.75
2007-03-21 01:00:00,3.0,0.666666666667,1,0,0.0,0.0,0.0,9.0
2007-03-30 20:00:00,7.0,0.28571428571400004,0,234,0.0,0.0335714285714,0.311428571429,9.85714285714
2007-03-31 11:00:00,4.0,0.0,1,14,0.0,0.125,0.18333333333299998,8.5
2007-04-02 09:00:00,3.0,0.0,0,45,0.0,0.18333333333299998,0.316666666667,8.333333333330001
2007-04-02 13:00:00,7.0,0.0,1,3,0.0,0.00505952380952,0.572321428571,20.428571428599998
2007-04-03 11:00:00,2.0,0.0,1,21,0.0,0.05,0.4375,22.0
2007-04-03 19:00:00,2.0,0.0,1,7,0.0,0.284722222222,0.6194444444439999,20.5
2007-04-04 19:00:00,4.0,0.25,1,23,0.0,0.225,0.4375,10.25
2007-04-05 09:00:00,1.0,0.0,1,13,0.0,0.433333333333,0.616666666667,5.0
2007-04-05 10:00:00,1.0,0.0,3,0,0.0,-0.05,0.275,50.0
2007-04-05 19:00:00,4.0,0.25,4,8,0.0,0.34166666666699996,0.6875,12.5
2007-04-05 22:00:00,2.0,0.0,4,2,0.0,0.2375,0.34,17.4
2007-04-08 14:00:00,1.0,0.0,0,63,0.0,0.0,0.0,3.5
2007-04-09 10:00:00,5.0,0.0,2,19,0.0,-0.012722222222200001,0.590462962963,25.8
2007-04-09 19:00:00,8.0,0.125,1,8,0.0,-0.022916666666700003,0.14375,16.625
2007-04-09 20:00:00,4.0,0.25,2,0,0.0,0.05,0.1,4.5
2007-04-10 07:00:00,1.0,0.0,3,10,0.0,0.4,0.75,16.0
2007-04-10 14:00:00,5.5,0.166666666667,3,6,0.0,0.0032118055555599998,0.292708333333,15.583333333299999
2007-04-10 15:00:00,1.0,0.0,5,0,0.0,0.75,0.7,6.0
2007-04-11 13:00:00,9.0,0.0,3,21,0.0,-0.014814814814799999,0.131481481481,31.1111111111
2007-04-12 14:00:00,3.0,0.0,0,24,0.0,0.0,0.7166666666670001,6.666666666669999
2007-04-12 15:00:00,7.0,0.714285714286,1,0,0.0,0.0571428571429,0.114285714286,6.28571428571
2007-04-16 20:00:00,1.0,0.0,0,100,0.0,0.0,0.0,16.0
2007-04-17 23:00:00,4.0,0.0,0,26,0.0,0.275,0.4375,7.0
2007-04-20 12:00:00,6.0,0.5,0,60,0.0,0.233333333333,0.311111111111,8.333333333330001
