Date & Time,Inactivity,First posts,Posts in last 24H,Questions,Sentences/Post,Sentiment,Subjectivity,Words/Sentence
2009-06-23 14:00:00,42154,0.0,0,0.0,9.0,0.175092592593,0.520679012346,14.333333333299999
2009-06-23 20:00:00,5,0.0,1,0.0,6.0,0.116666666667,0.166666666667,11.166666666700001
2009-06-23 21:00:00,0,0.0,2,0.0,8.0,-0.103125,0.24375,9.875
2009-06-23 22:00:00,0,0.0,3,0.0,1.0,0.05,0.2,7.0
2009-06-24 00:00:00,1,0.0,4,0.0,1.0,-0.0275,0.345,25.0
2009-06-24 18:00:00,17,0.0,4,0.0,3.0,-0.1,0.33333333333299997,9.333333333330001
2009-06-24 20:00:00,1,0.0,5,0.0,7.0,-0.0263888888889,0.501111111111,12.333333333299999
2009-06-25 18:00:00,21,0.0,3,0.0,6.0,-0.00625,0.833333333333,13.833333333299999
2009-06-26 11:00:00,16,0.0,1,0.0,6.0,0.16847222222199998,0.357916666667,19.3333333333
2009-06-26 13:00:00,1,0.0,2,0.0,7.5,0.18433333333299998,0.5785185185189999,13.933333333299998
2009-06-30 09:00:00,91,0.0,0,0.0,11.0,-0.0331818181818,0.26545454545499997,12.3636363636
2009-06-30 19:00:00,9,0.0,1,0.0,3.0,0.075,0.241666666667,9.0
2009-07-01 10:00:00,14,0.0,1,0.25,4.0,0.0902777777778,0.390972222222,15.5
2009-07-21 19:00:00,488,0.0,0,0.0,15.0,0.292333333333,0.546666666667,16.4666666667
2009-08-09 18:00:00,454,0.0,0,0.0,9.0,-0.100833333333,0.298888888889,11.5555555556
2009-08-12 22:00:00,75,1.0,0,0.0,13.0,0.0976282051282,0.66608974359,18.7692307692
2009-08-13 07:00:00,8,0.0,1,0.0,9.0,-0.123611111111,0.331481481481,14.5555555556
2009-08-13 17:00:00,9,0.0,2,0.0,5.0,0.190222222222,0.471111111111,13.8
2009-08-14 10:00:00,16,0.0,1,0.0,6.0,0.106111111111,0.502638888889,15.833333333299999
2009-08-14 13:00:00,2,0.0,3,0.0,1.0,0.0,0.0,10.0
2009-08-15 21:00:00,31,0.0,0,0.0,5.0,0.0211666666667,0.493333333333,15.4
2009-08-16 17:00:00,19,0.0,1,0.0,3.0,0.0,0.633333333333,7.0
2009-08-16 20:00:00,2,0.0,2,0.0,3.0,0.0785714285714,0.528571428571,12.2857142857
2009-08-17 21:00:00,24,0.0,0,0.0,5.0,0.005,0.3,18.2
2009-08-18 16:00:00,18,0.0,1,0.0,4.0,-0.1125,0.4375,12.0
2009-08-19 11:00:00,18,0.0,1,0.0,4.0,0.23958333333299997,0.5979166666669999,13.75
2009-08-19 13:00:00,1,0.0,2,0.0,5.0,0.04,0.58,14.0
2009-08-28 17:00:00,219,0.0,0,0.0,13.0,-0.306527777778,0.551303418803,15.0769230769
2009-08-28 22:00:00,4,0.0,1,0.0,3.0,0.0333333333333,0.266666666667,9.0
2009-08-30 14:00:00,39,0.0,0,0.0,6.0,-0.161111111111,0.561111111111,9.333333333330001
2009-08-31 15:00:00,24,0.0,0,0.0,9.0,0.0138888888889,0.308333333333,16.2222222222
2010-02-03 12:00:00,3740,1.0,0,0.25,4.0,0.0,0.475,14.75
2010-02-04 22:00:00,33,0.0,0,0.0,2.0,0.2,0.4,8.5
2010-02-08 12:00:00,85,0.0,0,0.0,6.0,0.21666666666700002,0.316666666667,12.166666666700001
2010-02-08 19:00:00,6,0.0,1,0.0,8.0,0.06375,0.390625,9.75
2010-02-09 20:00:00,24,0.0,0,0.0,7.0,0.13047619047599998,0.595238095238,18.0
2010-02-19 19:00:00,238,0.0,0,0.0,4.0,0.32291666666700003,0.708333333333,11.75
2010-03-01 17:00:00,237,0.0,0,0.0,3.0,0.166666666667,0.433333333333,9.333333333330001
2010-03-27 08:00:00,614,0.0,0,0.0,9.0,0.162962962963,0.601851851852,14.0
2010-03-31 18:00:00,105,0.0,0,0.0,4.0,-0.005,0.675,15.25
