Date & Time,Words/Sentence,Subjectivity,Sentiment,Sentences/Post,Questions,Posts in last 24H,Inactivity,First posts
2006-03-31 15:00:00,17.6,0.255,-0.06833333333330001,5.0,0.0,0,13835,0.0
2006-04-10 23:00:00,16.6,0.4905,0.11275,5.0,0.2,0,247,0.0
2006-04-18 23:00:00,13.0,0.08333333333330001,0.0,4.0,0.0,0,191,0.0
2006-04-21 22:00:00,13.7142857143,0.671428571429,0.269642857143,7.0,0.0,0,70,0.0
2006-04-21 23:00:00,7.333333333330001,0.21458333333299998,0.1375,3.0,0.0,1,0,0.0
2006-05-05 22:00:00,13.75,0.34166666666699996,0.05083333333330001,4.0,0.0,0,334,0.0
2006-05-11 20:00:00,16.1666666667,0.25,0.0166666666667,6.0,0.0,0,141,0.0
2006-05-11 23:00:00,4.1428571428600005,0.17857142857099997,0.133928571429,7.0,0.0,1,2,0.0
2006-05-25 20:00:00,10.25,0.25,0.21875,4.0,0.0,0,332,0.0
2006-05-26 09:00:00,11.0,0.0,0.0,1.0,0.0,1,12,0.0
2006-06-08 08:00:00,18.555555555599998,0.49074074074100005,-0.0854166666667,9.0,0.33333333333299997,0,310,0.0
2006-06-22 15:00:00,6.0,0.3,0.0,1.0,0.0,0,342,0.0
2006-07-04 18:00:00,20.0,0.0,0.0,1.0,0.0,0,290,0.0
2006-07-26 14:00:00,9.75,0.233333333333,0.009375,4.0,0.25,0,523,0.0
2006-07-26 15:00:00,6.0,0.45,0.305833333333,3.0,0.0,1,0,0.0
2006-08-16 12:00:00,8.333333333330001,0.316666666667,0.22916666666700003,3.0,0.0,0,500,0.0
2006-08-16 14:00:00,4.6,0.2,0.170666666667,2.0,0.2,1,1,0.0
2006-10-02 12:00:00,24.6666666667,0.8,-0.18958333333299998,3.0,0.0,0,1125,0.0
2006-10-12 18:00:00,5.0,0.0,0.0,2.0,0.0,0,245,0.0
2006-10-22 20:00:00,13.2,0.12,0.0,5.0,0.0,0,241,0.0
2007-02-12 16:00:00,12.1111111111,0.391666666667,0.158333333333,9.0,0.0,0,2707,0.0
2007-02-12 17:00:00,32.0,0.633333333333,0.06666666666669999,1.0,0.0,1,0,0.0
2007-02-12 22:00:00,9.84210526316,0.24035087719300002,0.042982456140400006,9.0,0.105263157895,2,4,0.0
2007-02-27 16:00:00,17.1,0.491666666667,-0.0535,10.0,0.0,0,353,0.0
2007-03-02 16:00:00,9.42857142857,0.314285714286,0.185714285714,7.0,0.14285714285700002,0,71,0.0
