Date & Time,Subjectivity,Sentiment,Sentences/Post,Questions,Posts in last 24H,Inactivity,First posts,Words/Sentence
2005-03-04 18:00:00,0.45,0.156101190476,7.0,0.14285714285700002,0,4430,0.0,16.8571428571
2005-03-04 19:00:00,0.41619047619000005,-0.0515873015873,7.0,0.14285714285700002,1,0,0.0,19.8571428571
2005-05-13 22:00:00,0.455740740741,0.288842592593,6.0,0.166666666667,0,1682,1.0,22.5
2005-05-14 19:00:00,0.498055555556,0.0419444444444,7.0,0.0,1,20,0.0,24.8571428571
2005-05-17 15:00:00,0.5075,0.0605092592593,9.0,0.111111111111,0,67,0.0,24.1111111111
2005-05-19 13:00:00,0.44222222222199997,0.22533333333299999,5.0,0.0,0,45,0.0,17.4
2005-05-19 14:00:00,0.25,0.05,2.0,0.0,1,0,0.0,21.5
2005-05-24 19:00:00,0.25857142857099996,0.148571428571,7.0,0.14285714285700002,0,124,0.0,15.142857142899999
2005-05-26 22:00:00,0.567619047619,-0.025059523809500002,8.0,0.0,0,50,0.0,26.25
2005-05-28 21:00:00,0.24,0.1605,5.0,0.4,0,46,0.0,15.2
2005-05-29 19:00:00,0.166666666667,-0.020833333333299998,4.0,0.25,1,21,0.0,14.5
2005-05-29 20:00:00,0.509920634921,0.0353174603175,7.0,0.28571428571400004,2,0,1.0,22.4285714286
2005-05-30 15:00:00,0.45,0.133333333333,3.0,0.33333333333299997,2,18,0.0,11.666666666700001
2005-06-05 21:00:00,0.536944444444,0.0342013888889,10.0,0.0,0,149,0.0,24.2
2005-06-08 18:00:00,0.08,0.035,5.0,0.0,0,68,0.0,12.0
2005-06-18 20:00:00,0.478591666667,-0.013283333333299998,10.0,0.0,0,241,0.0,23.95
2005-06-29 22:00:00,0.469097222222,0.00329861111111,16.0,0.0,0,265,0.0,19.1875
2005-07-25 21:00:00,0.5259259259260001,0.030648148148099998,9.0,0.0,0,622,0.0,17.2222222222
2005-07-26 17:00:00,0.44201388888899995,0.0365364583333,8.0,0.0,1,19,0.0,19.0625
2005-07-27 22:00:00,0.397222222222,0.1775,3.0,0.33333333333299997,0,28,0.0,18.6666666667
2005-07-28 10:00:00,0.365,0.145,5.0,0.0,2,11,0.0,18.2
2005-08-09 16:00:00,0.38962962963,-0.0464814814815,9.0,0.222222222222,0,293,1.0,15.777777777799999
2005-08-09 18:00:00,0.0,0.0,4.0,0.0,1,1,0.0,9.0
2005-08-10 10:00:00,0.448214285714,0.0188095238095,7.0,0.14285714285700002,2,15,0.0,24.8571428571
2005-08-11 21:00:00,0.335989583333,-0.150590277778,6.0,0.0,0,34,0.0,18.8333333333
2005-08-12 22:00:00,0.292777777778,-0.037916666666699995,6.0,0.0,0,24,0.0,19.1666666667
2005-08-14 14:00:00,0.29375,0.028125,8.0,0.0,0,39,0.0,15.125
2005-08-14 18:00:00,0.222222222222,-0.011111111111099999,6.0,0.0,1,3,0.0,21.3333333333
2005-08-15 10:00:00,0.388222222222,0.0173968253968,7.0,0.14285714285700002,2,15,0.0,23.0
2005-08-17 19:00:00,0.411111111111,-0.0166666666667,3.0,0.0,0,56,0.0,14.333333333299999
2005-08-18 14:00:00,0.282894736842,0.0842105263158,9.5,0.0,1,18,0.0,17.8421052632
2005-08-21 15:00:00,0.313866666667,0.011966666666700002,5.0,0.0,0,72,0.0,18.6
2005-08-21 20:00:00,0.54154040404,0.0337373737374,22.0,0.0909090909091,1,4,1.0,18.0454545455
2005-08-22 10:00:00,0.595416666667,0.0389583333333,8.0,0.125,2,13,0.0,20.75
2005-08-22 17:00:00,0.7086111111110001,0.21524305555599998,12.0,0.0,2,6,0.0,19.0
2005-08-22 22:00:00,0.45,0.19166666666700002,3.0,0.33333333333299997,2,4,0.0,14.333333333299999
2005-08-23 11:00:00,0.477083333333,0.303645833333,4.0,0.0,2,12,0.0,12.25
2005-08-24 17:00:00,0.505,0.0308333333333,6.0,0.166666666667,0,29,0.0,17.6666666667
2005-08-26 11:00:00,0.47962962963,-0.136111111111,9.0,0.0,0,41,0.0,14.8888888889
2005-08-26 20:00:00,0.0,0.0,2.0,0.0,1,8,0.0,10.0
2005-08-27 11:00:00,0.17777777777800002,0.0611111111111,6.0,0.0,2,14,0.0,11.666666666700001
2005-08-27 20:00:00,0.509027777778,0.0346031746032,14.0,0.0,2,8,0.0,15.892857142899999
2005-08-28 19:00:00,0.471405228758,0.0137254901961,8.5,0.0,2,22,0.0,20.0588235294
2005-08-29 09:00:00,0.209848484848,0.0162878787879,11.0,0.363636363636,2,13,0.0,15.0
2005-08-29 10:00:00,0.39296296296300004,0.0900462962963,8.5,0.166666666667,3,0,0.0,16.888888888900002
2005-08-29 13:00:00,0.213095238095,-0.0440476190476,7.0,0.0,5,2,0.0,15.4285714286
2005-08-30 09:00:00,0.401041666667,0.149739583333,8.0,0.0,4,19,0.0,15.625
2005-08-31 22:00:00,0.5,0.18125,4.0,0.0,0,36,0.0,11.0
2005-09-01 21:00:00,0.401923076923,0.118509615385,6.5,0.0,1,22,0.0,21.3846153846
2005-09-02 10:00:00,0.0,0.0,2.0,0.0,2,12,0.0,5.5
2005-09-07 23:00:00,0.486666666667,-0.0633333333333,5.0,0.0,0,132,0.0,13.0
2005-09-08 21:00:00,0.322222222222,0.2,3.0,0.0,1,21,0.0,17.3333333333
2005-09-09 11:00:00,0.305833333333,0.112083333333,10.0,0.0,1,13,0.0,15.4
2005-09-09 22:00:00,0.359935897436,0.09455128205129999,13.0,0.0,1,10,0.0,19.2307692308
2005-09-10 10:00:00,0.4125,0.021875,8.0,0.25,2,11,0.0,18.0
2005-09-16 22:00:00,0.6191666666669999,0.15490740740700001,9.0,0.111111111111,0,155,0.0,17.444444444400002
2005-09-18 19:00:00,0.4375,-0.0875,4.0,0.0,0,44,0.0,16.25
2005-09-21 13:00:00,0.1,-0.0125,4.0,0.0,0,65,0.0,14.5
2005-09-21 20:00:00,0.53125,0.26921875,4.0,0.0,1,6,0.0,18.0
2005-09-22 09:00:00,0.275666666667,0.052375,15.0,0.06666666666669999,2,12,0.0,14.2
2005-09-22 21:00:00,0.485416666667,0.20572916666700003,6.0,0.0,1,11,0.0,13.083333333299999
2005-09-23 10:00:00,0.42055555555600005,-0.017485119047599997,8.0,0.0,2,12,0.0,19.125
2005-09-23 22:00:00,0.0,0.0,2.0,0.5,1,11,0.0,9.5
2005-09-25 19:00:00,0.0333333333333,0.0,3.0,0.0,0,44,0.0,17.0
2005-09-27 12:00:00,0.116666666667,0.0277777777778,4.0,0.0,0,40,0.0,9.5
2005-09-28 16:00:00,0.25,-0.1625,2.0,0.0,0,27,0.0,16.5
2005-09-30 17:00:00,0.38461538461499994,-0.158461538462,6.5,0.0769230769231,0,48,0.0,14.7692307692
2005-10-01 18:00:00,0.266666666667,-0.008333333333329999,4.0,0.25,0,24,0.0,16.5
2005-10-01 22:00:00,0.272857142857,0.09107142857139999,3.5,0.28571428571400004,1,3,0.0,12.5
2005-10-02 11:00:00,0.42326388888899996,0.0920138888889,8.0,0.125,5,12,0.0,12.0
2005-10-03 13:00:00,0.35915032679700004,0.0295424836601,8.5,0.0,0,25,0.0,16.8823529412
2005-10-03 18:00:00,0.257142857143,-0.035714285714300006,7.0,0.0,2,4,0.0,12.857142857100001
2005-10-03 19:00:00,0.40625,-0.26875,4.0,0.125,3,0,0.0,20.0
2005-10-04 09:00:00,0.27,-0.075,5.0,0.0,5,13,0.0,16.6
2005-10-04 10:00:00,0.350378787879,0.11212121212099999,5.5,0.181818181818,6,0,0.0,15.090909090899999
2005-10-04 11:00:00,0.5375,0.07125,6.0,0.0,8,0,0.0,14.166666666700001
2005-10-05 18:00:00,0.310130208333,-0.0650390625,16.0,0.0,0,30,0.0,16.375
2005-10-06 14:00:00,0.40333333333300003,-0.297916666667,8.0,0.0,1,19,0.0,15.5
2005-10-06 21:00:00,0.329166666667,0.05833333333330001,6.0,0.0,1,6,0.0,15.333333333299999
2005-10-07 10:00:00,0.0,0.0,2.0,0.0,2,12,0.0,8.0
2005-10-09 20:00:00,0.5,0.21666666666700002,3.0,0.666666666667,0,57,0.0,16.6666666667
2005-10-10 19:00:00,0.359074074074,0.011666666666700002,9.0,0.0,1,22,0.0,18.555555555599998
2005-10-11 19:00:00,0.380864197531,-0.054012345679,9.0,0.0555555555556,1,23,0.0,14.4444444444
2005-10-11 20:00:00,0.21666666666700002,-0.06666666666669999,3.0,0.0,2,0,0.0,15.0
2005-10-11 21:00:00,0.08476190476189999,-0.0257142857143,7.0,0.14285714285700002,3,0,0.0,12.5714285714
2005-10-13 19:00:00,0.331944444444,-0.143993055556,6.0,0.0,0,45,0.0,16.8333333333
2005-10-13 21:00:00,0.225,-0.175,1.5,0.0,1,1,0.0,5.5
2005-10-20 15:00:00,0.06,0.0,5.0,0.0,0,161,0.0,19.8
2005-10-24 09:00:00,0.260444444444,-0.009777777777780002,5.0,0.0,0,89,0.0,23.4
2005-10-25 09:00:00,0.397222222222,-0.226388888889,9.0,0.0,1,23,0.0,12.4444444444
2005-10-26 13:00:00,0.531944444444,-0.047222222222199996,3.0,0.0,0,27,0.0,25.3333333333
2005-10-28 08:00:00,0.150793650794,0.030555555555599998,7.0,0.14285714285700002,0,42,0.0,18.0
2005-10-28 21:00:00,0.375833333333,0.0621875,4.0,0.125,1,12,0.0,18.375
2005-10-29 10:00:00,0.34642857142899997,-0.0309523809524,7.0,0.28571428571400004,2,12,0.0,13.142857142899999
2005-10-29 19:00:00,0.52,0.07,5.0,0.0,3,8,0.0,11.8
2005-10-29 20:00:00,0.206666666667,0.07166666666669999,5.0,0.0,4,0,0.0,22.4
2005-10-30 18:00:00,0.425,0.1875,4.0,0.0,2,21,0.0,11.25
2005-10-30 19:00:00,0.553333333333,0.09,5.0,0.0,3,0,0.0,22.6
