Date & Time,Subjectivity,Sentiment,Sentences/Post,Questions,Posts in last 24H,Inactivity,First posts,Words/Sentence
2007-05-14 22:00:00,0.483333333333,-0.25,1.0,0.0,0,23658,0.0,12.0
2007-10-04 22:00:00,0.311111111111,-0.04,15.0,0.0,0,3431,0.0,16.6
2007-10-09 12:00:00,0.19166666666700002,0.0270833333333,12.0,0.33333333333299997,0,109,0.0,10.833333333299999
2007-11-08 23:00:00,0.40916666666699997,-0.167166666667,5.0,0.0,0,730,0.0,11.3
2007-12-06 10:00:00,0.5,0.35,2.0,0.0,0,658,0.0,12.5
2007-12-16 22:00:00,0.34583333333300004,-0.025,6.0,0.0,0,251,0.0,20.8333333333
2007-12-19 15:00:00,0.0,0.0,5.0,0.6,0,64,0.0,6.0
2008-03-04 17:00:00,0.0,0.0,1.0,0.0,0,1825,0.0,12.0
2008-03-06 21:00:00,0.461633986928,-0.013954248366,17.0,0.0,0,51,0.0,18.4705882353
2008-03-09 23:00:00,0.32,0.02,5.0,0.0,0,73,0.0,14.8
2008-04-25 16:00:00,0.384375,0.205,8.0,0.0,0,1120,0.0,15.625
2008-08-18 01:00:00,0.31,0.1,5.0,0.0,0,2744,0.0,10.4
2008-09-11 22:00:00,0.247777777778,0.0574603174603,21.0,0.0952380952381,0,596,0.0,16.7142857143
2008-09-13 23:00:00,0.354907407407,0.0185300925926,12.0,0.0,0,48,0.0,24.9166666667
2008-09-14 16:00:00,0.432934027778,0.0566030092593,18.0,0.0,1,16,0.0,16.2777777778
2008-09-17 12:00:00,0.5,0.5,2.0,0.0,0,67,0.0,8.5
2008-09-29 22:00:00,0.280769230769,0.138653846154,13.0,0.0,0,297,0.0,13.3846153846
2008-10-11 01:00:00,0.40714285714299997,0.125,7.0,0.0,0,266,0.0,22.8571428571
2008-10-23 09:00:00,0.496666666667,0.203333333333,5.0,0.0,0,295,0.0,26.6
2008-11-09 23:00:00,0.5666666666669999,-0.19642857142900003,7.0,0.0,0,421,0.0,15.7142857143
2008-11-18 21:00:00,0.21,0.057619047619000004,7.0,0.14285714285700002,0,213,0.0,15.2857142857
2008-11-19 16:00:00,0.385,-0.13,2.0,0.0,1,18,0.0,20.5
2008-11-27 10:00:00,0.816666666667,0.1,3.0,0.0,0,185,0.0,15.333333333299999
2008-12-17 16:00:00,0.421319444444,-0.0622569444444,8.0,0.0,0,485,0.0,29.0
2008-12-18 23:00:00,0.7,0.2225,4.0,0.0,0,30,0.0,15.75
2009-01-05 14:00:00,0.36627886002899995,0.126149891775,11.0,0.0,0,422,0.0,35.1818181818
2009-01-13 20:00:00,0.583333333333,0.271666666667,5.0,0.0,0,197,0.0,18.8
2009-01-23 00:00:00,0.40833333333300004,0.1525,15.0,0.133333333333,0,219,0.0,17.6
2009-01-23 14:00:00,0.153333333333,-0.04666666666669999,5.0,0.0,1,13,0.0,7.8
2009-01-26 16:00:00,0.378125,0.124791666667,8.0,0.0,0,73,0.0,20.0
2009-01-26 21:00:00,0.34393939393899997,-0.029545454545499998,22.0,0.0,1,4,0.0,20.8181818182
2009-01-27 22:00:00,0.533333333333,0.33333333333299997,3.0,0.0,0,24,0.0,5.0
2009-02-12 23:00:00,0.57619047619,0.262142857143,7.0,0.0,0,384,0.0,20.1428571429
2009-03-19 14:00:00,0.106666666667,0.06666666666669999,5.0,0.0,0,830,0.0,18.0
2009-06-03 21:00:00,0.0923611111111,0.046527777777800004,5.5,0.0,0,1830,0.0,11.833333333299999
2009-06-05 13:00:00,0.40356893004100003,0.103242798354,7.5,0.2,0,39,0.0,16.866666666700002
2009-11-12 17:00:00,0.36388888888899995,-0.0625,6.0,0.166666666667,0,3843,0.0,22.3333333333
2009-11-30 16:00:00,0.285416666667,-0.003125,12.0,0.166666666667,0,430,1.0,19.0
