Date & Time,Sentiment,Sentences/Post,Questions,Posts in last 24H,Inactivity,First posts,Subjectivity,Words/Sentence
2012-10-05 11:00:00,0.0933333333333,5.0,0.0,0,70951,0.0,0.38,16.8
2012-10-07 10:00:00,0.0756944444444,8.0,0.0,0,46,0.0,0.358333333333,11.0
2012-10-07 23:00:00,0.0,3.0,0.0,1,12,0.0,0.0,6.666666666669999
2012-10-09 18:00:00,0.0496078431373,17.0,0.294117647059,0,42,0.0,0.390392156863,13.0
2012-10-21 14:00:00,0.083878968254,14.0,0.14285714285700002,0,283,1.0,0.243551587302,11.5
2012-10-21 15:00:00,0.19404761904800003,7.0,0.28571428571400004,1,0,0.0,0.427380952381,13.5714285714
2012-10-21 17:00:00,0.046875,8.0,0.0,2,1,0.0,0.330208333333,12.75
2012-10-21 18:00:00,-0.00307971014493,11.0,0.0,3,0,0.0,0.33550724637699997,15.173913043499999
2012-10-21 21:00:00,0.34375,2.0,0.0,5,2,0.0,0.45,2.5
2012-10-22 23:00:00,0.13,5.0,0.4,0,25,0.0,0.393333333333,11.0
2012-10-24 11:00:00,0.053177083333300006,16.0,0.125,0,35,0.0,0.3684375,14.375
2012-10-24 22:00:00,0.0904250841751,33.0,0.030303030303,1,10,0.0,0.379570707071,11.6060606061
2012-10-25 11:00:00,0.158333333333,4.0,0.0,2,12,0.0,0.241666666667,9.5
2012-10-25 13:00:00,0.188214285714,14.0,0.0,2,1,0.0,0.510119047619,16.6428571429
2012-10-26 14:00:00,0.00357142857143,7.0,0.0,0,24,0.0,0.27678571428599996,7.285714285710001
2012-10-29 15:00:00,0.425,2.0,0.0,0,72,0.0,0.5,15.5
2012-10-30 12:00:00,0.07711111111110001,12.0,0.08333333333330001,1,20,0.0,0.419277777778,12.333333333299999
2012-10-31 11:00:00,0.0,2.0,0.0,1,22,0.0,0.05,12.5
2012-10-31 13:00:00,0.15,4.0,0.0,1,1,0.0,0.375,10.75
2012-11-02 10:00:00,0.6,2.0,0.0,0,44,0.0,0.875,16.0
2012-11-02 11:00:00,0.0875,8.5,0.0,1,0,0.0,0.301851851852,15.4444444444
2012-11-02 21:00:00,0.141594202899,11.5,0.130434782609,3,9,0.0,0.311884057971,10.6956521739
2012-11-02 23:00:00,-0.0305681818182,22.0,0.181818181818,5,1,0.0,0.42977272727300003,13.3181818182
2012-11-03 13:00:00,0.011666666666700002,8.0,0.0,3,13,0.0,0.125,9.375
2012-11-05 10:00:00,0.17152777777800002,2.33333333333,0.0,0,44,0.0,0.375,8.333333333330001
2012-11-05 23:00:00,0.029545454545499998,5.0,0.0,3,12,0.0,0.381818181818,14.909090909100001
2012-11-06 15:00:00,0.034375,8.0,0.0,2,15,0.0,0.1375,10.0
2012-11-07 11:00:00,0.1,4.0,0.0,1,19,0.0,0.275,9.25
2012-11-08 13:00:00,0.111314102564,12.5,0.0,0,25,0.0,0.489871794872,14.846153846199998
2012-11-09 15:00:00,0.147916666667,3.0,0.0,0,25,0.0,0.21666666666700002,10.6666666667
2012-11-10 11:00:00,0.0571428571429,7.0,0.28571428571400004,1,19,0.0,0.266666666667,13.0
2012-11-10 12:00:00,0.242857142857,7.0,0.0,2,0,0.0,0.428571428571,11.0
2012-11-11 12:00:00,0.294375,10.0,0.0,1,23,0.0,0.4825,9.7
2012-11-11 21:00:00,-0.154166666667,8.0,0.0,1,8,0.0,0.355208333333,12.25
2012-11-12 16:00:00,0.266666666667,1.0,0.0,1,18,0.0,0.55,20.0
2012-11-13 10:00:00,0.311944444444,9.0,0.222222222222,1,17,0.0,0.463888888889,9.77777777778
2012-11-13 11:00:00,-0.00208333333333,6.0,0.33333333333299997,2,0,0.0,0.32291666666700003,16.8333333333
2012-11-13 13:00:00,0.23298611111099998,5.5,0.0,3,1,0.0,0.380555555556,8.583333333330001
2012-11-24 08:00:00,0.435,3.0,0.0,0,258,0.0,0.5666666666669999,7.666666666669999
