Date & Time,Subjectivity,Sentiment,Sentences/Post,Questions,Posts in last 24H,Inactivity,First posts,Words/Sentence
2007-02-04 13:00:00,0.664545454545,0.03125,11.0,0.0,0,21273,1.0,29.6363636364
2008-02-19 17:00:00,0.35583333333300005,-0.01,5.0,0.4,0,9123,1.0,19.2
2009-02-19 20:00:00,0.33596560846600004,0.0572883597884,21.0,0.0,0,8786,1.0,13.5714285714
2011-01-28 09:00:00,0.357878787879,0.120303030303,33.0,0.0606060606061,0,16980,1.0,17.8787878788
2011-09-06 19:00:00,0.193154761905,0.103050595238,28.0,0.07142857142860001,0,5313,1.0,13.392857142899999
2011-09-08 16:00:00,0.27948717948699997,-0.0339743589744,13.0,0.0769230769231,0,44,1.0,16.1538461538
2011-10-09 17:00:00,0.468923611111,0.167881944444,16.0,0.0625,0,744,1.0,15.6875
2011-11-03 20:00:00,0.322222222222,0.1,3.0,0.0,0,602,1.0,29.3333333333
2011-11-06 22:00:00,0.25,0.1,4.0,0.0,0,73,1.0,14.0
2011-11-20 19:00:00,0.85,1.8503717077100002e-17,3.0,0.0,0,332,1.0,10.0
2011-12-04 15:00:00,0.2325,0.1325,5.0,0.0,0,331,1.0,16.2
2011-12-18 20:00:00,0.630694444444,0.1725,3.0,0.0,0,340,1.0,30.6666666667
2012-01-06 22:00:00,0.380967741935,0.128064516129,31.0,0.0645161290323,0,457,1.0,18.8064516129
2012-01-09 00:00:00,0.225,0.0194444444444,6.0,0.0,0,49,1.0,9.333333333330001
2012-01-13 09:00:00,0.425,-0.04,5.0,0.0,0,104,1.0,14.2
2012-02-07 17:00:00,0.4125,0.225,2.0,0.0,0,607,1.0,25.0
2012-03-04 10:00:00,0.35,-0.1125,2.0,0.0,0,616,1.0,21.5
2012-03-05 09:00:00,0.722222222222,0.184722222222,3.0,0.0,1,22,1.0,20.0
2012-03-10 20:00:00,0.975,0.7,2.0,0.0,0,130,1.0,24.0
2012-03-18 11:00:00,0.3125,0.06858974358969999,13.0,0.0769230769231,0,182,1.0,13.4230769231
2012-03-31 11:00:00,0.616666666667,0.383333333333,4.0,0.0,0,311,1.0,13.5
2012-05-08 20:00:00,0.47713675213699996,0.22008547008499998,13.0,0.0769230769231,0,920,1.0,16.4615384615
2012-05-17 09:00:00,0.369384057971,-0.063768115942,23.0,0.0,0,204,1.0,16.9565217391
2012-06-04 23:00:00,0.366666666667,0.20833333333299997,4.0,0.25,0,445,1.0,14.5
2012-06-30 10:00:00,0.405104166667,0.101041666667,32.0,0.03125,0,610,1.0,17.875
2012-07-27 18:00:00,0.2,0.0,2.0,0.0,0,655,1.0,14.0
2012-08-08 10:00:00,0.40625,0.1734375,3.5,0.0,0,279,1.0,16.375
2012-08-12 09:00:00,0.6,-0.375,1.0,0.0,0,94,1.0,65.0
2012-08-31 16:00:00,0.35,0.125,4.0,0.0,0,462,1.0,12.75
2012-09-04 16:00:00,0.349238964992,0.0721194824962,73.0,0.013698630137,0,95,1.0,16.4794520548
2012-09-05 19:00:00,0.28571428571400004,0.0785714285714,7.0,0.14285714285700002,0,26,1.0,9.42857142857
2012-09-05 21:00:00,0.1,0.0,2.0,0.0,1,1,1.0,28.5
2012-10-08 17:00:00,0.433333333333,0.283333333333,3.0,0.0,0,787,1.0,20.6666666667
2012-10-09 11:00:00,0.40333333333300003,0.18,5.0,0.0,1,17,1.0,17.0
2012-10-24 09:00:00,0.22,0.011666666666700002,5.0,0.2,0,357,1.0,12.6
2012-11-14 19:00:00,0.55,0.1,4.0,0.0,0,513,1.0,19.75
2012-11-27 14:00:00,0.55,0.2,4.0,0.0,0,306,1.0,20.0
2012-12-10 18:00:00,0.4875,0.35979166666699997,4.0,0.0,0,315,1.0,12.25
2012-12-17 09:00:00,0.40555555555600004,0.18888888888900002,3.0,0.0,0,158,1.0,24.0
2012-12-20 00:00:00,0.0,0.0,2.0,0.0,0,62,1.0,17.5
2013-01-17 15:00:00,0.544444444444,0.12222222222200001,3.0,0.0,0,686,1.0,19.3333333333
2013-02-27 12:00:00,0.57,0.168333333333,5.0,0.0,0,980,1.0,18.2
2013-03-14 18:00:00,0.17777777777800002,0.0555555555556,3.0,0.0,0,365,1.0,18.3333333333
2013-03-29 19:00:00,0.0,0.0,2.0,0.0,0,360,0.0,10.0
2013-06-26 16:00:00,0.297608024691,0.106095679012,3.11111111111,0.0277777777778,0,2132,1.0,14.416666666700001
2013-06-26 17:00:00,0.235833333333,-0.04890625,3.5,0.0,9,0,1.0,18.5
2013-08-11 10:00:00,0.746296296296,0.217592592593,3.0,0.0,0,1096,1.0,22.0
2013-08-14 13:00:00,0.43819444444399996,0.151388888889,6.0,0.0,0,74,1.0,14.833333333299999
2013-08-16 13:00:00,0.430066666667,0.2148,25.0,0.0,0,47,1.0,17.36
2013-10-09 20:00:00,0.394375,0.18489583333299997,16.0,0.0,0,1302,1.0,22.375
2013-10-23 19:00:00,0.691666666667,-0.0989583333333,3.0,0.0,0,334,1.0,18.6666666667
2013-10-27 14:00:00,0.0,0.0,1.0,0.0,0,90,1.0,60.0
2013-11-01 19:00:00,0.347685185185,0.0901041666667,18.0,0.166666666667,0,124,1.0,11.277777777799999
2014-02-10 15:00:00,0.2825,0.095,2.0,0.0,0,2419,1.0,19.5
2014-03-01 14:00:00,0.32037037037,0.113271604938,9.0,0.0,0,454,0.0,15.1111111111
2014-03-20 11:00:00,0.0,0.0,1.0,0.0,0,452,0.0,11.0
2014-04-03 16:00:00,0.49,-0.005,5.0,0.0,0,340,1.0,15.8
2014-04-03 18:00:00,0.5666666666669999,0.35,4.0,0.0,1,1,1.0,12.0
2014-04-27 13:00:00,0.31027777777800003,0.13180555555600001,6.0,0.0,0,570,1.0,7.833333333330001
2014-04-28 10:00:00,0.25,0.06666666666669999,3.0,0.0,1,20,1.0,20.6666666667
