Date & Time,Questions,Posts in last 24H,Inactivity,First posts,Sentences/Post,Sentiment,Subjectivity,Words/Sentence
2008-08-10 20:00:00,0.17391304347800002,0,34552,0.0,11.0,0.06833333333330001,0.340362318841,12.652173913
2008-08-13 14:00:00,0.0,0,65,0.0,10.5,0.0835606060606,0.449053030303,14.8181818182
2008-08-18 20:00:00,0.0,0,125,0.0,11.0,0.106060606061,0.330303030303,13.5454545455
2008-08-19 20:00:00,0.0,1,23,0.0,12.0,0.07458333333330001,0.39833333333300003,11.083333333299999
2008-08-20 20:00:00,0.0,1,23,0.0,4.0,0.1125,0.35,11.0
2008-09-30 20:00:00,0.263157894737,0,983,0.0,19.0,0.0281578947368,0.271885964912,11.2105263158
2008-10-02 20:00:00,0.0,0,47,0.0,15.0,-0.039444444444400005,0.20273989899,12.8
2008-10-03 19:00:00,0.0909090909091,1,22,0.0,11.0,0.0405555555556,0.313611111111,11.1818181818
2008-10-04 15:00:00,0.0588235294118,1,19,0.0,17.0,0.21681372549000003,0.544117647059,10.9411764706
2008-10-07 20:00:00,0.0,0,76,0.0,8.0,0.018541666666700003,0.402083333333,14.5
2008-10-09 20:00:00,0.137931034483,0,47,0.0,18.6666666667,0.0389295977011,0.241781609195,8.862068965519999
2008-10-10 13:00:00,0.0,3,16,0.0,8.0,0.252083333333,0.641666666667,17.875
2008-10-10 14:00:00,0.4,4,0,0.0,5.0,-0.0333333333333,0.375666666667,15.2
2008-10-11 19:00:00,0.0,0,28,0.0,7.0,0.0535714285714,0.33928571428599996,13.142857142899999
2008-10-20 12:00:00,0.0,0,208,0.0,10.0,0.09041666666670001,0.35583333333300005,14.5
2008-10-21 20:00:00,0.0,0,31,0.0,9.0,-0.0720987654321,0.535185185185,13.8888888889
2008-11-10 14:00:00,0.176470588235,0,473,0.0,8.0,0.135637254902,0.546519607843,18.1764705882
2008-11-14 21:00:00,0.5,0,102,0.0,14.0,0.0476547619048,0.363714285714,19.428571428599998
2008-11-15 11:00:00,0.0,1,13,0.0,10.0,0.0931666666667,0.498333333333,19.7
2008-11-21 20:00:00,0.0,0,152,0.0,7.0,0.167261904762,0.64880952381,20.7142857143
