Date & Time,Questions,Posts in last 24H,Inactivity,First posts,Sentences/Post,Sentiment,Subjectivity,Words/Sentence
2014-02-09 11:00:00,0.0,0,82759,0.0,8.0,-0.0278125,0.2625,7.875
2014-02-12 20:00:00,0.0,0,80,0.0,25.0,0.0201666666667,0.278333333333,8.68
2014-03-31 13:00:00,0.0,0,1120,0.0,16.0,0.04375,0.286979166667,11.5
2014-08-08 22:00:00,0.0,0,3128,0.0,2.0,0.0,0.0,2.0
2014-08-12 21:00:00,0.0,0,94,0.0,13.0,0.136965811966,0.32884615384599997,8.307692307689999
2014-09-01 11:00:00,0.5,0,469,0.0,2.0,-0.1,0.36875,8.25
2014-09-03 14:00:00,0.0,0,50,0.0,17.0,-0.11696078431399999,0.223529411765,13.7058823529
2014-09-11 12:00:00,0.166666666667,0,189,0.0,6.0,0.0986111111111,0.361111111111,10.0
2014-09-14 21:00:00,0.666666666667,0,80,0.0,3.0,-0.158333333333,0.483333333333,12.666666666700001
2014-10-06 22:00:00,0.25,0,528,0.0,4.0,-0.1625,0.4,12.75
2014-10-08 16:00:00,0.157894736842,0,41,0.0,4.0,0.0843859649123,0.237719298246,8.263157894739999
2014-10-11 18:00:00,0.5,0,73,0.0,4.0,-0.05833333333330001,0.2875,15.25
2014-10-11 22:00:00,0.4,1,3,0.0,20.0,0.03,0.19208333333299998,9.2
2014-10-15 20:00:00,0.3,0,93,0.0,10.0,0.0475,0.18833333333299998,11.8
2014-10-16 09:00:00,1.0,1,12,0.0,1.0,0.0,0.0,6.0
2014-10-18 18:00:00,0.0,0,56,0.0,3.0,0.0,0.3,11.666666666700001
2014-10-20 13:00:00,0.166666666667,0,42,0.0,11.5,-0.0881597222222,0.41909722222199997,14.833333333299999
2014-10-20 20:00:00,0.0,2,6,0.0,5.0,-0.034375,0.11875,5.2
2014-10-21 14:00:00,0.0,1,17,0.0,11.0,0.0895454545455,0.24772727272700001,7.27272727273
2014-10-24 20:00:00,0.0,0,77,0.0,3.0,0.0,0.0333333333333,15.0
2014-10-31 21:00:00,0.0,0,168,0.0,11.0,0.0428409090909,0.30125,11.7272727273
2014-11-03 15:00:00,0.0,0,65,0.0,1.0,0.0,0.0,6.0
2014-11-07 07:00:00,0.0,0,87,0.0,1.0,0.0,0.0,12.0
2014-11-09 21:00:00,0.0,0,61,0.0,1.0,0.0,0.0,9.0
2014-11-10 23:00:00,0.75,0,25,0.0,4.0,0.1625,0.2875,13.75
2014-11-13 10:00:00,0.375,0,58,0.0,8.0,0.06875,0.10625,8.625
2014-11-18 20:00:00,0.25,0,129,0.0,8.0,0.05,0.1375,9.75
2014-11-19 21:00:00,0.33333333333299997,0,24,0.0,3.0,0.08333333333330001,0.20833333333299997,7.333333333330001
2014-11-30 20:00:00,0.0,0,262,0.0,2.0,-0.34375,0.7125,31.0
2014-12-01 10:00:00,1.0,1,13,0.0,1.0,-0.65,0.9,23.0
2014-12-04 17:00:00,0.0,0,78,0.0,17.0,-0.09852941176470001,0.343382352941,10.2352941176
2014-12-07 21:00:00,0.0,0,75,0.0,3.0,0.12172619047599999,0.47023809523800003,14.857142857100001
2014-12-09 20:00:00,0.0,0,46,0.0,9.0,0.0759259259259,0.15740740740700002,7.1111111111100005
2014-12-10 21:00:00,1.0,0,24,0.0,3.0,0.0,0.0,3.66666666667
2014-12-15 22:00:00,0.037037037037,0,120,0.0,13.0,0.123186728395,0.296450617284,8.48148148148
2014-12-20 07:00:00,0.428571428571,0,104,0.0,7.0,-0.0642857142857,0.185714285714,10.4285714286
