Date & Time,Inactivity,First posts,Posts in last 24H,Questions,Sentences/Post,Sentiment,Subjectivity,Words/Sentence
2007-03-04 19:00:00,21951,0.0,0,0.25,4.0,0.00125,0.4,14.75
2007-03-05 09:00:00,13,0.0,1,0.1,10.0,0.0172222222222,0.25383333333299996,16.4
2007-03-07 23:00:00,61,0.0,0,0.0,6.0,0.18541666666700002,0.6208333333330001,15.0
2007-03-08 11:00:00,11,0.0,1,0.0,1.0,0.0,0.0,17.0
2007-03-08 12:00:00,0,0.0,2,1.0,1.0,0.0,0.0,24.0
2007-03-08 20:00:00,7,0.0,3,0.0,1.0,0.0,0.0,23.0
2007-03-09 11:00:00,14,0.0,3,0.0,4.0,0.33333333333299997,0.591666666667,13.75
2007-03-13 09:00:00,93,0.0,0,0.25,4.0,0.0,0.075,13.0
2007-03-13 21:00:00,11,0.0,1,0.25,2.0,0.09583333333329999,0.383333333333,16.5
2007-03-14 10:00:00,12,0.0,2,0.0,10.0,0.130875,0.415,11.3
2007-03-14 11:00:00,0,0.0,3,0.5,6.0,0.044444444444399996,0.402777777778,14.833333333299999
2007-03-14 22:00:00,10,0.0,2,0.166666666667,6.0,0.022222222222199998,0.4,9.333333333330001
2007-03-15 22:00:00,23,0.0,1,0.153846153846,6.5,0.046442307692300004,0.311923076923,10.7692307692
2007-03-16 09:00:00,10,0.0,2,0.666666666667,3.0,-0.171666666667,0.46,19.3333333333
2007-03-16 20:00:00,10,0.0,3,0.0,3.0,0.113888888889,0.39444444444399995,12.0
2007-03-17 14:00:00,17,0.0,1,0.0,4.0,-0.040625,0.441666666667,15.0
2007-03-20 09:00:00,66,0.0,0,0.0909090909091,7.0,0.175838383838,0.408585858586,16.0454545455
2007-03-20 10:00:00,0,0.0,3,0.0,7.0,0.0046130952381,0.439880952381,18.5
2007-03-21 09:00:00,22,0.0,5,0.0625,16.0,0.0625,0.0625,2.125
2007-03-21 22:00:00,12,0.0,1,0.0,8.0,0.0484375,0.2625,18.875
2007-03-23 09:00:00,34,0.0,0,0.7272727272730001,11.0,0.0025,0.0897727272727,4.909090909090001
2007-03-23 11:00:00,1,0.0,1,0.0,1.0,0.0,0.0,14.0
2007-03-25 15:00:00,51,0.0,0,0.0,3.0,0.06797619047619999,0.302380952381,16.0
2007-03-26 08:00:00,16,0.0,2,0.0,3.0,0.22444444444400002,0.322222222222,20.6666666667
2007-03-28 22:00:00,61,0.0,0,0.3,10.0,0.090625,0.32283333333299996,16.5
2007-03-28 23:00:00,0,0.0,1,0.181818181818,3.66666666667,0.0989898989899,0.36035353535400005,15.4545454545
2007-03-29 10:00:00,10,0.0,4,0.0,2.0,0.0,0.0,11.5
2007-03-30 09:00:00,22,0.0,1,0.0,4.0,0.23958333333299997,0.383333333333,6.75
2007-03-30 10:00:00,0,0.0,2,0.14285714285700002,6.5,0.045396825396800004,0.11603174603199999,12.142857142899999
2007-04-01 22:00:00,59,0.0,0,0.0,4.5,0.164166666667,0.423333333333,10.6
2007-04-05 20:00:00,93,0.0,0,0.0,7.0,0.07142857142860001,0.128571428571,6.42857142857
2007-04-06 13:00:00,16,0.0,1,0.23076923076900002,4.33333333333,0.243269230769,0.373076923077,16.4615384615
2007-04-14 23:00:00,201,0.0,0,0.0,5.0,-0.07458333333330001,0.393333333333,15.4
2007-04-16 22:00:00,46,0.0,0,0.08333333333330001,6.0,0.195138888889,0.43611111111100004,14.5
2007-04-17 22:00:00,23,0.0,2,0.0,4.0,-0.125,0.3,13.25
2007-04-18 21:00:00,22,0.0,1,0.222222222222,9.0,-0.00231481481481,0.189814814815,9.333333333330001
2007-04-19 09:00:00,11,0.0,1,0.0,2.0,-0.0291666666667,0.641666666667,25.5
2007-04-23 21:00:00,107,0.0,0,0.1,6.0,0.064375,0.262708333333,11.6
2007-04-24 12:00:00,14,0.0,3,0.0,5.0,-0.15,0.453333333333,19.8
2007-04-25 23:00:00,34,0.0,0,0.111111111111,9.0,0.027129629629599996,0.22481481481499999,17.0
2007-04-27 09:00:00,33,0.0,0,0.0,2.0,0.1625,0.2,8.0
2007-05-01 21:00:00,107,0.0,0,0.0,2.0,-0.08333333333330001,0.25,1.5
2007-05-02 09:00:00,11,0.0,1,0.0,13.0,0.07933760683760001,0.241623931624,18.6923076923
2007-05-03 10:00:00,24,0.0,0,0.5,2.0,0.0,0.0,8.0
2007-05-03 21:00:00,10,0.0,1,0.0,5.0,-0.05208333333330001,0.26333333333299996,14.0
2007-05-04 09:00:00,11,0.0,2,0.0,6.0,-0.104861111111,0.31527777777800003,19.3333333333
2007-05-04 10:00:00,0,0.0,3,0.0,2.0,0.025,0.2875,22.0
2007-05-05 22:00:00,35,0.0,0,0.2,5.0,-0.195,0.503333333333,15.8
