Date & Time,Sentences/Post,Questions,Posts in last 24H,Inactivity,First posts,Sentiment,Subjectivity,Words/Sentence
2006-11-13 12:00:00,7.0,0.28571428571400004,0,19280,0.0,0.21607142857099998,0.444285714286,12.2857142857
2006-11-15 18:00:00,10.0,0.0,0,53,0.0,0.0797222222222,0.362142857143,14.4761904762
2006-11-15 19:00:00,11.0,0.0,2,0,0.0,0.107268939394,0.622848484848,16.7272727273
2006-11-15 21:00:00,3.0,0.0,3,1,0.0,-0.045,0.633333333333,14.0
2006-11-21 21:00:00,4.0,0.0,0,143,0.0,0.1146875,0.46875,12.5
2007-01-03 18:00:00,6.0,0.33333333333299997,0,1028,0.0,0.04583333333330001,0.225,15.333333333299999
2007-01-03 21:00:00,2.0,0.0,1,2,0.0,-0.0625,0.9,5.0
2007-01-19 18:00:00,2.0,0.0,0,380,0.0,0.0,0.0,5.5
2007-04-29 21:00:00,9.0,0.0,0,2402,0.0,0.153703703704,0.557407407407,19.7777777778
2007-05-01 17:00:00,1.0,0.0,0,43,0.0,0.0,0.0,11.0
2007-08-03 14:00:00,6.0,0.0,0,2252,0.0,0.0981730769231,0.273931623932,12.0
2007-08-15 20:00:00,5.0,0.0,0,293,0.0,0.288333333333,0.705,14.8
2007-08-17 20:00:00,3.0,0.0,0,47,0.0,0.11736111111099999,0.522222222222,19.6666666667
2007-08-21 21:00:00,6.0,0.0,0,96,0.0,0.152083333333,0.46666666666699996,14.5
2007-09-01 11:00:00,12.0,0.08333333333330001,0,253,0.0,0.036053240740699995,0.254861111111,10.0
2007-09-01 22:00:00,2.0,0.0,1,10,0.0,0.0,0.0,6.0
2007-09-04 21:00:00,4.0,0.0,0,70,0.0,0.0,0.0,2.25
2007-09-18 21:00:00,12.0,0.08333333333330001,0,335,0.0,0.26736111111099997,0.500694444444,12.083333333299999
2007-10-10 22:00:00,10.0,0.0,0,528,0.0,0.148583333333,0.5529999999999999,10.4
2007-10-17 21:00:00,6.0,0.0,0,166,0.0,0.492361111111,0.7097222222220001,16.8333333333
2007-10-18 13:00:00,10.0,0.0,1,15,0.0,0.124166666667,0.605833333333,11.6
2007-10-20 13:00:00,2.0,0.0,0,47,0.0,0.6284722222219999,0.769444444444,13.5
2007-12-07 19:00:00,6.0,0.0,0,1157,0.0,0.0611111111111,0.3875,15.333333333299999
2008-01-23 18:00:00,7.0,0.14285714285700002,0,1126,0.0,0.126785714286,0.389285714286,21.2857142857
2008-01-23 20:00:00,5.0,0.0,1,1,0.0,-0.05083333333330001,0.663333333333,13.4
2008-01-24 18:00:00,8.0,0.0,2,21,0.0,0.23359375,0.45625,10.5
2008-01-24 21:00:00,3.0,0.0,1,2,0.0,-0.0333333333333,0.1,11.0
2008-01-25 20:00:00,6.0,0.0,1,22,0.0,0.133333333333,0.486111111111,11.833333333299999
2008-01-28 16:00:00,8.0,0.0,0,67,0.0,0.0,0.0,2.5
2008-01-28 18:00:00,5.0,0.0909090909091,1,1,0.0,0.136742424242,0.334090909091,14.909090909100001
2008-01-28 20:00:00,4.0,0.111111111111,3,1,0.0,0.09259259259260001,0.208796296296,14.5555555556
2008-01-30 21:00:00,2.0,0.0,0,48,0.0,0.633333333333,0.975,20.0
2008-02-09 21:00:00,1.0,0.0,0,239,0.0,0.0,0.0,9.0
2008-02-10 20:00:00,10.0,0.0,1,22,0.0,-0.03375,0.26875,13.0
2008-02-16 15:00:00,2.0,0.0,0,138,0.0,0.71875,0.8,7.5
2008-02-17 19:00:00,4.0,0.5,0,27,0.0,0.11875,0.18125,13.0
2008-02-17 20:00:00,1.0,0.0,1,0,0.0,-0.45,0.9,14.0
2008-02-19 14:00:00,8.0,0.0,0,41,0.0,-0.003125,0.11875,11.75
2008-02-19 19:00:00,5.0,0.272727272727,1,4,0.0,0.11212121212099999,0.342424242424,11.0
2008-02-20 10:00:00,3.0,0.33333333333299997,3,14,0.0,-0.0291666666667,0.583333333333,23.3333333333
2008-02-20 18:00:00,7.0,0.0,3,7,0.0,0.0289285714286,0.290952380952,16.428571428599998
2008-02-20 20:00:00,3.0,0.33333333333299997,2,1,0.0,0.325,0.572222222222,16.3333333333
2008-02-21 12:00:00,4.0,0.0,2,15,0.0,0.0972222222222,0.476388888889,9.75
2008-02-21 17:00:00,11.0,0.363636363636,3,4,0.0,0.0522727272727,0.23636363636399998,13.4545454545
2008-02-24 12:00:00,12.0,0.0,0,66,0.0,0.10009259259299999,0.240740740741,13.5
2008-02-24 16:00:00,2.0,0.0,1,3,0.0,-0.010277777777799998,0.279166666667,31.0
2008-03-04 17:00:00,2.0,0.0,0,216,0.0,0.420833333333,0.819444444444,18.0
2008-03-05 17:00:00,1.0,0.0,1,23,0.0,0.0,0.0,19.0
2008-03-14 18:00:00,7.0,0.0,0,216,0.0,0.23589285714299998,0.41035714285700003,11.2857142857
2008-03-15 17:00:00,10.0,0.0,1,22,0.0,0.05625,0.475,14.8
2008-03-15 18:00:00,5.5,0.08333333333330001,2,0,0.0,0.10456597222200001,0.164583333333,16.25
2008-03-15 21:00:00,2.0,1.0,3,2,0.0,0.0,0.15,13.0
2008-03-15 22:00:00,4.0,0.0,4,0,0.0,0.1875,0.241666666667,3.5
2008-03-16 20:00:00,4.0,0.0,2,21,0.0,0.64375,0.9375,7.0
2008-03-18 17:00:00,4.0,0.25,0,44,0.0,0.37291666666699996,0.6208333333330001,19.0
2008-03-30 19:00:00,17.0,0.0,0,289,0.0,0.102083333333,0.373921568627,7.705882352939999
2008-04-01 11:00:00,6.0,0.33333333333299997,0,39,0.0,0.05666666666669999,0.429166666667,23.1666666667
2008-04-04 21:00:00,3.0,0.666666666667,0,81,0.0,-0.0333333333333,0.733333333333,8.0
2008-04-07 11:00:00,4.5,0.1,0,61,0.0,0.014833333333299998,0.5018333333330001,15.1
2008-04-08 22:00:00,3.0,0.33333333333299997,0,34,0.0,0.4,0.483333333333,17.0
2008-04-09 10:00:00,3.0,0.0,1,11,0.0,0.0,0.0,4.33333333333
2008-04-16 11:00:00,3.0,0.0,0,168,0.0,0.0,0.0166666666667,11.666666666700001
2008-04-19 19:00:00,3.0,0.33333333333299997,0,79,0.0,-0.22291666666700002,0.547222222222,13.666666666700001
2008-04-21 19:00:00,9.0,0.0,0,47,0.0,0.0452546296296,0.349074074074,10.6666666667
2008-04-25 19:00:00,4.0,0.0,0,95,0.0,0.0,0.0,8.25
2008-05-09 15:00:00,13.0,0.0,0,331,0.0,0.0125,0.219230769231,11.3076923077
2008-05-09 16:00:00,7.0,0.14285714285700002,1,0,0.0,0.104761904762,0.22380952380999997,14.5714285714
