Date & Time,Subjectivity,Sentiment,Sentences/Post,Questions,Posts in last 24H,Inactivity,First posts,Words/Sentence
2004-10-20 22:00:00,0.53875,0.2665625,4.0,0.0,0,1194,0.0,22.0
2004-10-21 12:00:00,0.442843137255,0.104117647059,17.0,0.0588235294118,1,13,0.0,15.352941176500002
2004-10-24 17:00:00,0.457575757576,0.18829545454500002,11.0,0.0909090909091,0,76,1.0,16.636363636400002
2004-10-25 10:00:00,0.681388888889,0.0914444444444,15.0,0.0,1,16,0.0,17.4666666667
2004-10-30 22:00:00,0.6970085470090001,0.209070512821,13.0,0.0769230769231,0,131,0.0,20.5384615385
2004-12-13 13:00:00,0.1125,0.0375,4.0,0.25,0,1046,0.0,11.25
2004-12-15 19:00:00,0.233333333333,0.1,3.0,0.0,0,53,0.0,14.666666666700001
2004-12-29 16:00:00,0.39375,0.1375,8.0,0.0,0,332,0.0,17.0
2004-12-31 11:00:00,0.293774509804,0.09575980392160001,8.0,0.0,0,42,0.0,16.5294117647
2005-01-03 18:00:00,0.55,0.421875,4.0,0.25,0,78,0.0,7.5
2005-01-04 18:00:00,0.15,-0.008333333333329999,3.0,0.0,1,23,0.0,18.6666666667
2005-01-16 19:00:00,0.0,0.0,2.0,0.5,0,288,0.0,10.0
2005-01-21 23:00:00,0.48555555555600005,0.251458333333,6.0,0.0,0,123,0.0,22.0
2005-02-02 12:00:00,0.475,0.275,1.0,0.0,0,276,0.0,23.0
2005-02-04 10:00:00,0.604166666667,0.142833333333,10.0,0.2,0,45,1.0,18.5
2005-02-04 13:00:00,0.47329059829099995,0.0383333333333,26.0,0.0769230769231,1,2,0.0,14.8846153846
2005-02-04 17:00:00,0.0,0.0,1.0,1.0,2,3,0.0,13.0
2005-02-04 22:00:00,0.95,0.05,2.0,0.0,3,4,0.0,17.0
2005-02-08 11:00:00,0.283333333333,0.06666666666669999,2.0,0.0,0,84,0.0,12.0
2005-02-09 09:00:00,0.40833333333300004,0.04583333333330001,6.0,0.0,1,21,0.0,13.333333333299999
2005-02-13 13:00:00,0.29416666666700003,0.037916666666699995,20.0,0.1,0,99,0.0,15.0
