Date & Time,Sentences/Post,Questions,Posts in last 24H,Inactivity,First posts,Sentiment,Subjectivity,Words/Sentence
2008-09-19 15:00:00,8.0,0.0,0,35507,0.0,0.04791666666669999,0.20833333333299997,17.375
2008-09-24 21:00:00,21.0,0.33333333333299997,0,125,0.0,0.0433219954649,0.478798185941,18.8571428571
2008-09-24 22:00:00,5.0,0.04,1,0,0.0,0.06275,0.522877777778,14.28
2008-09-26 17:00:00,2.0,0.0,0,42,0.0,0.1,0.5,11.0
2008-10-28 09:00:00,7.0,0.0,0,759,0.0,0.349345238095,0.591517857143,30.714285714299997
2008-11-06 21:00:00,9.0,0.0,0,227,0.0,0.025055555555599997,0.33033333333299997,20.444444444400002
2008-11-07 22:00:00,1.0,0.0,0,24,0.0,0.16325,0.5875,279.0
2008-11-11 21:00:00,5.0,0.0,0,94,0.0,0.1255,0.48,19.0
2008-11-18 22:00:00,8.5,0.176470588235,0,168,0.0,0.18219975490200002,0.398443627451,16.705882352899998
2008-11-18 23:00:00,3.0,0.0,2,0,0.0,0.2075,0.596666666667,31.3333333333
2008-12-01 21:00:00,7.0,0.214285714286,0,309,0.0,-0.006904761904760001,0.377976190476,12.0
2008-12-08 23:00:00,4.5,0.0,0,169,0.0,0.075,0.280555555556,11.333333333299999
2008-12-14 11:00:00,3.0,0.0,0,131,0.0,0.025,0.633333333333,33.3333333333
2008-12-15 23:00:00,8.0,0.125,0,35,0.0,-0.05703125,0.3675,15.375
2008-12-27 11:00:00,6.0,0.0,0,275,0.0,0.003125,0.3,18.5
2009-01-05 15:00:00,7.0,0.0,0,219,0.0,-0.07142857142860001,0.257142857143,7.714285714289999
2009-01-06 08:00:00,5.0,0.0,1,16,0.0,-0.0339666666667,0.642666666667,29.6
2009-01-12 22:00:00,8.0,0.0,0,157,0.0,0.0302083333333,0.622916666667,15.75
2009-01-13 22:00:00,5.0,0.0,1,23,0.0,0.171666666667,0.493333333333,16.2
2009-01-19 22:00:00,4.0,0.25,0,143,0.0,0.1,0.45,11.0
