Date & Time,Words/Sentence,Subjectivity,Sentiment,Sentences/Post,Questions,Posts in last 24H,Inactivity,First posts
2012-12-08 22:00:00,17.6666666667,0.45,-0.0416666666667,3.0,0.0,0,72498,0.0
2012-12-09 20:00:00,10.0,0.1375,-0.075,4.0,0.0,1,21,0.0
2012-12-11 09:00:00,16.5,0.554166666667,0.039583333333300004,2.0,0.0,0,36,0.0
2012-12-27 22:00:00,12.0,0.0,0.0,1.0,0.0,0,396,0.0
2012-12-28 19:00:00,3.25,0.133333333333,0.145833333333,4.0,0.0,1,20,0.0
2014-08-20 20:00:00,1.0,0.0,0.0,1.0,0.0,0,14400,0.0
2014-11-26 22:00:00,13.0,0.1921875,0.0546875,8.0,0.0,0,2353,0.0
2014-11-27 18:00:00,5.5,0.85,0.8,2.0,0.0,1,19,0.0
2014-11-30 18:00:00,14.75,0.235416666667,-0.0175,4.0,0.0,0,71,0.0
2014-12-01 20:00:00,13.0,0.0,0.0,1.0,0.0,0,25,0.0
2014-12-02 13:00:00,10.0,0.9,0.55,1.0,0.0,1,16,0.0
2014-12-03 18:00:00,9.0,0.0,0.0,2.0,0.5,0,28,0.0
2014-12-04 20:00:00,8.0,0.48888888888899995,-0.025,3.0,0.0,0,25,0.0
2014-12-05 20:00:00,25.8333333333,0.339814814815,0.007407407407409999,6.0,0.0,1,23,0.0
2014-12-05 21:00:00,11.0,0.55,-0.25,1.0,0.0,1,0,0.0
2014-12-11 18:00:00,12.0,0.28,-0.13,2.0,0.0,0,140,0.0
2014-12-11 23:00:00,9.0,0.541666666667,0.358333333333,1.5,0.0,2,4,0.0
2014-12-14 19:00:00,11.0,0.08,0.04,2.0,0.0,0,67,0.0
2014-12-20 08:00:00,10.5,0.483333333333,0.316666666667,2.0,0.0,0,132,1.0
2014-12-25 23:00:00,6.5,0.4,0.2,4.0,0.0,0,134,0.0
2014-12-27 14:00:00,6.0,0.8,0.4,1.0,0.0,0,38,0.0
2015-01-02 16:00:00,6.75,0.441354166667,0.01984375,3.5,0.0,0,145,0.0
2015-01-06 22:00:00,8.2,0.441666666667,0.145,2.0,0.0,0,101,0.0
2015-01-06 23:00:00,7.22222222222,0.462037037037,0.250462962963,2.33333333333,0.111111111111,2,0,0.0
2015-01-10 19:00:00,7.0,0.55,0.275,1.0,0.0,0,91,0.0
2015-01-10 23:00:00,1.0,0.0,0.0,1.0,0.0,1,3,0.0
