Date & Time,Sentiment,Sentences/Post,Questions,Posts in last 24H,Inactivity,First posts,Subjectivity,Words/Sentence
2012-01-09 21:00:00,-0.1625,4.0,0.0,0,64481,0.0,0.225,5.25
2012-01-10 21:00:00,-0.05125,2.0,0.25,1,23,0.0,0.24625,5.0
2012-01-10 22:00:00,0.0333333333333,3.0,0.0,3,0,0.0,0.4,9.666666666669999
2012-01-11 18:00:00,-0.0893939393939,11.0,0.0,4,19,0.0,0.292424242424,11.0
2012-01-11 21:00:00,0.05,1.0,0.0,5,2,0.0,0.266666666667,39.0
2012-01-11 22:00:00,-0.08363888888889999,5.0,0.2,3,0,0.0,0.47066666666699997,14.1
2012-01-11 23:00:00,-0.12,5.0,0.0,4,0,0.0,0.29,5.8
2012-01-12 09:00:00,0.16171875,12.0,0.0,5,9,0.0,0.722847222222,23.25
2012-01-12 12:00:00,0.03633928571430001,4.0,0.14285714285700002,6,2,0.0,0.20535714285700002,6.42857142857
2012-01-12 17:00:00,0.0783333333333,5.0,0.0,9,4,0.0,0.356666666667,21.2
2012-01-12 18:00:00,-0.06875,7.0,0.14285714285700002,10,0,0.0,0.197619047619,6.78571428571
2012-01-12 20:00:00,0.066,2.5,0.4,11,1,0.0,0.38,12.8
2012-01-12 21:00:00,0.0755747126437,7.0,0.0,13,0,0.0,0.334252873563,12.482758620699999
2012-01-12 22:00:00,0.01578125,6.0,0.0,16,0,0.0,0.10996875,7.0
2012-01-13 09:00:00,0.3,1.0,0.0,16,10,0.0,0.7,8.0
2012-01-13 20:00:00,0.0025,9.5,0.55,10,10,0.0,0.11125,6.2
2012-01-13 21:00:00,0.075625,3.2,0.0,10,0,0.0,0.24145833333299999,9.625
2012-01-13 22:00:00,-0.00178571428571,7.0,0.0,11,0,0.0,0.233928571429,8.35714285714
2012-01-13 23:00:00,0.045,6.0,0.0,10,0,0.0,0.32083333333299996,22.3333333333
2012-01-14 00:00:00,-0.175,2.0,0.0,11,0,0.0,0.5,4.5
2012-01-14 09:00:00,0.0030555555555599996,9.0,0.222222222222,12,8,0.0,0.150694444444,11.666666666700001
