Date & Time,Subjectivity,Sentiment,Sentences/Post,Questions,Posts in last 24H,Inactivity,First posts,Words/Sentence
2004-12-08 21:00:00,0.33333333333299997,0.266666666667,1.0,0.0,0,2369,0.0,14.0
2004-12-08 23:00:00,0.4,0.2,1.0,0.0,1,1,0.0,24.0
2004-12-23 17:00:00,0.8625,0.1875,2.0,0.5,0,353,0.0,32.0
2004-12-26 13:00:00,0.433333333333,0.104166666667,2.0,0.5,0,67,0.0,34.5
2005-01-24 10:00:00,0.359375,-0.0635416666667,2.0,0.5,0,692,0.0,43.0
2005-01-27 21:00:00,0.5,-0.21666666666700002,3.0,0.0,0,82,0.0,22.3333333333
2005-02-01 13:00:00,0.22916666666700003,0.075,2.0,0.5,0,111,0.0,19.5
2005-02-14 08:00:00,0.39825,0.21425,5.0,0.0,0,306,0.0,22.2
2005-02-14 09:00:00,0.35,-0.25,1.0,0.0,1,0,0.0,5.0
2005-02-17 22:00:00,0.55,0.275,2.0,0.5,0,84,0.0,23.0
2005-02-18 09:00:00,0.6125,0.096875,4.0,0.25,1,10,0.0,12.25
2005-03-15 10:00:00,0.283333333333,-0.049305555555600004,9.0,0.0,0,600,0.0,11.1111111111
2005-04-07 10:00:00,0.7,-0.2,1.0,1.0,0,551,0.0,31.0
2005-04-12 16:00:00,0.166319444444,0.0960069444444,5.75,0.0416666666667,0,125,0.0,5.958333333330001
2005-04-14 20:00:00,0.308333333333,-0.1625,2.0,1.0,0,51,0.0,18.5
2005-04-14 21:00:00,0.833333333333,-0.433333333333,1.0,0.0,1,0,0.0,21.0
2005-04-19 21:00:00,0.30375,-0.1625,2.0,0.0,0,119,0.0,16.0
2005-04-22 21:00:00,0.065,0.051666666666699994,30.0,0.0,0,71,0.0,1.46666666667
2005-04-26 21:00:00,0.433333333333,0.116666666667,2.0,0.0,0,95,0.0,21.0
2005-05-06 21:00:00,0.3,0.0333333333333,1.0,0.33333333333299997,0,239,0.0,13.333333333299999
2005-05-06 22:00:00,0.525,-0.22666666666700003,1.0,0.0,2,0,0.0,24.0
2005-05-10 12:00:00,0.0,0.0,1.0,0.0,0,85,0.0,19.0
2005-05-13 21:00:00,0.0,0.0,1.0,1.0,0,80,0.0,20.0
2005-05-15 18:00:00,0.0888888888889,-0.0194444444444,6.0,0.0,0,44,0.0,11.166666666700001
2005-05-18 21:00:00,0.483333333333,-0.07,3.0,0.0,0,74,0.0,33.6666666667
2005-05-30 10:00:00,0.48388888888899995,0.238055555556,3.0,0.0,0,276,0.0,36.6666666667
2005-05-31 21:00:00,0.209722222222,-0.0527777777778,8.0,0.0,0,34,0.0,10.5
2005-06-01 18:00:00,0.0952380952381,0.052380952381,7.0,0.0,1,20,0.0,3.2857142857099997
2005-08-20 22:00:00,0.269444444444,-0.168055555556,6.0,0.33333333333299997,0,1923,0.0,10.5
2005-09-21 21:00:00,0.15,0.0377314814815,6.0,0.0,0,766,0.0,5.666666666669999
2005-09-21 22:00:00,0.8,0.0,2.0,0.5,1,0,0.0,16.5
2005-10-17 22:00:00,0.9,0.32555555555599996,1.0,0.0,0,623,0.0,38.0
2005-10-24 22:00:00,0.0333333333333,0.00641025641026,13.0,0.0,0,167,0.0,2.0
