Date & Time,Inactivity,First posts,Posts in last 24H,Questions,Sentences/Post,Sentiment,Subjectivity,Words/Sentence
2009-03-19 08:00:00,39844,0.0,0,0.166666666667,6.0,0.0375,0.288888888889,12.0
2009-04-15 10:00:00,649,0.0,0,1.0,1.0,0.55,0.85,20.0
2009-04-25 09:00:00,238,0.0,0,0.0,3.0,0.21666666666700002,0.523333333333,14.0
2009-04-25 11:00:00,1,0.0,1,0.0,1.0,0.6875,0.85,5.0
2009-04-25 17:00:00,5,0.0,2,0.0,1.0,0.55,0.85,6.0
2009-04-25 18:00:00,0,0.0,3,0.5,2.0,0.3,0.45,11.5
2009-04-27 20:00:00,49,0.0,0,0.0,1.0,0.75,0.9666666666670001,12.0
2009-05-04 11:00:00,158,0.0,0,0.0,4.0,0.0,0.025,15.75
2009-05-06 21:00:00,57,0.0,0,0.3,10.0,-0.120833333333,0.33666666666699996,11.9
2009-05-07 09:00:00,11,0.0,1,0.0,4.0,0.00520833333333,0.114583333333,18.5
2009-05-12 09:00:00,119,0.0,0,0.5,2.0,0.1875,0.425,6.5
2009-05-18 16:00:00,150,0.0,0,0.0,1.0,0.0,0.35,17.0
2009-05-18 20:00:00,3,0.0,2,0.0,3.0,0.233333333333,0.33333333333299997,8.0
2009-05-19 09:00:00,12,0.0,3,0.0,1.0,0.0,0.0,19.0
2009-05-20 09:00:00,23,0.0,1,0.0,1.5,0.0888888888889,0.311111111111,13.333333333299999
2009-05-22 09:00:00,47,0.0,0,0.0,1.0,0.625,0.7833333333329999,29.0
2009-05-27 18:00:00,128,0.0,0,0.0,1.0,0.51,0.8,23.0
2009-06-03 08:00:00,157,0.0,0,0.0,2.0,-0.0625,0.45,7.5
2009-06-03 18:00:00,9,0.0,1,0.0,3.0,0.0586111111111,0.808333333333,14.333333333299999
2009-06-15 14:00:00,283,0.0,0,0.0,1.25,0.23,0.31,8.4
2009-06-15 16:00:00,1,0.0,4,0.0,3.0,0.25,0.616666666667,14.666666666700001
2009-06-18 13:00:00,68,0.0,0,0.0,6.0,0.166666666667,0.166666666667,1.16666666667
2009-06-24 20:00:00,150,0.0,0,0.0,2.5,0.0975694444444,0.236805555556,14.0
2009-07-07 18:00:00,309,0.0,0,0.0,4.0,0.1375,0.425,22.25
2009-07-10 19:00:00,72,0.0,0,0.0,3.0,0.044444444444399996,0.18888888888900002,6.666666666669999
2009-07-21 18:00:00,262,0.0,0,0.25,4.0,0.275,0.5875,16.75
2009-07-21 19:00:00,0,0.0,1,0.0,2.0,0.32,0.5,17.0
2009-07-27 09:00:00,133,0.0,0,1.0,1.0,0.6,0.9666666666670001,10.0
2009-07-27 13:00:00,3,0.0,1,0.0,1.0,0.377166666667,0.703333333333,181.0
2009-07-30 10:00:00,68,0.0,0,0.0,1.0,0.29166666666700003,0.33333333333299997,6.0
2009-07-30 18:00:00,7,0.0,2,0.0,1.0,0.833333333333,0.8833333333329999,16.0
2009-08-05 12:00:00,137,0.0,0,0.0,8.0,-0.16972222222199998,0.416805555556,17.5
2009-08-05 15:00:00,2,0.0,1,0.0,7.0,-0.051904761904800006,0.24404761904800001,13.857142857100001
2009-08-13 20:00:00,196,0.0,0,0.0,2.0,-0.01875,0.45,5.0
2009-08-14 09:00:00,12,0.0,1,0.0,3.0,0.07395833333330001,0.308333333333,11.0
2009-08-23 10:00:00,216,0.0,0,0.14285714285700002,3.0,-0.0125,0.252380952381,13.2857142857
2009-08-25 09:00:00,46,0.0,0,0.0,1.0,0.0,0.0,8.0
2009-08-27 09:00:00,47,0.0,0,0.0,4.0,-0.125416666667,0.43125,15.75
2009-09-06 18:00:00,248,0.0,0,0.0,6.0,0.33333333333299997,0.33333333333299997,5.833333333330001
2009-09-15 09:00:00,206,0.0,0,0.0,8.0,0.05625,0.195833333333,12.25
2009-09-21 20:00:00,154,0.0,0,0.0,1.0,0.675,0.875,13.0
2009-09-22 13:00:00,16,0.0,1,0.0,1.0,-0.65,0.9,12.0
2009-09-22 20:00:00,6,0.0,2,0.0,1.0,0.0,0.0,24.0
2009-09-24 12:00:00,39,0.0,0,0.0,6.0,0.0,0.0,2.16666666667
2009-09-25 11:00:00,22,0.0,1,0.0,1.0,0.085,0.5566666666669999,53.0
2009-09-28 11:00:00,71,0.0,0,0.0,1.0,0.5041666666669999,0.7833333333329999,12.0
2009-10-06 13:00:00,193,0.0,0,0.0,1.0,0.0,0.0,15.0
2009-10-11 12:00:00,118,0.0,0,0.0,6.0,0.149074074074,0.387037037037,11.5
2009-10-14 14:00:00,73,0.0,0,0.0,1.6666666666699999,0.160714285714,0.260714285714,8.57142857143
2009-10-27 10:00:00,307,0.0,0,0.28571428571400004,7.0,-0.077380952381,0.363095238095,12.857142857100001
2009-11-02 13:00:00,146,0.0,0,0.5,2.0,0.0,0.0,9.5
2009-11-11 15:00:00,217,0.0,0,0.0,3.0,0.1,0.227777777778,17.6666666667
2009-11-13 18:00:00,50,0.0,0,0.0,2.0,0.4375,0.5,9.5
2009-12-01 12:00:00,425,0.0,0,0.0,12.0,0.1875,0.30416666666700004,13.0
2009-12-09 09:00:00,188,0.0,0,0.0,1.0,0.0,0.0,4.0
2009-12-14 10:00:00,120,0.0,0,0.0,4.0,-0.05885416666669999,0.579166666667,13.5
2009-12-17 14:00:00,75,0.0,0,0.0,4.0,0.142916666667,0.637760416667,18.0
2010-01-04 10:00:00,427,0.0,0,0.0,7.0,-0.0610317460317,0.413888888889,15.142857142899999
2010-01-05 11:00:00,24,0.0,0,0.0,1.0,0.0,0.1,22.0
2010-01-12 18:00:00,174,0.0,0,0.0,1.0,-0.4,1.0,32.0
2010-01-14 09:00:00,38,0.0,0,0.0,7.0,0.0642857142857,0.389285714286,13.142857142899999
2010-01-15 09:00:00,23,0.0,1,0.0,1.0,0.8525,1.0,26.0
2010-01-20 14:00:00,124,0.0,0,0.5,8.0,-0.04791666666669999,0.23958333333299997,9.125
2010-02-08 16:00:00,457,0.0,0,0.0,1.0,-0.1,0.45,27.0
2010-03-08 12:00:00,667,0.0,0,0.166666666667,2.5,0.0618055555556,0.367361111111,19.5
2010-03-10 17:00:00,52,0.0,0,0.0,2.0,0.0,0.15,16.0
2010-03-23 09:00:00,303,0.0,0,0.0,7.0,-0.0031746031746,0.499206349206,13.857142857100001
2010-03-28 11:00:00,121,0.0,0,0.0,2.0,0.252083333333,0.391666666667,13.5
2010-04-10 10:00:00,310,0.0,0,0.0,6.0,-0.0327777777778,0.397222222222,13.833333333299999
2010-04-10 15:00:00,4,0.0,1,0.0,2.0,0.275,0.45,9.0
2010-04-13 14:00:00,70,0.0,0,0.25,4.0,0.09375,0.4,16.25
2010-04-14 09:00:00,18,0.0,1,0.0,1.0,0.0,0.0,14.0
2010-04-14 16:00:00,6,0.0,1,0.0,2.5,0.046296296296300006,0.13379629629599998,10.833333333299999
2010-05-14 21:00:00,724,0.0,0,0.0,2.0,0.6,0.725,10.0
2010-06-11 15:00:00,665,0.0,0,0.0,10.0,0.04333333333330001,0.40416666666699996,11.7
2010-06-12 20:00:00,28,0.0,0,0.0,2.0,0.0,0.1,20.5
2010-06-14 11:00:00,38,0.0,0,0.33333333333299997,6.0,0.266666666667,0.541666666667,16.1666666667
2010-06-17 13:00:00,73,0.0,0,0.0,10.0,-0.05,0.325,15.0
2010-06-18 12:00:00,22,0.0,1,0.0,2.0,0.0,0.05,27.5
2010-06-21 17:00:00,76,0.0,0,0.33333333333299997,3.0,0.0527777777778,0.269444444444,16.3333333333
2010-06-21 18:00:00,0,0.0,1,0.0,1.0,0.0,0.0,10.0
2010-06-22 09:00:00,14,0.0,2,0.0,1.0,-0.125,0.85,33.0
2010-06-23 09:00:00,23,0.0,1,0.0,1.0,0.9,1.0,16.0
2010-07-01 10:00:00,192,0.0,0,0.0,4.0,-0.025,0.2,17.5
2010-07-15 21:00:00,346,0.0,0,0.0,1.0,0.0,0.0,19.0
2010-07-27 10:00:00,276,0.0,0,0.0,2.0,0.195833333333,0.366666666667,11.0
2010-09-29 17:00:00,1542,0.0,0,0.0,4.0,0.00635416666667,0.4440625,12.5
2010-10-01 12:00:00,42,0.0,0,0.0,5.0,0.06983333333330001,0.515666666667,22.2
2010-10-07 17:00:00,148,0.0,0,0.0,1.0,0.0,0.0,6.0
2010-10-12 10:00:00,112,0.0,0,0.0,5.0,-0.06,0.63,14.8
2010-11-12 09:00:00,742,0.0,0,0.0,1.0,0.0,0.0,7.0
2010-11-14 12:00:00,50,0.0,0,0.5,2.0,-0.0875,0.425,21.0
2010-11-15 16:00:00,27,0.0,0,0.0,1.0,0.0,0.0,10.0
2010-11-20 08:00:00,111,0.0,0,0.0,2.0,0.34,0.67,9.6
2010-12-21 16:00:00,751,0.0,0,0.0,4.0,-0.13125,0.739583333333,23.75
2010-12-26 13:00:00,116,0.0,0,0.0,2.0,0.020833333333299998,0.19166666666700002,23.5
2010-12-31 13:00:00,119,0.0,0,0.0,3.5,-0.046041666666699996,0.28958333333299996,18.25
2011-01-05 14:00:00,120,0.0,0,0.0,3.5,-0.00357142857143,0.09285714285710002,12.142857142899999
2011-01-05 15:00:00,0,0.0,2,0.0,4.0,-0.0416666666667,0.358333333333,15.5
2011-01-05 23:00:00,7,0.0,3,0.0,4.0,-0.0308423913043,0.286141304348,18.25
2011-01-07 13:00:00,37,0.0,0,0.0,1.0,0.125,0.3,15.0
2011-01-10 10:00:00,68,0.0,0,0.0,3.0,-0.0966666666667,0.22666666666700003,17.3333333333
2011-01-15 12:00:00,121,0.0,0,0.0,2.0,0.0,0.0,12.5
2011-01-25 09:00:00,236,0.0,0,0.0,4.0,0.0013888888888900002,0.48888888888899995,13.1111111111
2011-01-25 18:00:00,8,0.0,2,0.0,7.0,0.1125,0.34642857142899997,14.0
2011-01-25 22:00:00,3,0.0,3,0.0,2.4285714285699997,0.05875,0.3425,10.45
2011-01-27 18:00:00,43,0.0,0,0.0,1.0,0.633333333333,0.9666666666670001,6.0
2011-01-30 20:00:00,73,0.0,0,0.0,8.5,-0.0013888888888900002,0.292222222222,13.5
2011-02-06 10:00:00,157,0.0,0,0.0,4.0,0.0125,0.075,17.5
2011-02-06 11:00:00,0,0.0,2,0.0,3.0,0.005555555555560001,0.19444444444400003,7.666666666669999
2011-02-06 15:00:00,3,0.0,3,0.0,3.0,0.0861111111111,0.5462962962960001,23.3333333333
2011-02-08 20:00:00,52,0.0,0,0.0,2.5,0.0125,0.283333333333,18.8333333333
2011-02-09 22:00:00,25,0.0,0,0.0,3.5,-0.0059375,0.398125,12.5
2011-02-10 17:00:00,18,0.0,2,0.0,2.0,-0.008333333333329999,0.29166666666700003,33.0
2011-02-11 15:00:00,21,0.0,1,0.0,4.0,0.44375,0.6291666666669999,12.0
2011-02-13 16:00:00,48,0.0,0,0.833333333333,6.0,-0.008333333333329999,0.05,11.333333333299999
2011-02-15 21:00:00,52,0.0,0,0.0,1.0,0.3,0.85,25.0
2011-02-16 20:00:00,22,0.0,1,0.0,2.0,0.108333333333,0.3,20.5
2011-02-17 20:00:00,23,0.0,1,0.0,1.0,0.0,0.0,11.0
2011-02-18 15:00:00,18,0.0,1,0.0,3.0,0.0722222222222,0.311111111111,19.6666666667
2011-02-21 19:00:00,75,0.0,0,0.0,4.0,-0.144791666667,0.33541666666700004,14.375
2011-02-23 14:00:00,42,0.0,0,0.0,3.0,0.34166666666699996,0.633333333333,13.333333333299999
2011-02-24 20:00:00,29,0.0,0,0.0,2.0,0.19444444444400003,0.7,14.5
2011-02-25 14:00:00,17,0.0,1,0.14285714285700002,4.0,0.10035714285700001,0.23678571428599998,12.0
