Date & Time,First posts,Inactivity,Posts in last 24H,Questions,Sentences/Post,Sentiment,Subjectivity,Words/Sentence,ETD
2007-10-19 11:00:00,0.0,27439,0,0.0,2.0,0.316666666667,0.483333333333,15.0,3374
2007-11-06 13:00:00,0.0,433,0,0.111111111111,9.0,-0.021527777777800003,0.273449074074,14.5555555556,3356
2007-11-06 18:00:00,0.0,4,1,0.25,4.0,0.025,0.0875,7.5,3355
2007-11-10 14:00:00,0.0,91,0,0.33333333333299997,3.0,0.0,0.0,9.666666666669999,3352
2007-11-10 21:00:00,0.0,6,1,0.0,1.0,0.0,0.0,8.0,3351
2007-11-11 19:00:00,0.0,21,1,0.0,2.0,-0.0166666666667,0.266666666667,5.5,3350
2007-11-11 20:00:00,0.0,0,2,0.0,1.0,0.0,0.0,3.0,3350
2007-11-12 09:00:00,0.0,12,2,0.0,6.0,0.0,0.1,11.166666666700001,3350
2007-11-21 11:00:00,0.0,217,0,0.0,2.0,0.0,0.0,14.5,3341
2007-11-25 22:00:00,0.0,106,0,0.0,1.0,-0.5,0.7,10.0,3336
2007-11-30 12:00:00,0.0,109,0,0.0,1.0,0.0,0.0,3.0,3332
2007-12-09 12:00:00,0.0,215,0,0.33333333333299997,3.0,0.0,0.0,9.0,3323
2007-12-12 20:00:00,0.0,79,0,0.0,2.0,0.0,0.0,4.5,3319
2007-12-18 19:00:00,0.0,142,0,0.0,6.0,-0.05,0.25833333333299996,15.833333333299999,3313
2007-12-18 21:00:00,0.0,1,1,0.666666666667,3.0,0.0,0.1,15.0,3313
2007-12-20 12:00:00,0.0,38,0,0.0,1.0,0.0,0.0,5.0,3312
2007-12-22 21:00:00,0.0,56,0,0.0,1.0,0.633333333333,0.9666666666670001,6.0,3309
2007-12-30 19:00:00,0.0,189,0,0.0,2.0,0.4375,0.5,2.5,3301
2007-12-31 18:00:00,0.0,22,1,0.0,1.0,0.875,1.0,10.0,3300
2007-12-31 19:00:00,0.0,0,2,0.0,3.0,-0.09166666666670001,0.46666666666699996,18.3333333333,3300
2008-01-02 10:00:00,0.0,38,0,0.0,2.0,0.35,0.5,5.0,3299
2008-01-06 18:00:00,0.0,103,0,0.0,2.0,0.0,0.0,6.5,3294
2008-02-03 11:00:00,0.0,664,0,0.0,5.0,0.221,0.536666666667,14.8,3267
2008-02-03 19:00:00,0.0,7,1,0.0,3.0,0.183888888889,0.283333333333,19.0,3266
2008-02-14 10:00:00,0.0,254,0,0.0,2.0,0.49791666666699996,0.75,7.0,3256
2008-02-17 12:00:00,0.0,73,0,0.33333333333299997,3.0,0.0,0.0,3.0,3253
2008-02-18 18:00:00,0.0,29,0,0.0,6.0,0.24888888888900002,0.414814814815,14.666666666700001,3251
