Date & Time,First posts,Inactivity,Posts in last 24H,Questions,Sentences/Post,Sentiment,Subjectivity,Words/Sentence,ETD
2007-04-19 15:00:00,0.0,23051,0,0.166666666667,6.0,0.17314814814800003,0.37025462963,18.6666666667,74
2007-04-20 15:00:00,0.0,23,1,0.133333333333,7.5,-0.0236944444444,0.264444444444,12.5333333333,73
2007-04-20 18:00:00,0.0,2,2,0.0,12.0,0.014166666666700002,0.42548611111100004,14.416666666700001,73
2007-04-22 16:00:00,0.0,45,0,0.0,4.0,0.1,0.6125,18.25,71
2007-04-23 10:00:00,0.0,17,1,0.0,6.0,-0.20722222222199999,0.6305555555560001,19.1666666667,70
2007-04-24 09:00:00,0.0,22,1,0.1,10.0,0.24933333333299998,0.5868888888889999,15.9,69
2007-04-26 09:00:00,0.0,47,0,0.2,10.0,0.17,0.426527777778,18.9,67
2007-04-26 14:00:00,0.0,4,1,0.125,8.0,0.04270833333330001,0.344791666667,12.875,67
2007-05-03 13:00:00,0.0,166,0,0.5,2.0,0.0,0.0,9.5,60
2007-05-14 11:00:00,0.0,261,0,0.0,6.0,0.031944444444400005,0.25462962963,13.166666666700001,49
2007-05-18 09:00:00,0.0,93,0,0.0,6.0,0.020833333333299998,0.2625,12.833333333299999,45
2007-05-22 09:00:00,0.0,95,0,0.0,10.0,0.024,0.55375,15.7,41
2007-05-22 10:00:00,0.0,0,1,0.5,2.0,0.316666666667,0.483333333333,19.0,41
2007-05-22 15:00:00,0.0,4,2,0.0,6.5,0.07275641025639999,0.486282051282,16.4615384615,41
2007-05-23 17:00:00,0.0,25,0,0.0,9.0,0.23277777777800002,0.5972222222219999,16.111111111099998,40
2007-05-25 09:00:00,0.0,39,0,0.166666666667,6.0,0.213888888889,0.636111111111,16.0,38
2007-05-25 17:00:00,0.0,7,1,0.0,2.0,0.2125,0.3,9.5,38
2007-05-27 10:00:00,0.0,40,0,0.0,3.0,0.020833333333299998,0.133333333333,9.333333333330001,36
2007-05-29 11:00:00,0.0,48,0,0.0,10.0,-0.008,0.435,15.1,34
2007-06-04 18:00:00,0.0,150,0,0.0,3.5,0.042559523809500004,0.430357142857,13.5714285714,28
2007-06-09 17:00:00,0.0,118,0,0.33333333333299997,3.0,0.1,0.233333333333,12.0,23
2007-06-12 10:00:00,0.0,64,0,0.2,5.0,0.22,0.35,7.4,20
2007-06-12 14:00:00,0.0,3,1,0.0,6.0,0.325,0.4,10.1666666667,20
2007-06-15 09:00:00,0.0,66,0,0.4,5.0,-0.065,0.52,8.4,17
2007-06-16 17:00:00,0.0,31,0,0.0,2.0,0.0,0.0,10.0,16
2007-06-16 18:00:00,0.0,0,1,0.0,3.0,0.05416666666669999,0.204166666667,15.333333333299999,16
2007-06-20 23:00:00,0.0,100,0,0.0,3.0,0.21083333333299997,0.426666666667,8.0,11
2007-06-21 19:00:00,0.0,19,1,0.25,4.0,0.09583333333329999,0.29166666666700003,10.0,11
2007-06-22 18:00:00,0.0,22,1,0.0,3.0,0.369444444444,0.5055555555560001,11.333333333299999,10
2007-06-25 15:00:00,0.0,68,0,0.0,5.0,-0.192,0.2,6.2,7
2007-06-30 16:00:00,0.0,120,0,0.0,5.0,0.14,0.35,11.0,2
2007-07-02 08:00:00,0.0,39,0,0.0,7.0,-0.0838095238095,0.52380952381,15.4285714286,0
2007-07-02 19:00:00,0.0,10,1,0.0,11.0,0.0791666666667,0.540909090909,19.7272727273,0
