Date & Time,First posts,Inactivity,Posts in last 24H,Questions,Sentences/Post,Sentiment,Subjectivity,Words/Sentence,ETD
2007-08-20 13:00:00,0.0,26001,0,0.0,5.0,-0.1390625,0.3575,15.2,452
2007-08-20 22:00:00,0.0,8,1,0.0,1.0,0.0,0.1,20.0,451
2007-08-21 12:00:00,0.0,13,2,0.0,1.0,0.0,0.0,2.0,451
2007-08-22 08:00:00,0.0,19,1,0.14285714285700002,7.0,-0.122380952381,0.509523809524,15.4285714286,450
2007-08-22 11:00:00,0.0,2,2,0.0,2.0,0.170833333333,0.833333333333,12.0,450
2007-08-22 19:00:00,0.0,7,2,1.0,1.0,0.55,0.9,9.0,449
2007-08-23 06:00:00,0.0,10,3,0.0,5.0,0.0333333333333,0.113333333333,2.2,449
2007-08-26 17:00:00,0.0,82,0,0.0,4.0,-0.060546875,0.2325,7.25,445
2007-08-27 14:00:00,0.0,20,1,0.0,1.0,0.0,0.0,60.0,444
2007-08-27 18:00:00,0.0,3,1,0.0,4.0,0.0,0.0,8.5,444
2007-08-28 12:00:00,0.0,17,2,0.0,3.0,0.22916666666700003,0.3,11.0,444
2007-08-28 13:00:00,0.0,0,3,0.25,8.0,0.23802083333299998,0.45885416666699996,17.875,444
2007-08-28 14:00:00,0.0,0,4,0.0,1.0,0.0,0.0,8.0,443
2007-08-28 18:00:00,0.0,3,4,0.33333333333299997,3.0,0.233333333333,0.33333333333299997,8.666666666669999,443
2007-08-29 17:00:00,0.0,22,1,1.0,1.0,-0.2,0.75,9.0,442
2007-08-30 10:00:00,0.0,16,1,0.0,1.0,0.0,0.0,10.0,442
2007-08-30 18:00:00,0.0,7,1,0.0,3.0,-0.133333333333,0.283333333333,7.0,441
2007-08-30 21:00:00,0.33333333333299997,2,2,0.14285714285700002,2.0,-0.101785714286,0.160714285714,18.2857142857,441
2007-08-31 17:00:00,0.0,19,4,0.0,2.0,-0.2,0.6,11.0,440
2007-09-01 11:00:00,0.0,17,1,0.0,1.0,0.0,0.0,7.333333333330001,440
2007-09-01 12:00:00,0.0,0,4,0.5,1.0,-0.25,0.35,36.5,440
2007-09-01 18:00:00,0.0,5,5,1.0,1.0,0.1,0.5,4.0,439
2007-09-02 10:00:00,0.0,15,6,0.0,3.0,-0.166666666667,0.366666666667,9.0,439
2007-09-02 11:00:00,0.0,0,7,0.0,5.0,-0.0215909090909,0.07272727272730001,3.72727272727,439
2007-09-02 17:00:00,0.0,5,4,0.06666666666669999,3.5,0.06870370370369999,0.262222222222,9.666666666669999,438
2007-09-03 07:00:00,0.0,13,7,0.133333333333,7.0,0.306851851852,0.473148148148,16.6,438
2007-09-03 12:00:00,0.0,4,6,0.0,9.0,0.0416666666667,0.044444444444399996,3.33333333333,438
2007-09-03 14:00:00,0.0,1,7,0.0,3.0,0.0416666666667,0.133333333333,6.666666666669999,437
2007-09-03 23:00:00,0.0,8,4,0.0,8.5,0.07941176470589999,0.145588235294,6.5882352941199995,437
2007-09-04 14:00:00,0.0,14,3,0.25,8.0,-0.172113715278,0.312048611111,16.75,436
2007-09-04 21:00:00,0.0,6,3,0.0,21.0,0.028779069767400002,0.0441860465116,1.27906976744,436
2007-09-05 14:00:00,0.0,16,3,0.0,3.0,0.05,0.05333333333330001,11.5,435
2007-09-06 10:00:00,0.0,19,2,0.0,20.0,0.0,0.0,2.1,435
2007-09-08 12:00:00,0.0,49,0,0.0,3.0,-0.155555555556,0.48888888888899995,12.0,433
