Date & Time,First posts,Inactivity,Posts in last 24H,Questions,Sentences/Post,Sentiment,Subjectivity,Words/Sentence,ETD
2016-02-05 07:00:00,0.0,100179,0,0.0,26.0,0.04519230769230001,0.24423076923099998,14.846153846199998,593
2016-02-07 08:00:00,0.0,48,0,0.111111111111,9.0,0.136111111111,0.34444444444399996,22.2222222222,590
2016-02-18 08:00:00,0.0,263,0,0.0,15.5,0.0272849462366,0.44126344086,12.129032258099999,579
2016-02-21 10:00:00,0.0,73,0,0.0,10.0,-0.00441666666667,0.363333333333,6.9,576
2016-02-27 15:00:00,0.0,148,0,0.111111111111,9.0,-0.198333333333,0.7066666666670001,15.777777777799999,570
2016-02-28 08:00:00,0.0,16,1,0.2,15.0,0.029222222222199997,0.204888888889,11.7333333333,569
2016-02-28 13:00:00,0.0,4,2,0.14285714285700002,7.0,0.0,0.0,11.4285714286,569
2016-02-29 10:00:00,0.0,20,1,0.0,6.0,0.07361111111110001,0.18611111111099998,8.666666666669999,568
2016-03-02 11:00:00,0.0,48,0,0.0,2.0,0.2,0.45,7.0,566
2016-03-05 13:00:00,0.0,73,0,1.0,1.0,0.0,0.0,5.0,563
2016-03-13 09:00:00,0.0,187,0,0.222222222222,9.0,-0.08333333333330001,0.138888888889,5.666666666669999,555
2016-03-21 08:00:00,0.0,190,0,0.171428571429,17.0,0.0952380952381,0.19828571428599998,11.485714285699999,547
2016-03-22 09:00:00,0.0,24,0,0.0,4.0,0.0,0.0,2.25,546
2016-03-29 09:00:00,0.0,167,0,0.0,29.0,-0.0546551724138,0.311206896552,13.137931034500001,539
2016-04-02 09:00:00,0.0,95,0,0.0,2.0,-0.005,0.95,11.0,535
2016-04-05 10:00:00,0.0,72,0,0.0,4.0,-0.00844907407407,0.29421296296300004,12.5555555556,532
2016-04-06 10:00:00,0.0,23,2,0.0,1.0,0.0,0.0,3.0,531
2016-04-14 15:00:00,0.0,196,0,0.0,15.0,0.06592741935480001,0.32392473118299997,10.0967741935,523
2016-04-14 17:00:00,1.0,1,2,0.0,12.0,-0.00208333333333,0.40416666666699996,11.583333333299999,523
2016-04-16 07:00:00,0.0,37,0,0.05,9.5,0.1295,0.370166666667,12.15,522
2016-04-16 10:00:00,0.0,2,2,0.14285714285700002,7.0,0.00714285714286,0.042857142857099996,4.71428571429,521
2016-04-17 10:00:00,0.0,23,1,0.0,11.0,0.08333333333330001,0.19848484848499998,11.3636363636,520
2016-04-19 09:00:00,0.33333333333299997,46,0,0.133333333333,9.666666666669999,0.159847222222,0.366685185185,10.933333333299998,518
2016-04-19 14:00:00,0.0,4,3,0.052631578947400004,19.0,-0.00921052631579,0.182894736842,6.15789473684,518
2016-04-20 08:00:00,0.0,17,4,0.0952380952381,4.5,0.0261904761905,0.22619047619000002,7.8571428571399995,517
2016-04-21 07:00:00,0.0,22,4,0.151515151515,11.0,0.0803367003367,0.535244107744,9.42424242424,517
2016-04-21 16:00:00,0.0,8,3,0.0,7.0,-0.04383333333330001,0.40333333333300003,11.8666666667,516
