Date & Time,First posts,Inactivity,Posts in last 24H,Questions,Sentences/Post,Sentiment,Subjectivity,Words/Sentence,ETD
2011-05-08 12:00:00,0.0,58568,0,0.0,3.0,0.20833333333299997,0.325,7.666666666669999,562
2011-05-14 15:00:00,0.0,146,0,0.33333333333299997,3.0,0.0,0.0,17.6666666667,556
2011-05-15 17:00:00,0.33333333333299997,25,0,0.0,5.666666666669999,0.00614035087719,0.336403508772,13.052631578900002,555
2011-05-15 18:00:00,0.0,0,3,0.0,5.0,-0.24333333333299997,0.7633333333329999,14.6,555
2011-05-16 13:00:00,0.0,18,4,0.0,15.0,0.0641666666667,0.43,16.5333333333,554
2011-05-16 16:00:00,0.0,2,5,0.0,7.666666666669999,0.0656666666667,0.29100000000000004,8.36,554
2011-05-16 20:00:00,0.0,3,4,0.2,2.0,0.16,0.3,8.6,554
2011-05-17 00:00:00,0.0,3,6,0.0,6.0,0.011645833333299998,0.395104166667,16.65,553
2011-05-17 21:00:00,0.0,20,3,0.052631578947400004,9.5,-0.0495175438596,0.5138815789469999,15.3684210526,553
2011-05-22 19:00:00,0.0,117,0,0.08333333333330001,5.5,-0.150121527778,0.40366319444399995,12.916666666700001,548
2011-05-23 12:00:00,0.0,16,2,0.0,1.5,-0.0104166666667,0.133333333333,8.25,547
2011-05-24 23:00:00,0.0,34,0,0.0,2.0,0.0,0.1,6.0,546
2011-05-25 15:00:00,0.0,15,1,0.0,1.0,0.0,0.0,0.0,545
2011-05-28 23:00:00,0.0,79,0,0.0,4.0,0.113541666667,0.379166666667,9.75,542
2011-06-18 00:00:00,0.0,480,0,0.0,3.0,0.164444444444,0.46333333333300003,17.6666666667,521
2011-06-18 23:00:00,0.0,22,1,0.0,6.0,0.164583333333,0.677777777778,11.833333333299999,521
2011-06-23 00:00:00,0.0,96,0,0.25,4.0,0.025,0.15,9.75,516
2011-06-23 23:00:00,0.0,22,1,0.0,3.0,0.0,0.0,6.666666666669999,516
2011-06-24 22:00:00,0.0,22,1,0.2,5.0,0.05,0.11,13.2,515
2011-07-05 23:00:00,0.0,264,0,0.2,5.0,0.0,0.0,11.4,504
2011-07-12 00:00:00,0.0,144,0,0.0,3.0,0.0333333333333,0.3,13.0,497
2011-07-12 15:00:00,0.0,14,1,0.0,1.0,0.0,0.0,7.0,497
2011-07-17 23:00:00,0.0,127,0,0.0,4.0,0.233333333333,0.8,15.0,492
2011-07-19 14:00:00,0.0,38,0,0.0,2.0,-0.325,0.45,7.5,490
2011-07-27 18:00:00,0.0,195,0,0.0,9.5,0.07788011695910001,0.353982090643,15.5263157895,482
2011-07-27 19:00:00,0.0,0,2,0.0,6.0,0.129166666667,0.22083333333299998,14.833333333299999,482
2011-07-27 20:00:00,0.0,0,3,0.2,7.5,0.0880555555556,0.21027777777800002,12.2666666667,482
2011-07-27 21:00:00,0.0,0,5,0.0,4.0,-0.1,0.370833333333,14.0,482
2011-07-27 22:00:00,0.0,0,6,0.0,6.0,0.02625,0.44375,12.416666666700001,482
2011-07-27 23:00:00,0.0,0,8,0.0,5.0,0.0363636363636,0.527272727273,8.27272727273,482
2011-07-29 19:00:00,0.0,43,0,0.0,3.0,-0.233333333333,0.3,9.666666666669999,480
2011-07-30 22:00:00,0.0,26,0,0.0,3.0,-0.05,0.155555555556,6.0,479
2011-07-31 14:00:00,0.0,15,1,0.0,2.0,-0.08333333333330001,0.416666666667,14.0,478
2011-07-31 20:00:00,0.0,5,2,0.0,2.33333333333,0.04,0.133333333333,7.8,478
2011-07-31 23:00:00,0.0,2,7,0.0,4.0,0.108333333333,0.25833333333299996,15.5,478
2011-08-01 01:00:00,0.0,1,8,0.0,3.0,0.06666666666669999,0.166666666667,7.666666666669999,477
2011-08-02 12:00:00,0.0,34,0,0.0,2.0,0.166666666667,0.395833333333,7.5,476
2011-08-02 13:00:00,0.0,0,1,0.0,2.0,0.2,0.45,15.5,476
2011-08-02 16:00:00,0.0,2,2,0.0,1.0,0.06666666666669999,0.211111111111,13.333333333299999,476
2011-08-02 22:00:00,0.0,5,4,0.0,5.0,0.3725,0.598333333333,12.6,476
2011-08-03 00:00:00,0.0,1,5,0.0,5.0,0.168333333333,0.378333333333,6.4,475
2011-08-03 13:00:00,0.0,12,5,0.0,1.0,0.0,0.0,10.0,475
2011-08-03 20:00:00,0.0,6,3,0.0,2.0,-0.12,0.32,18.5,475
2011-08-03 22:00:00,0.0,1,4,0.0,6.0,0.049305555555600004,0.206944444444,11.916666666700001,475
2011-08-04 20:00:00,0.0,21,3,0.0,1.0,0.0,0.0,6.0,474
2011-08-06 15:00:00,0.0,42,0,0.0,2.0,-0.096875,0.465,8.0,472
2011-08-07 19:00:00,0.0,27,0,0.125,2.33333333333,0.109375,0.15,5.25,471
2011-08-08 20:00:00,0.0,24,0,0.0,2.0,-0.395833333333,0.483333333333,12.5,470
2011-08-11 19:00:00,0.0,70,0,0.25,4.0,0.0375,0.2375,12.5,467
2011-08-12 06:00:00,0.0,10,1,0.0,7.0,0.157142857143,0.371428571429,8.28571428571,466
2011-08-14 13:00:00,0.0,54,0,0.0,2.0,-0.15,0.35,8.5,464
2011-08-19 11:00:00,0.0,117,0,0.0,14.0,-0.0110119047619,0.437976190476,15.2857142857,459
2011-08-19 20:00:00,0.0,8,1,0.0,1.0,0.0,0.0,3.25,459
2011-08-19 23:00:00,0.0,2,5,0.0,3.0,0.0,0.0,4.66666666667,459
2011-08-20 14:00:00,0.0,14,5,0.0909090909091,11.0,-0.00757575757576,0.521212121212,11.8181818182,458
2011-08-20 18:00:00,0.0,3,6,0.0,3.0,0.0657142857143,0.425714285714,7.0,458
2011-08-22 20:00:00,0.0,49,0,0.0,4.0,-0.1,0.325,13.25,456
2011-08-22 22:00:00,0.0,1,1,0.0,2.0,0.1875,0.55,24.0,456
2011-08-22 23:00:00,0.0,0,2,0.14285714285700002,7.0,0.0642857142857,0.228571428571,10.285714285700001,456
2011-08-23 11:00:00,0.0,11,3,0.0,3.0,0.0416666666667,0.116666666667,11.666666666700001,455
2011-08-23 15:00:00,0.0,3,4,0.0,3.0,0.163888888889,0.677777777778,23.0,455
