Date & Time,First posts,Inactivity,Posts in last 24H,Questions,Sentences/Post,Sentiment,Subjectivity,Words/Sentence,ETD
2006-05-15 14:00:00,0.0,14914,0,0.0,7.0,-0.158571428571,0.32857142857099997,15.4285714286,288
2006-05-19 21:00:00,0.0,102,0,0.0,5.0,0.02,0.1,14.4,283
2006-05-26 16:00:00,0.0,162,0,0.0,8.5,0.0686274509804,0.270098039216,12.5882352941,277
2006-05-26 17:00:00,0.0,0,2,0.0,5.0,-0.15,0.38,12.2,276
2006-05-30 12:00:00,0.0,90,0,0.0,6.0,0.023611111111099998,0.255555555556,12.166666666700001,273
2006-05-31 23:00:00,0.0,34,0,0.0,4.0,0.0125,0.225,17.0,271
2006-06-07 12:00:00,0.0,156,0,0.0,5.0,0.165,0.28,11.4,265
2006-06-07 18:00:00,0.0,5,1,0.0,5.0,-0.09,0.28,8.2,264
2006-06-08 14:00:00,0.0,19,1,0.0,6.0,0.130555555556,0.29166666666700003,13.833333333299999,264
2006-06-09 14:00:00,0.0,23,1,0.0,3.0,-0.0388888888889,0.2,15.5,263
2006-06-22 12:00:00,0.0,309,0,0.0,4.0,-0.059375,0.365625,22.5,250
2006-06-27 13:00:00,0.0,120,0,0.0,10.6666666667,-0.0192424242424,0.36727272727300003,14.7878787879,245
2006-06-27 14:00:00,0.0,0,3,0.0,10.0,-0.015,0.215,10.5,245
2006-06-27 17:00:00,0.0,2,4,0.06666666666669999,7.5,0.137222222222,0.35601851851899996,15.933333333299998,244
2006-06-27 18:00:00,0.0,0,6,0.0,3.0,0.483333333333,0.616666666667,7.666666666669999,244
2006-06-28 19:00:00,0.0,24,0,0.06666666666669999,7.5,0.00908148148148,0.288003703704,15.0333333333,243
2006-06-28 20:00:00,0.0,0,4,0.0,4.0,-0.0892361111111,0.248263888889,17.75,243
2006-06-29 07:00:00,0.0,10,5,0.4,5.0,-0.02,0.14,10.4,243
2006-07-05 13:00:00,0.0,149,0,0.0,5.0,0.18416666666700002,0.525833333333,18.2,237
2006-07-07 08:00:00,0.0,42,0,0.0,7.0,0.0333333333333,0.302380952381,12.0,235
2006-07-17 11:00:00,0.0,242,0,0.0,7.0,-0.125416666667,0.383571428571,15.2857142857,225
2006-07-17 15:00:00,0.0,3,1,0.0,1.5,0.1,0.225,8.5,225
2006-07-18 21:00:00,0.0,29,0,0.0,4.0,0.04583333333330001,0.24583333333299998,17.5,223
2006-07-19 17:00:00,0.0,19,1,0.0,5.0,0.455,0.85,16.8,222
2006-07-19 22:00:00,0.0,4,1,0.0,2.0,0.0,0.125,30.5,222
2006-07-20 21:00:00,0.0,22,1,0.0,9.0,0.0125925925926,0.292407407407,10.777777777799999,221
2006-07-21 10:00:00,0.0,12,1,0.0,1.0,0.0,0.0,4.0,221
2006-07-24 22:00:00,0.0,83,0,0.0,6.0,-0.254166666667,0.633333333333,16.1666666667,217
2006-07-31 16:00:00,0.0,161,0,0.0,3.0,0.33333333333299997,0.33333333333299997,2.0,211
2006-08-01 14:00:00,0.0,21,1,0.0,2.0,-0.15,0.3,13.5,210
2006-08-10 10:00:00,0.0,211,0,0.0,1.0,0.0,0.0,6.0,201
2006-08-10 12:00:00,0.0,1,1,0.08333333333330001,6.0,0.100555555556,0.47583333333300004,16.9166666667,201
2006-08-10 13:00:00,0.0,0,3,0.0,3.0,0.416666666667,0.633333333333,8.666666666669999,201
2006-08-15 11:00:00,0.0,117,0,0.0,4.0,0.05,0.125,7.75,196
2006-08-16 21:00:00,0.0,33,0,0.0,1.0,0.475,0.85,15.0,194
2006-08-23 11:00:00,0.0,157,0,0.0,3.0,0.19444444444400003,0.39444444444399995,9.333333333330001,188
2006-08-23 13:00:00,0.0,1,1,0.0,6.0,0.0298611111111,0.271759259259,26.1666666667,188
2006-08-28 10:00:00,0.0,116,0,0.0,4.0,-0.118055555556,0.347222222222,19.25,183
2006-08-29 13:00:00,0.0,26,0,0.0,6.5,0.0327380952381,0.325595238095,17.3571428571,182
2006-08-29 20:00:00,0.0,6,2,0.0,1.0,0.4,0.9,22.0,181
2006-08-30 13:00:00,0.0,16,3,0.0,2.0,0.176388888889,0.616666666667,12.5,181
2006-08-30 16:00:00,0.0,2,4,0.0,3.0,0.166666666667,0.2,11.333333333299999,181
2006-08-31 11:00:00,0.0,18,4,0.0,1.0,-0.125,0.8,33.0,180
2006-08-31 12:00:00,0.0,0,5,0.6,5.0,0.0,0.14,6.4,180
