Date & Time,First posts,Inactivity,Posts in last 24H,Questions,Sentences/Post,Sentiment,Subjectivity,Words/Sentence
2010-03-20 00:00:00,0.0,48620,0,0.0,7.5,0.205833333333,0.355555555556,13.7333333333
2010-03-20 01:00:00,0.0,0,2,0.416666666667,12.0,-0.0166666666667,0.1625,6.91666666667
2010-03-20 15:00:00,0.0,13,3,0.0,3.0,-0.216666666667,0.266666666667,8.66666666667
2010-03-24 23:00:00,0.0,103,0,0.166666666667,6.0,0.25,0.583333333333,10.6666666667
2010-03-29 23:00:00,0.0,119,0,0.125,8.0,-0.055,0.475,16.375
2010-04-01 10:00:00,0.0,58,0,0.0,3.0,0.1875,0.4,15.3333333333
2010-04-02 20:00:00,0.0,33,0,0.0,5.0,0.26,0.38,5.0
2010-04-05 00:00:00,0.0,51,0,0.1,10.0,0.0809166666667,0.286666666667,9.3
2010-04-07 13:00:00,0.0,60,0,0.0833333333333,12.0,0.0154166666667,0.282638888889,11.3333333333
2010-04-09 16:00:00,0.0,50,0,0.0,2.0,0.48,0.9,12.5
2010-04-11 23:00:00,0.0,54,0,0.0,6.0,0.245138888889,0.561111111111,11.3333333333
2010-04-14 19:00:00,0.0,67,0,0.142857142857,7.0,0.427380952381,0.739682539683,15.5714285714
2010-04-16 14:00:00,0.0,42,0,0.1,10.0,0.12875,0.18125,10.7
2010-04-17 19:00:00,0.0,28,0,0.0,3.0,0.116666666667,0.477777777778,16.0
2010-04-22 19:00:00,0.0,119,0,0.0,4.5,0.164833333333,0.322916666667,11.6
2010-05-02 19:00:00,0.0,239,0,0.0,4.0,0.0,0.025,10.25
2010-05-10 00:00:00,0.0,172,0,0.0,1.0,0.366666666667,0.8,31.0
2010-05-16 15:00:00,0.0,158,0,0.142857142857,7.0,-0.0704761904762,0.424285714286,13.8571428571
2010-05-16 21:00:00,0.0,5,1,0.0,5.0,-0.0577777777778,0.135555555556,6.0
2010-05-16 22:00:00,0.0,0,2,0.0,10.0,0.00166666666667,0.4,9.7
2010-06-05 19:00:00,0.0,476,0,0.0,5.0,0.12,0.38,11.4
2010-06-07 11:00:00,0.0,39,0,0.0,6.0,-0.0211538461538,0.253846153846,16.3846153846
2010-06-07 20:00:00,0.0,8,2,0.0,7.0,-0.114285714286,0.335714285714,12.7142857143
2010-06-09 09:00:00,0.0,36,0,0.3,10.0,-0.06,0.165,8.5
2010-06-09 10:00:00,0.0,0,1,0.333333333333,6.0,0.00833333333333,0.2625,10.3333333333
2010-06-09 16:00:00,0.0,5,2,0.333333333333,3.0,0.183333333333,0.366666666667,22.6666666667
2010-06-09 20:00:00,0.0,3,3,0.5,4.0,0.125,0.325,13.5
2010-06-15 11:00:00,0.0,134,0,0.135135135135,9.25,0.00118243243243,0.405405405405,10.1081081081
2010-06-16 14:00:00,0.0,26,0,0.0,1.5,-0.000833333333333,0.180555555556,13.0
2010-06-25 22:00:00,0.0,223,0,0.0,2.0,0.05,0.45,8.5
2010-06-27 22:00:00,0.0,47,0,0.2,5.0,0.346666666667,0.76,18.2
2010-06-28 23:00:00,0.0,24,0,0.0,2.0,0.289583333333,0.566666666667,17.0
2010-10-01 09:00:00,0.0,2265,0,0.0,5.0,0.4,0.575555555556,12.2
2010-10-04 20:00:00,0.0,82,0,0.0,1.0,0.0,0.0,10.0
2010-10-19 00:00:00,0.0,339,0,0.0,4.0,0.20625,0.7125,11.0
2010-10-20 12:00:00,0.0,35,0,0.0,4.0,0.0,0.0,3.5
2010-11-27 00:00:00,0.0,899,0,0.0,3.66666666667,-0.062962962963,0.44375,10.5833333333
2010-12-09 21:00:00,0.0,308,0,0.0,3.0,0.0333333333333,0.3,7.0
2010-12-10 20:00:00,0.0,22,1,0.0,6.0,-0.0644444444444,0.522222222222,16.3333333333
2010-12-15 12:00:00,0.0,111,0,0.0,3.0,0.0333333333333,0.2,12.6666666667
2010-12-18 20:00:00,0.0,79,0,0.0,5.0,0.0,0.0,2.8
2010-12-21 10:00:00,0.0,61,0,0.0,2.0,0.0666666666667,0.283333333333,5.5
