Date & Time,Churn in 3m,Churn in 6m,Churn in y,First posts,Inactivity,Posts in last 24H,Questions,Sentences/Post,Sentiment,Subjectivity,Words/Sentence
2013-10-18 04:00:00,0,0,0,0.0,3334,0,0.16666666666666666,6.0,0.16,0.28472222222222227,15.333333333333334
2013-10-19 04:00:00,0,0,0,0.0,0,1,0.0,6.0,0.12708333333333333,0.25,6.833333333333333
2013-10-20 04:00:00,0,0,0,0.0,0,2,0.0,6.0,0.012430555555555564,0.41111111111111115,20.333333333333332
2013-10-24 04:00:00,0,0,0,0.0,3,3,0.0,11.0,0.08509469696969697,0.15909090909090912,8.454545454545455
2014-04-05 04:00:00,0,0,0,0.0,162,0,0.35294117647058826,8.5,0.02482352941176471,0.1698137254901961,17.294117647058822
2014-04-07 04:00:00,0,0,0,0.0,1,2,0.0,7.0,-0.040476190476190464,0.29523809523809524,16.714285714285715
2014-04-08 04:00:00,0,0,0,0.0,0,3,0.5714285714285714,14.0,0.04053854875283446,0.2378231292517007,19.071428571428573
2014-04-09 04:00:00,0,0,0,0.0,0,4,0.5333333333333333,15.0,0.12170370370370369,0.2011111111111111,7.266666666666667
2014-04-11 04:00:00,0,0,0,0.25,1,5,0.19672131147540983,15.0,0.07290300546448089,0.3430054644808743,14.672131147540984
2014-04-13 04:00:00,0,0,0,0.0,1,9,0.4166666666666667,12.0,0.19270833333333334,0.26055555555555554,11.5
2014-04-14 04:00:00,0,0,0,0.0,0,10,0.0,6.0,0.11666666666666668,0.28611111111111115,16.5
2014-04-17 04:00:00,0,0,0,0.0,2,11,0.17391304347826086,7.333333333333333,0.08436594202898551,0.41789855072463766,12.695652173913043
2014-04-21 04:00:00,0,0,0,0.0,3,14,0.8888888888888888,9.0,-0.10370370370370369,0.18148148148148147,9.222222222222221
2014-04-23 04:00:00,0,0,0,0.0,1,15,0.5,4.0,-0.05416666666666664,0.44999999999999996,16.5
2014-04-26 04:00:00,0,0,0,0.0,2,16,0.07142857142857142,6.5,0.10723214285714286,0.22470238095238096,10.428571428571429
2014-04-30 04:00:00,0,0,0,0.0,3,16,0.875,8.0,0.15083333333333332,0.25,7.0
2014-05-01 04:00:00,0,0,0,0.0,0,17,0.0,5.0,0.6,0.6,7.2
2014-05-07 04:00:00,0,0,0,0.5,5,11,0.6,5.0,-0.0125,0.135,7.6
2014-05-11 04:00:00,0,0,0,0.0,3,11,0.2222222222222222,9.0,0.08541666666666667,0.13611111111111113,13.0
2014-05-12 04:00:00,0,0,0,0.0,0,9,0.6153846153846154,6.0,0.026987179487179488,0.24487179487179486,12.923076923076923
2014-05-13 04:00:00,0,0,0,0.0,0,11,0.0,4.0,0.1788888888888889,0.23055555555555557,14.0
2014-05-14 04:00:00,0,0,0,0.0,0,13,0.4666666666666667,7.0,0.09333333333333332,0.22000000000000006,11.866666666666667
2014-05-18 04:00:00,0,0,0,0.0,3,13,0.6363636363636364,11.0,-0.05113636363636364,0.29954545454545456,13.545454545454545
2014-05-20 04:00:00,0,0,0,0.0,1,14,0.5,8.0,0.19036458333333334,0.29218750000000004,14.0
2014-05-26 04:00:00,0,0,0,0.0,5,11,1.0,4.0,0.3416666666666667,0.42500000000000004,19.25
2014-05-28 04:00:00,0,0,0,0.0,1,12,0.8,5.0,-0.034666666666666665,0.4205,21.0
2014-05-30 04:00:00,0,0,0,0.0,1,13,0.36363636363636365,11.0,0.03325757575757576,0.23106060606060608,12.181818181818182
2014-06-05 04:00:00,0,0,0,0.0,5,11,0.9090909090909091,22.0,0.034090909090909095,0.11666666666666668,9.045454545454545
2014-06-12 04:00:00,0,0,0,0.0,6,5,0.5714285714285714,7.0,0.1021577380952381,0.29404761904761906,13.285714285714286
2014-06-15 04:00:00,0,0,0,0.0,2,5,0.2857142857142857,7.0,-0.06428571428571428,0.2283333333333333,18.714285714285715
2014-06-22 04:00:00,0,0,0,0.0,6,4,0.2222222222222222,8.5,0.09953703703703705,0.26388888888888895,17.11111111111111
2014-06-23 04:00:00,0,0,0,0.0,0,6,0.25,16.0,0.07848958333333333,0.25734375,14.6875
2014-06-24 04:00:00,0,0,0,0.0,0,6,0.44,12.0,0.05243333333333334,0.26148333333333335,16.48
2014-06-25 04:00:00,0,0,0,0.0,0,8,0.0,8.0,0.16166666666666668,0.3872916666666667,24.375
2014-06-27 04:00:00,0,0,0,0.0,1,9,0.0,5.0,0.22888888888888892,0.4326944444444445,19.6
2014-06-30 04:00:00,0,0,0,0.0,2,9,0.0,8.0,0.20729166666666668,0.4481770833333333,21.75
2014-08-01 04:00:00,0,0,0,0.0,31,0,0.0,7.0,-0.011904761904761899,0.1783333333333333,10.428571428571429
2016-05-18 04:00:00,0,0,0,0.25,655,0,0.16129032258064516,7.25,0.08397849462365592,0.3718279569892473,13.096774193548388
2016-05-20 04:00:00,0,0,0,0.0,1,4,0.0,15.0,0.11722222222222221,0.2544444444444445,11.6
2016-05-23 04:00:00,0,0,0,0.0,2,5,0.13333333333333333,15.0,0.15777777777777777,0.4066666666666667,11.733333333333333
2016-05-24 04:00:00,0,0,0,0.0,0,6,0.0,2.0,0.0,0.0,2.0
2016-05-28 04:00:00,0,0,0,0.0,3,7,0.0,7.0,0.17857142857142858,0.5,9.142857142857142
2016-06-02 04:00:00,0,0,0,0.0,4,8,0.0,3.0,0.4388888888888889,0.5611111111111111,13.0
2016-07-29 04:00:00,0,0,0,0.0,56,0,0.23076923076923078,13.0,0.08119658119658119,0.21965811965811965,11.461538461538462
2018-04-16 04:00:00,1,1,1,1.0,625,0,0.125,8.0,-0.020833333333333336,0.23229166666666665,13.75
