Date & Time,First posts,Inactivity,Questions,Sentences/Post,Sentiment,Subjectivity,Words/Sentence,posts in last 24H
2013-05-28 09:00:00,0.0,39.0,0.0,10.0,0.12020833333333333,0.5695833333333333,25.5,1.0
2013-06-09 12:00:00,0.0,290.0,0.08333333333333333,12.0,-0.019791666666666673,0.44375000000000003,16.583333333333332,1.0
2013-08-02 15:00:00,0.0,1298.0,0.0,7.0,0.055952380952380934,0.4095238095238095,15.285714285714286,1.0
2014-06-19 17:00:00,0.0,7705.0,0.0,7.0,0.0492063492063492,0.4634920634920635,15.428571428571429,1.0
2015-01-28 09:00:00,0.0,5343.0,0.08333333333333333,12.0,0.11359375000000001,0.41553240740740743,25.5,1.0
2015-01-29 10:00:00,0.0,24.0,0.0,8.0,0.21375,0.41250000000000003,16.5,1.0
2015-01-30 11:00:00,0.0,24.0,0.14285714285714285,7.0,0.14107142857142857,0.31071428571428567,8.285714285714286,1.0
2015-02-10 10:00:00,0.0,262.0,0.1,10.0,0.1236041666666667,0.36124999999999996,17.0,1.0
2015-02-11 09:00:00,0.0,22.0,0.0,11.0,0.09617424242424243,0.36287878787878786,16.09090909090909,2.0
2015-03-20 17:00:00,0.0,895.0,0.0,4.0,0.1625,0.325,8.5,1.0
2015-03-23 18:00:00,0.0,72.0,0.0,5.0,-0.042142857142857135,0.45666666666666667,24.8,1.0
