Date & Time,First posts,Inactivity,Posts in last 24H,Questions,Sentences/Post,Sentiment,Subjectivity,Words/Sentence
2006-05-15 14:00:00,0.0,14914,0,0.0,7.0,-0.158571428571,0.328571428571,15.4285714286
2006-05-19 21:00:00,0.0,102,0,0.0,5.0,0.02,0.1,14.4
2006-05-26 16:00:00,0.0,162,0,0.0,8.5,0.0686274509804,0.270098039216,12.5882352941
2006-05-26 17:00:00,0.0,0,2,0.0,5.0,-0.15,0.38,12.2
2006-05-30 12:00:00,0.0,90,0,0.0,6.0,0.0236111111111,0.255555555556,12.1666666667
2006-05-31 23:00:00,0.0,34,0,0.0,4.0,0.0125,0.225,17.0
2006-06-07 12:00:00,0.0,156,0,0.0,5.0,0.165,0.28,11.4
2006-06-07 18:00:00,0.0,5,1,0.0,5.0,-0.09,0.28,8.2
2006-06-08 14:00:00,0.0,19,1,0.0,6.0,0.130555555556,0.291666666667,13.8333333333
2006-06-09 14:00:00,0.0,23,1,0.0,3.0,-0.0388888888889,0.2,15.5
2006-06-22 12:00:00,0.0,309,0,0.0,4.0,-0.059375,0.365625,22.5
2006-06-27 13:00:00,0.0,120,0,0.0,10.6666666667,-0.0192424242424,0.367272727273,14.7878787879
2006-06-27 14:00:00,0.0,0,3,0.0,10.0,-0.015,0.215,10.5
2006-06-27 17:00:00,0.0,2,4,0.0666666666667,7.5,0.137222222222,0.356018518519,15.9333333333
2006-06-27 18:00:00,0.0,0,6,0.0,3.0,0.483333333333,0.616666666667,7.66666666667
2006-06-28 19:00:00,0.0,24,0,0.0666666666667,7.5,0.00908148148148,0.288003703704,15.0333333333
2006-06-28 20:00:00,0.0,0,4,0.0,4.0,-0.0892361111111,0.248263888889,17.75
2006-06-29 07:00:00,0.0,10,5,0.4,5.0,-0.02,0.14,10.4
2006-07-05 13:00:00,0.0,149,0,0.0,5.0,0.184166666667,0.525833333333,18.2
2006-07-07 08:00:00,0.0,42,0,0.0,7.0,0.0333333333333,0.302380952381,12.0
2006-07-17 11:00:00,0.0,242,0,0.0,7.0,-0.125416666667,0.383571428571,15.2857142857
2006-07-17 15:00:00,0.0,3,1,0.0,1.5,0.1,0.225,8.5
2006-07-18 21:00:00,0.0,29,0,0.0,4.0,0.0458333333333,0.245833333333,17.5
2006-07-19 17:00:00,0.0,19,1,0.0,5.0,0.455,0.85,16.8
2006-07-19 22:00:00,0.0,4,1,0.0,2.0,0.0,0.125,30.5
2006-07-20 21:00:00,0.0,22,1,0.0,9.0,0.0125925925926,0.292407407407,10.7777777778
2006-07-21 10:00:00,0.0,12,1,0.0,1.0,0.0,0.0,4.0
2006-07-24 22:00:00,0.0,83,0,0.0,6.0,-0.254166666667,0.633333333333,16.1666666667
2006-07-31 16:00:00,0.0,161,0,0.0,3.0,0.333333333333,0.333333333333,2.0
2006-08-01 14:00:00,0.0,21,1,0.0,2.0,-0.15,0.3,13.5
2006-08-10 10:00:00,0.0,211,0,0.0,1.0,0.0,0.0,6.0
2006-08-10 12:00:00,0.0,1,1,0.0833333333333,6.0,0.100555555556,0.475833333333,16.9166666667
2006-08-10 13:00:00,0.0,0,3,0.0,3.0,0.416666666667,0.633333333333,8.66666666667
2006-08-15 11:00:00,0.0,117,0,0.0,4.0,0.05,0.125,7.75
2006-08-16 21:00:00,0.0,33,0,0.0,1.0,0.475,0.85,15.0
2006-08-23 11:00:00,0.0,157,0,0.0,3.0,0.194444444444,0.394444444444,9.33333333333
2006-08-23 13:00:00,0.0,1,1,0.0,6.0,0.0298611111111,0.271759259259,26.1666666667
2006-08-28 10:00:00,0.0,116,0,0.0,4.0,-0.118055555556,0.347222222222,19.25
2006-08-29 13:00:00,0.0,26,0,0.0,6.5,0.0327380952381,0.325595238095,17.3571428571
2006-08-29 20:00:00,0.0,6,2,0.0,1.0,0.4,0.9,22.0
2006-08-30 13:00:00,0.0,16,3,0.0,2.0,0.176388888889,0.616666666667,12.5
2006-08-30 16:00:00,0.0,2,4,0.0,3.0,0.166666666667,0.2,11.3333333333
2006-08-31 11:00:00,0.0,18,4,0.0,1.0,-0.125,0.8,33.0
2006-08-31 12:00:00,0.0,0,5,0.6,5.0,0.0,0.14,6.4
2006-09-04 13:00:00,0.0,96,0,0.0,8.0,0.0859375,0.421875,14.875
2006-09-04 15:00:00,0.0,1,1,0.0,3.5,-0.0428571428571,0.0857142857143,17.5714285714
2006-09-06 11:00:00,0.0,43,0,0.0,4.0,-0.1625,0.225,10.25
2006-09-07 09:00:00,0.0,21,1,0.0,1.0,0.3,0.7,23.0
2006-09-07 17:00:00,0.0,7,1,0.0,4.0,0.0375,0.35,10.25
2006-09-08 23:00:00,0.0,29,0,0.0,3.0,0.2,0.34,24.6666666667
2006-09-09 09:00:00,0.0,9,1,0.0,10.0,-0.00766666666667,0.53,19.0
2006-09-09 19:00:00,0.0,9,2,0.0,7.0,-0.0339682539683,0.311904761905,14.1428571429
2006-09-10 18:00:00,0.0,22,1,0.0,15.0,0.221666666667,0.724444444444,12.6666666667
2006-09-10 19:00:00,0.0,0,2,0.0,5.0,0.05421875,0.526041666667,18.3125
2006-09-10 20:00:00,0.0,0,4,0.333333333333,1.5,0.0333333333333,0.133333333333,10.3333333333
2006-09-10 21:00:00,0.0,0,6,0.0,4.0,0.015625,0.078125,9.0
2006-09-11 12:00:00,0.0,14,7,0.0,5.0,0.052904040404,0.211868686869,7.27272727273
2006-09-12 20:00:00,0.0,31,0,0.0,1.0,0.6,0.7,6.0
2006-09-13 16:00:00,0.0,19,1,0.0,3.0,0.283333333333,0.494444444444,15.6666666667
2006-09-15 16:00:00,0.0,47,0,0.0,2.0,0.4,0.8125,10.5
2006-09-20 12:00:00,0.0,115,0,0.0,4.0,0.329166666667,0.691666666667,20.25
2006-09-26 10:00:00,0.0,141,0,0.1,10.0,0.0595833333333,0.465416666667,16.1
2006-09-27 11:00:00,0.0,24,0,0.0,7.0,0.147619047619,0.560714285714,17.1428571429
2006-09-27 12:00:00,0.0,0,1,0.0,4.0,0.183333333333,0.366666666667,11.25
2006-09-28 16:00:00,0.0,27,0,0.0,2.0,0.275,0.45,14.0
2006-09-29 19:00:00,0.0,26,0,0.0,19.0,-0.0765789473684,0.444473684211,19.4736842105
2006-10-04 13:00:00,0.0,113,0,0.0,3.0,0.0916666666667,0.266666666667,10.0
2006-10-06 10:00:00,0.0,44,0,0.0,7.0,0.05,0.507142857143,6.71428571429
2006-10-09 09:00:00,0.0,70,0,0.0,5.0,0.0372222222222,0.381111111111,22.0
2006-10-11 10:00:00,0.0,48,0,0.0,1.0,0.0,0.0,4.0
2006-10-24 11:00:00,0.0,312,0,0.190476190476,21.0,0.0796296296296,0.47955026455,17.2857142857
2006-10-24 12:00:00,0.0,0,1,0.0,10.0,-0.023,0.429111111111,10.7
2006-10-24 13:00:00,0.0,0,2,0.0,1.5,0.145833333333,0.360416666667,8.0
2006-10-24 14:00:00,0.0,0,4,0.0,5.5,0.10803030303,0.314242424242,15.0
2006-10-24 15:00:00,0.0,0,6,0.25,4.0,0.0,0.0,8.0
2006-10-24 16:00:00,0.0,0,7,0.0,3.0,0.0,0.0,6.0
2006-10-24 18:00:00,0.0,1,8,0.0,6.0,0.227083333333,0.422916666667,13.6666666667
2006-10-24 19:00:00,0.0,0,9,0.0,1.0,0.35,0.8,10.0
2006-10-24 21:00:00,0.0,1,10,0.5,2.0,0.275,0.45,10.5
2006-10-25 17:00:00,0.0,19,3,0.0,2.0,0.03125,0.69375,15.25
2006-10-25 18:00:00,0.0,0,5,0.0,1.0,-0.0916666666667,0.508333333333,24.0
2006-10-26 11:00:00,0.0,16,3,0.133333333333,7.5,-0.0303703703704,0.32,11.9333333333
2006-10-31 10:00:00,0.333333333333,118,0,0.0,6.33333333333,0.0928571428571,0.470634920635,14.380952381
2006-10-31 11:00:00,0.0,0,3,0.0,2.0,0.65,0.825,7.0
2006-10-31 19:00:00,0.0,7,4,0.0,5.0,0.241333333333,0.565,17.8
2006-11-01 17:00:00,0.0,21,1,0.0,1.0,0.0,0.0,10.0
2006-11-01 23:00:00,0.0,5,1,0.1,5.0,0.012,0.555,14.4
2006-11-04 09:00:00,0.0,57,0,0.0,2.0,0.0361111111111,0.222222222222,15.0
2006-11-04 10:00:00,0.0,0,1,0.0,1.0,0.0,0.0,21.0
2006-11-06 09:00:00,0.0,46,0,0.0,1.0,0.08,0.7,15.0
2006-11-07 13:00:00,0.0,27,0,0.0,3.0,-0.25,0.316666666667,15.3333333333
2006-11-07 14:00:00,0.0,0,1,0.0,1.0,0.1,0.4,9.0
2006-11-07 16:00:00,0.0,1,2,0.0,7.0,0.253214285714,0.562857142857,14.0
2006-11-09 09:00:00,0.0,40,0,0.0,1.0,-0.4,0.6,23.0
2006-11-14 21:00:00,0.0,131,0,0.0,9.0,0.0590740740741,0.414814814815,23.2222222222
2006-11-16 12:00:00,0.0,38,0,0.0,6.0,0.341666666667,0.591666666667,10.3333333333
2006-11-16 14:00:00,0.0,1,1,0.25,4.0,0.0791666666667,0.345833333333,15.75
2006-11-20 16:00:00,0.0,97,0,0.0,1.0,0.0,0.0,13.0
2006-11-21 09:00:00,0.0,16,1,0.0,3.0,-0.0333333333333,0.233333333333,9.0
2006-11-21 11:00:00,0.0,1,2,0.0,1.0,0.55,0.9,12.0
2006-11-27 11:00:00,0.0,143,0,0.0,6.0,-0.0875,0.443611111111,22.3333333333
2006-11-28 14:00:00,0.0,26,0,0.0,1.0,0.0,0.0,8.0
2006-12-13 10:00:00,0.0,355,0,0.0,5.0,0.366,0.65,11.2
2006-12-14 14:00:00,0.0,27,0,0.0,3.0,0.150925925926,0.407407407407,13.3333333333
2006-12-18 16:00:00,0.0,97,0,0.0,4.0,-0.0435416666667,0.472916666667,19.75
2006-12-20 10:00:00,0.0,41,0,0.0,15.0,0.181240740741,0.717592592593,18.2666666667
2006-12-22 10:00:00,0.0,47,0,0.0,2.0,0.175,0.25,10.5
2006-12-28 11:00:00,0.0,144,0,0.0,4.0,0.009375,0.425,19.75
2007-01-04 14:00:00,0.0,170,0,0.0,4.0,0.025,0.2625,9.75
2007-01-10 08:00:00,0.0,137,0,0.0,3.0,0.506666666667,0.666666666667,6.0
2007-01-11 13:00:00,0.0,28,0,0.4,5.0,0.118333333333,0.426666666667,12.6
2007-01-12 14:00:00,0.0,24,0,0.0,5.0,0.12,0.44,9.2
2007-01-12 18:00:00,0.0,3,1,0.0,3.0,0.166666666667,0.266666666667,18.0
2007-01-16 09:00:00,0.0,86,0,0.0,5.0,0.07,0.19,14.0
2007-01-18 09:00:00,0.0,47,0,0.0,3.0,0.116666666667,0.183333333333,14.6666666667
2007-02-05 14:00:00,0.0,436,0,0.0,1.0,0.0,0.0,10.0
