Date & Time,Churn in 3m,Churn in 6m,Churn in y,First posts,Inactivity,Posts in last 24H,Questions,Sentences/Post,Sentiment,Subjectivity,Words/Sentence
2011-05-27 04:00:00,0,0,0,0.0,2459,0,0.0,4.0,0.3458333333333333,0.48333333333333334,6.0
2011-06-16 04:00:00,0,0,0,0.0,19,1,0.09090909090909091,11.0,0.1224621212121212,0.322979797979798,12.772727272727273
2011-06-21 04:00:00,0,0,0,0.0,4,2,0.0,3.5,0.0,0.0,3.4285714285714284
2011-07-06 04:00:00,0,0,0,0.0,14,4,0.16666666666666666,6.0,0.11250000000000003,0.4611111111111111,17.333333333333332
2011-07-11 04:00:00,0,0,0,0.0,4,3,0.0,9.0,0.00833333333333334,0.26666666666666666,13.555555555555555
2011-07-27 04:00:00,0,0,0,0.0,15,2,0.07692307692307693,13.0,-0.01111111111111111,0.2901709401709402,16.692307692307693
2011-07-28 04:00:00,0,0,0,0.0,0,3,0.038461538461538464,4.6,0.08673076923076925,0.2392948717948718,9.384615384615385
2011-08-02 04:00:00,0,0,0,0.0,4,7,0.16666666666666666,12.0,0.04340277777777778,0.21736111111111112,9.166666666666666
2011-08-06 04:00:00,0,0,0,0.0,3,7,0.05555555555555555,8.5,0.09305555555555556,0.25833333333333336,11.222222222222221
2011-08-07 04:00:00,0,0,0,0.0,0,9,1.0,3.0,0.0,0.0,4.666666666666667
2011-08-23 04:00:00,0,0,0,0.0,15,4,0.0,4.0,0.21875,0.25,3.25
2011-08-28 04:00:00,0,0,0,0.0,4,4,0.0,3.0,0.25,0.19999999999999998,1.3333333333333333
2011-09-01 04:00:00,0,0,0,0.0,3,2,0.0,1.0,0.0,0.0,2.0
2011-09-07 04:00:00,0,0,0,0.0,5,3,0.0,4.0,-0.05833333333333332,0.18397435897435901,5.384615384615385
2011-09-08 04:00:00,0,0,0,0.0,0,6,0.0,6.0,0.0,0.0,2.1666666666666665
2011-09-12 04:00:00,0,0,0,0.0,3,7,0.21428571428571427,14.0,0.13809523809523808,0.42678571428571427,11.857142857142858
2011-09-14 04:00:00,0,0,0,0.0,1,8,0.2,10.0,0.07244444444444445,0.24022222222222225,10.7
2011-09-21 04:00:00,0,0,0,0.0,6,8,0.0,2.0,0.0,0.0,12.0
2011-09-22 04:00:00,0,0,0,0.0,0,8,0.0,6.5,-0.08814102564102563,0.4403846153846154,13.923076923076923
2011-09-28 04:00:00,0,0,0,0.0,5,9,0.0,3.0,0.65,0.7666666666666667,5.666666666666667
