Date & Time,First posts,Inactivity,Posts in last 24H,Questions,Sentences/Post,Sentiment,Subjectivity,Words/Sentence
2011-03-29 15:00:00,0.0,57611,0,0.6,5.0,0.155,0.401666666667,9.4
2011-04-04 17:00:00,0.0,145,0,0.0,7.0,0.025,0.338095238095,12.7142857143
2011-04-05 10:00:00,0.0,16,1,0.0,4.0,0.3809375,0.483333333333,12.75
2011-04-10 21:00:00,0.0,130,0,0.0,9.0,0.144907407407,0.480555555556,12.6666666667
2011-04-17 12:00:00,0.0,158,0,0.0,11.0,-0.119140625,0.330397727273,15.0909090909
2011-04-18 09:00:00,0.0,20,1,0.0,5.0,0.0948863636364,0.44053030303,18.1818181818
2011-05-12 18:00:00,0.0,584,0,0.0,4.0,0.27375,0.46875,11.75
2011-05-15 12:00:00,0.0,65,0,0.166666666667,6.0,-0.0244444444444,0.382222222222,19.0
2011-05-17 13:00:00,0.0,48,0,0.142857142857,6.5,0.128273809524,0.339880952381,17.7857142857
2011-05-17 14:00:00,0.0,0,2,0.0,3.0,0.2125,0.383333333333,7.33333333333
2011-05-18 10:00:00,0.0,19,3,0.230769230769,6.0,0.0846153846154,0.367307692308,15.5384615385
2011-05-18 11:00:00,0.0,0,5,0.1,5.0,0.105416666667,0.379416666667,17.1
2011-05-18 15:00:00,0.0,3,4,0.0,3.0,0.0,0.233333333333,7.33333333333
2011-05-19 10:00:00,0.0,18,5,0.0,8.0,0.00534722222222,0.704166666667,21.875
2011-05-20 16:00:00,0.0,29,0,0.0,10.0,0.0514583333333,0.315,16.4
2011-05-23 11:00:00,0.0,66,0,0.0,1.0,0.0,0.0,0.0
2011-05-25 08:00:00,0.0,44,0,0.0,3.0,0.0583333333333,0.233333333333,14.0
2011-05-25 09:00:00,0.0,0,1,0.5,2.0,-0.05,0.466666666667,18.5
2011-05-25 19:00:00,0.0,9,2,0.0,4.0,0.31875,0.591666666667,12.75
2011-05-28 12:00:00,0.0,64,0,0.125,8.0,0.173125,0.368333333333,15.5
2011-05-28 13:00:00,0.0,0,1,0.0,4.0,0.182291666667,0.297222222222,17.0
2011-05-31 11:00:00,0.0,69,0,0.0,5.0,0.0,0.04,12.6
2011-06-01 08:00:00,0.0,20,1,0.2,5.0,0.0,0.08,12.0
2011-06-01 09:00:00,0.0,0,2,0.09375,32.0,0.0601302083333,0.267578125,17.4375
2011-06-01 15:00:00,0.0,5,2,0.0,2.0,0.5,0.5,19.0
2011-06-03 22:00:00,0.0,54,0,0.375,8.0,-0.0078125,0.225,15.75
2011-06-07 14:00:00,0.0,87,0,0.0,5.0,0.0200833333333,0.4145,26.4
2011-06-09 10:00:00,0.0,43,0,0.0,1.0,0.8,1.0,13.0
2011-06-11 15:00:00,0.0,52,0,0.0,5.0,0.271666666667,0.683333333333,9.4
2011-06-16 08:00:00,0.0,112,0,0.0,2.0,0.25,0.45,8.5
2011-06-16 13:00:00,0.0,4,1,0.0,2.0,0.11,0.17,15.4
2011-06-16 14:00:00,0.0,0,3,0.0,7.0,0.121428571429,0.631071428571,19.5714285714
2011-06-16 15:00:00,0.0,0,4,0.0,1.0,0.0,0.166666666667,9.0
2011-06-17 08:00:00,0.0,16,5,0.166666666667,2.5,0.0576388888889,0.15,11.5
2011-06-19 11:00:00,0.0,50,0,0.0625,4.66666666667,0.125520833333,0.277083333333,10.9375
2011-06-19 12:00:00,0.0,0,3,0.0714285714286,6.5,0.0712301587302,0.406349206349,16.2857142857
2011-06-20 11:00:00,0.0,22,5,0.166666666667,12.0,0.0190972222222,0.340972222222,21.5
2011-06-20 12:00:00,0.0,0,3,0.142857142857,3.0,0.336904761905,0.538095238095,20.4285714286
2011-06-20 13:00:00,0.0,0,3,0.0,5.0,0.01,0.18,20.2
2011-06-20 16:00:00,0.0,2,4,0.0,8.0,0.05625,0.628125,24.0
2011-06-21 09:00:00,0.0,16,5,0.0,14.0,0.0259027777778,0.375238095238,19.0714285714
2011-06-21 10:00:00,0.0,0,6,1.0,1.0,0.0,0.1,15.0
2011-06-21 13:00:00,0.0,2,4,0.0,10.0,0.03975,0.366333333333,16.15
2011-06-21 14:00:00,0.0,0,5,0.285714285714,7.0,0.2,0.446428571429,21.5714285714
2011-06-22 12:00:00,0.0,21,3,0.0,3.0,0.0,0.0,10.0
2011-06-22 13:00:00,0.0,0,4,0.0,4.5,-0.102708333333,0.423,16.9
2011-06-25 10:00:00,0.0,68,0,0.0,9.0,-0.247222222222,0.387037037037,13.5555555556
2011-06-25 11:00:00,0.0,0,1,0.0,3.0,0.216666666667,0.45,13.3333333333
2011-06-27 21:00:00,0.0,57,0,1.0,1.0,-0.075,0.35,17.0
2011-06-27 22:00:00,0.0,0,1,0.0,3.0,0.145833333333,0.216666666667,11.0
2011-06-29 11:00:00,0.0,36,0,0.172413793103,9.0,0.047367816092,0.256850574713,11.1379310345
2011-06-29 13:00:00,0.0,1,3,0.0,3.0,-0.0928571428571,0.142857142857,7.57142857143
2011-06-29 14:00:00,0.0,0,5,0.0,5.0,0.00629166666667,0.538083333333,16.6
2011-06-30 14:00:00,0.0,23,1,0.0,16.0,-0.0586631944444,0.449201388889,19.8125
2011-07-01 12:00:00,0.0,21,1,0.375,8.0,0.0389583333333,0.355416666667,16.0
2011-07-06 09:00:00,0.0,116,0,0.111111111111,4.0,-0.0746296296296,0.344814814815,16.2222222222
2011-07-06 11:00:00,0.0,1,2,0.166666666667,2.0,0.218055555556,0.386574074074,11.9166666667
2011-07-07 10:00:00,0.0,22,5,0.0,6.0,0.05,0.617222222222,15.5
2011-07-08 13:00:00,0.0,26,0,0.0,10.0,-0.0595,0.33,11.8
2011-07-12 18:00:00,0.0,100,0,0.0,6.0,0.258333333333,0.358333333333,9.16666666667
2011-07-12 22:00:00,0.0,3,1,0.0,9.0,-0.0494444444444,0.526111111111,20.5555555556
2011-07-13 08:00:00,0.0,9,2,0.25,4.0,0.0166666666667,0.0958333333333,6.0
2011-07-13 09:00:00,0.0,0,3,0.5,4.0,0.075,0.175,11.5
2011-07-14 09:00:00,0.0,23,1,0.0,2.0,0.546875,0.758333333333,6.0
2011-07-14 10:00:00,0.0,0,1,0.208333333333,5.25,0.0253645833333,0.216180555556,11.8333333333
2011-07-14 11:00:00,0.0,0,5,0.285714285714,3.0,-0.135714285714,0.485714285714,10.2857142857
2011-07-14 12:00:00,0.0,0,7,0.0,6.0,0.185361111111,0.4035,15.6666666667
2011-07-15 12:00:00,0.0,23,1,0.0666666666667,15.0,-0.0616666666667,0.323333333333,17.3333333333
2011-07-15 17:00:00,0.0,4,1,0.0,2.0,0.2,0.4,7.0
2011-07-19 16:00:00,0.0,94,0,0.235294117647,8.0,-0.0101470588235,0.187941176471,11.5294117647
2011-07-19 21:00:00,0.0,4,2,0.5,2.0,0.1125,0.375,25.5
2011-07-21 11:00:00,0.0,37,0,0.0,2.0,0.34375,0.475,8.0
2011-07-27 21:00:00,0.0,153,0,0.0,3.0,-0.025,0.25,7.0
2011-07-27 22:00:00,0.0,0,1,0.111111111111,9.0,-0.176851851852,0.45,15.7777777778
2011-07-28 12:00:00,0.0,13,2,0.0,6.0,0.168611111111,0.366666666667,12.6666666667
2011-07-29 23:00:00,0.0,34,0,0.0,4.0,-0.0125,0.025,4.75
2011-08-01 09:00:00,0.0,57,0,0.0,7.0,0.0616666666667,0.510555555556,11.5333333333
